ProdCodeId,Description
1893841000033113,somatropin (rbe) 800microgram powder and solvent for solution for injection pre-filled disposable devices
1893941000033117,somatropin (rbe) 1mg powder and solvent for solution for injection pre-filled disposable devices
1894041000033115,somatropin (rbe) injection (prefilled syringe) 2 units/syringe
1894141000033116,somatropin (rbe) injection (prefilled syringe) 4 units/syringe
1894241000033111,genotropin miniquick 200microgram powder and solvent for solution for injection pre-filled disposable devices (pfizer ltd)
1894341000033118,genotropin miniquick 400microgram powder and solvent for solution for injection pre-filled disposable devices (pfizer ltd)
1894441000033112,genotropin miniquick 600microgram powder and solvent for solution for injection pre-filled disposable devices (pfizer ltd)
1894541000033113,genotropin miniquick 800microgram powder and solvent for solution for injection pre-filled disposable devices (pfizer ltd)
1894641000033114,genotropin miniquick 1mg powder and solvent for solution for injection pre-filled disposable devices (pfizer ltd)
1919541000033116,somatropin (epr) 5mg/1.5ml solution for injection cartridges
1919641000033115,somatropin (epr) 10mg/1.5ml solution for injection cartridges
1919741000033112,somatropin (epr) 15mg/1.5ml solution for injection cartridges
1919841000033119,norditropin simplexx 5mg/1.5ml solution for injection cartridges (novo nordisk ltd)
1919941000033110,norditropin simplexx 10mg/1.5ml solution for injection cartridges (novo nordisk ltd)
1920041000033113,norditropin simplexx 15mg/1.5ml solution for injection cartridges (novo nordisk ltd)
2083141000033115,somatropin (rbe) 1.4mg powder and solvent for solution for injection pre-filled disposable devices
2083241000033110,somatropin (rbe) 1.6mg powder and solvent for solution for injection pre-filled disposable devices
2083341000033117,somatropin (rbe) 1.2mg powder and solvent for solution for injection pre-filled disposable devices
2083441000033111,somatropin (rbe) 1.8mg powder and solvent for solution for injection pre-filled disposable devices
2083541000033112,somatropin (rbe) 2mg powder and solvent for solution for injection pre-filled disposable devices
2083641000033113,genotropin miniquick 1.2mg powder and solvent for solution for injection pre-filled disposable devices (pfizer ltd)
2083741000033116,genotropin miniquick 1.4mg powder and solvent for solution for injection pre-filled disposable devices (pfizer ltd)
2083841000033114,genotropin miniquick 1.6mg powder and solvent for solution for injection pre-filled disposable devices (pfizer ltd)
2083941000033118,genotropin miniquick 1.8mg powder and solvent for solution for injection pre-filled disposable devices (pfizer ltd)
2084041000033116,genotropin miniquick 2mg powder and solvent for solution for injection pre-filled disposable devices (pfizer ltd)
2296941000033117,somatropin (rbe) 5.3mg powder and solvent for solution for injection cartridges
2297041000033116,somatropin (rbe) pen refill 12 mg (36 units/cartridge)
2593741000033117,saizen easyject powder with solvent for injection 8 mg
2593841000033110,saizen 8mg click.easy powder and solvent for solution for injection vials (merck serono ltd)
2594341000033115,somatropin (rbe) injection 5.3 mg (16 units/vial)
3057741000033114,somatropin (rbe) 10mg/2ml solution for injection cartridges
3057841000033116,nutropinaq 10mg/2ml solution for injection cartridges (ipsen ltd)
4009941000033113,somatropin (rbe) 5mg powder and solvent for solution for injection vials
4010041000033117,omnitrope 5mg powder and solvent for solution for injection vials (sandoz ltd)
4429541000033118,somatropin (rbe) 5mg/1.5ml solution for injection cartridges
4429641000033117,omnitrope injection (cartridges) 5 mg/1.5 ml cartridge
4577041000033110,somatropin (rbe) 10mg/1.5ml solution for injection cartridges
4577141000033114,omnitrope injection (cartridges) 10 mg/1.5 ml cartridge
5092141000033112,somatropin (rbe) 10mg powder and solvent for solution for injection vials
5092241000033117,zomacton 10mg powder and solvent for solution for injection vials (ferring pharmaceuticals ltd)
6046341000033115,somatropin (rbe) 5.3mg powder and solvent for solution for injection pre-filled disposable devices
6046641000033111,somatropin (rbe) 12mg powder and solvent for solution for injection pre-filled disposable devices
6046941000033116,genotropin goquick 5.3mg powder and solvent for solution for injection pre-filled pens (pfizer ltd)
6047041000033115,genotropin goquick 12mg powder and solvent for solution for injection pre-filled pens (pfizer ltd)
6135841000033114,somatropin (rmc) 6mg/1.03ml solution for injection cartridges
6135941000033118,somatropin (rmc) 12mg/1.5ml solution for injection cartridges
6136041000033111,somatropin (rmc) 20mg/2.5ml solution for injection cartridges
6136141000033110,saizen 6mg/1.03ml solution for injection cartridges (merck serono ltd)
6136241000033115,saizen 12mg/1.5ml solution for injection cartridges (merck serono ltd)
6136341000033113,saizen 20mg/2.5ml solution for injection cartridges (merck serono ltd)
6138141000033111,somatropin (epr) 15mg/1.5ml solution for injection pre-filled disposable devices
6138241000033116,norditropin nordiflex 15mg/1.5ml solution for injection pre-filled pens (novo nordisk ltd)
629641000033110,genotropin 12iu injection 12 units/vial
631641000033113,genotropin 4iu injection 4 units/vial
631841000033114,genotropin 5.3mg powder and solvent for solution for injection cartridges (pfizer ltd)
631941000033118,genotropin kabiquick injection 2 units/syringe
632041000033112,genotropin kabiquick injection 3 units/syringe
632141000033111,genotropin kabiquick injection 4 units/syringe
632241000033116,genotropin kabivial injection 5.3 mg (16 units/vial)
632341000033114,genotropin kabivial injection 4 units/vial
632441000033115,genotropin 12mg powder and solvent for solution for injection cartridges (pfizer ltd)
720641000033112,humatrope 6mg powder and solvent for solution for injection cartridges (eli lilly and company ltd)
720741000033115,humatrope 12mg powder and solvent for solution for injection cartridges (eli lilly and company ltd)
720841000033113,humatrope 24mg powder and solvent for solution for injection cartridges (eli lilly and company ltd)
721941000033111,humatrope 5.3mg powder and solvent for solution for injection vials (eli lilly and company ltd)
726841000033111,humatrope injection 1.33 mg (4 units/vial)
8618941000033112,omnitrope pen 5 5mg/1.5ml solution for injection cartridges (sandoz ltd)
8619041000033115,omnitrope pen 10 10mg/1.5ml solution for injection cartridges (sandoz ltd)
8619241000033111,omnitrope surepal 5 5mg/1.5ml solution for injection cartridges (sandoz ltd)
8619341000033118,omnitrope surepal 10 10mg/1.5ml solution for injection cartridges (sandoz ltd)
981141000033110,norditropin penset injection 4 mg (12 units/vial)
981241000033115,norditropin penset injection 8 mg (24 units/vial)
984041000033113,norditropin powder 4 mg (12 units/vial)
