SNOMEDCTCodes,Description
441962003,Large cell lymphoma of intrapelvic lymph nodes (disorder)
94687005,Mixed cell type lymphosarcoma of intrapelvic lymph nodes (disorder)
188505000,Lymphosarcoma of intrapelvic lymph nodes (disorder)
94707004,Mycosis fungoides of intra-abdominal lymph nodes (disorder)
94708009,Mycosis fungoides of intrapelvic lymph nodes (disorder)
95187002,Nodular lymphoma of intrapelvic lymph nodes (disorder)
95225003,Reticulosarcoma of intrapelvic lymph nodes (disorder)
188635004,Sézary's disease of intrapelvic lymph nodes (disorder)
307646004,"Malignant lymphoma, lymphocytic, poorly differentiated, nodular (disorder)"
188591001,"Hodgkin's disease, lymphocytic depletion of intrapelvic lymph nodes (disorder)"
93494007,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrapelvic lymph nodes (disorder)"
188580008,"Hodgkin's disease, mixed cellularity of intrapelvic lymph nodes (disorder)"
188570009,"Hodgkin's disease, nodular sclerosis of intrapelvic lymph nodes (disorder)"
93530003,Hodgkin's granuloma of intrapelvic lymph nodes (disorder)
188529007,Hodgkin's paragranuloma of intrapelvic lymph nodes (disorder)
93548007,Hodgkin's sarcoma of intrapelvic lymph nodes (disorder)
188587006,"Hodgkin's disease, lymphocytic depletion of intra-abdominal lymph nodes (disorder)"
188577007,"Hodgkin's disease, mixed cellularity of intra-abdominal lymph nodes (disorder)"
188567005,"Hodgkin's disease, nodular sclerosis of intra-abdominal lymph nodes (disorder)"
188536008,Hodgkin's granuloma of intra-abdominal lymph nodes (disorder)
93547002,Hodgkin's sarcoma of intra-abdominal lymph nodes (disorder)
188593003,"Hodgkin's disease, lymphocytic depletion of lymph nodes of multiple sites (disorder)"
188562004,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of multiple sites (disorder)"
188582000,"Hodgkin's disease, mixed cellularity of lymph nodes of multiple sites (disorder)"
188572001,"Hodgkin's disease, nodular sclerosis of lymph nodes of multiple sites (disorder)"
188541000,Hodgkin's granuloma of lymph nodes of multiple sites (disorder)
93191005,Malignant lymphoma of intra-abdominal lymph nodes (disorder)
350951000119101,B-cell lymphoma of intra-abdominal lymph nodes (disorder)
95186006,Nodular lymphoma of intra-abdominal lymph nodes (disorder)
352411000119109,Small lymphocytic B-cell lymphoma of intra-abdominal lymph nodes (disorder)
93520007,Hodgkin's disease of intra-abdominal lymph nodes (disorder)
188502002,Lymphosarcoma of intra-abdominal lymph nodes (disorder)
94686001,Mixed cell type lymphosarcoma of intra-abdominal lymph nodes (disorder)
95224004,Reticulosarcoma of intra-abdominal lymph nodes (disorder)
188632001,Sézary's disease of intra-abdominal lymph nodes (disorder)
1153356005,Lymphoma of anus (disorder)
1153355009,Malignant lymphoma of esophagus (disorder)
449053004,Lymphoma of lower esophagus (disorder)
449419008,Follicular non-Hodgkin's lymphoma of intestine (disorder)
847481000000109,Follicular lymphoma grade 1 (disorder)
308121000,Follicular non-Hodgkin's lymphoma (disorder)
847631000000107,Follicular lymphoma grade 2 (disorder)
847651000000100,Follicular lymphoma grade 3 (disorder)
702977001,Follicular non-Hodgkin's lymphoma diffuse follicle center cell sub-type grade 2 (disorder)
236513009,Lymphoma of kidney (disorder)
1148847004,Follicular non-Hodgkin's lymphoma in situ (disorder)
448995000,Follicular non-Hodgkin's lymphoma of central nervous system (disorder)
448672006,Follicular non-Hodgkin's lymphoma of lung (disorder)
354851000119101,Follicular non-Hodgkin's lymphoma of lymph nodes of multiple sites (disorder)
449219006,Follicular non-Hodgkin's lymphoma of nasopharynx (disorder)
448231003,Follicular non-Hodgkin's lymphoma of nose (disorder)
449063007,Follicular non-Hodgkin's lymphoma of oral cavity (disorder)
448317000,Follicular non-Hodgkin's lymphoma of soft tissue (disorder)
448865007,Follicular non-Hodgkin's lymphoma of skin (disorder)
449418000,Follicular non-Hodgkin's lymphoma of testis (disorder)
449058008,Follicular non-Hodgkin's lymphoma of tonsil (disorder)
109972003,"Follicular non-Hodgkin's lymphoma, large cell (disorder)"
1148851002,Follicular lymphoma grade 3a (disorder)
1148845007,Follicular lymphoma grade 3b (disorder)
109970006,"Follicular non-Hodgkin's lymphoma, small cleaved cell (disorder)"
702786004,Follicular non-Hodgkin's lymphoma diffuse follicle center sub-type grade 1 (disorder)
109971005000,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (disorder)"
118600007,Malignant lymphoma (disorder)
1156403002,Composite Hodgkin and non-Hodgkin lymphoma (disorder)
118599009,Hodgkin's disease (disorder)
1091891000000106,B-cell Hodgkin's lymphoma (disorder)
762690000,Classical Hodgkin lymphoma (disorder)
118607005,"Hodgkin lymphoma, lymphocyte-rich (disorder)"
1255739002,"Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of head and neck (disorder)"
1255738005,"Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of neck (disorder)"
1255737000,"Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of head (disorder)"
1255897009,"Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of lower limb (disorder)"
1255814001,"Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of upper limb (disorder)"
277609007,"Hodgkin's disease, lymphocytic predominance - diffuse (disorder)"
118610003,"Hodgkin's disease, lymphocytic depletion (disorder)"
93495008,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrathoracic lymph nodes (disorder)"
1255892003,"Hodgkin disease, lymphocytic depletion of lymph nodes of lower limb (disorder)"
1255890006,"Hodgkin disease, lymphocytic depletion of lymph nodes of upper limb (disorder)"
1255687003,"Hodgkin lymphoma, lymphocyte depletion of lymph nodes of head and neck (disorder)"
1255666008,"Hodgkin lymphoma, lymphocyte depletion of lymph nodes of neck (disorder)"
426885008,"Hodgkin lymphoma, lymphocyte depletion of lymph nodes of head (disorder)"
188586002,"Hodgkin's disease, lymphocytic depletion of intrathoracic lymph nodes (disorder)"
188592008,"Hodgkin's disease, lymphocytic depletion of spleen (disorder)"
307633009,"Hodgkin's disease, lymphocytic depletion, diffuse fibrosis (disorder)"
307634003,"Hodgkin's disease, lymphocytic depletion, reticular type (disorder)"
188576003,"Hodgkin's disease, mixed cellularity of intrathoracic lymph nodes (disorder)"
188566001,"Hodgkin's disease, nodular sclerosis of intrathoracic lymph nodes (disorder)"
188524002,Hodgkin's paragranuloma of intrathoracic lymph nodes (disorder)
118609008,"Hodgkin's disease, mixed cellularity (disorder)"
1255788002,"Hodgkin disease, mixed cellularity of lymph nodes of head (disorder)"
1255790001,"Hodgkin disease, mixed cellularity of lymph nodes of head and neck (disorder)"
1255789005,"Hodgkin disease, mixed cellularity of lymph nodes of neck (disorder)"
1255898004,"Hodgkin disease, mixed cellularity of lymph nodes of lower limb (disorder)"
1255811009,"Hodgkin disease, mixed cellularity of lymph nodes of upper limb (disorder)"
93509007,"Hodgkin's disease, mixed cellularity of spleen (disorder)"
118608000,"Hodgkin's disease, nodular sclerosis (disorder)"
1255791002,"Hodgkin disease, nodular sclerosis of lymph nodes of head and neck (disorder)"
1255792009,"Hodgkin disease, nodular sclerosis of lymph nodes of head (disorder)"
1255793004,"Hodgkin disease, nodular sclerosis of lymph nodes of neck (disorder)"
1255797003,"Hodgkin disease, nodular sclerosis of lymph nodes of lower limb (disorder)"
1255812002,"Hodgkin disease, nodular sclerosis of lymph nodes of upper limb (disorder)"
307635002,"Hodgkin's disease, nodular sclerosis - cellular phase (disorder)"
277612005,"Hodgkin's disease, nodular sclerosis - lymphocytic depletion (disorder)"
277610002,"Hodgkin's disease, nodular sclerosis - lymphocytic predominance (disorder)"
277611003,"Hodgkin's disease, nodular sclerosis - mixed cellularity (disorder)"
118602004,Hodgkin's granuloma (disorder)
93518009,"Hodgkin's disease, nodular sclerosis of spleen (disorder)"
1255728000,Hodgkin granuloma of lymph nodes of head and neck (disorder)
1255726001,Hodgkin granuloma of lymph nodes of head (disorder)
1255727005,Hodgkin granuloma of lymph nodes of neck (disorder)
1255894002,Hodgkin granuloma of lymph nodes of lower limb (disorder)
1255798008,Hodgkin granuloma of lymph nodes of upper limb (disorder)
93531004,Hodgkin's granuloma of intrathoracic lymph nodes (disorder)
93536009,Hodgkin's granuloma of lymph nodes of spleen (disorder)
118606001,Hodgkin's sarcoma (disorder)
1255745005,Hodgkin sarcoma of lymph nodes of head and neck (disorder)
1255743003,Hodgkin sarcoma of lymph nodes of head (disorder)
1255744009,Hodgkin sarcoma of lymph nodes of neck (disorder)
1255883001,Hodgkin sarcoma of lymph nodes of lower limb (disorder)
1255808008,Hodgkin sarcoma of lymph nodes of upper limb (disorder)
188551004,Hodgkin's sarcoma of lymph nodes of multiple sites (disorder)
93549004,Hodgkin's sarcoma of intrathoracic lymph nodes (disorder)
93554008,Hodgkin's sarcoma of spleen (disorder)
830057003,Relapsing classical Hodgkin lymphoma (disorder)
118605002,"Hodgkin lymphoma, nodular lymphocyte predominance (disorder)"
1255804005,Hodgkin disease of lymph nodes of head and neck (disorder)
1255786003,Hodgkin paragranuloma of lymph nodes of head and neck (disorder)
1255784000,Hodgkin paragranuloma of lymph nodes of head (disorder)
1255785004,Hodgkin paragranuloma of lymph nodes of neck (disorder)
1255888005,Hodgkin paragranuloma of lymph nodes of upper limb (disorder)
93493001,"Hodgkin's disease, lymphocytic-histiocytic predominance of intra-abdominal lymph nodes (disorder)"
93500006,"Hodgkin's disease, lymphocytic-histiocytic predominance of spleen (disorder)"
1255887000,Hodgkin's paragranuloma of lymph nodes of lower limb (disorder)
188531003,Hodgkin's paragranuloma of lymph nodes of multiple sites (disorder)
402882001,Hodgkin's disease affecting skin (disorder)
404157000,Specific skin infiltration in Hodgkin's disease (disorder)
404106004,Lymphomatoid papulosis with Hodgkin's disease (disorder)
449072004,Lymphoma of gastrointestinal tract (disorder)
836486002,Lymphomatous infiltrate of kidney (disorder)
448376000,Non-Hodgkin's lymphoma of ovary (disorder)
448609001,Diffuse non-Hodgkin's lymphoma of ovary (disorder)
449307001,Follicular non-Hodgkin's lymphoma of ovary (disorder)
449318001,Non-Hodgkin's lymphoma of prostate (disorder)
448213004,Diffuse non-Hodgkin's lymphoma of prostate (disorder)
448217003,Follicular non-Hodgkin's lymphoma of prostate (disorder)
448774004,Non-Hodgkin's lymphoma of uterine cervix (disorder)
448607004,Diffuse non-Hodgkin's lymphoma of uterine cervix (disorder)
449059000,Follicular non-Hodgkin's lymphoma of uterine cervix (disorder)
118601006,Non-Hodgkin's lymphoma (disorder)
422853008,Lymphoma of retroperitoneal space (disorder)
278052009,Malignant lymphoma of breast (disorder)
93199007,Malignant lymphoma of extranodal AND/OR solid organ site (disorder)
447989004,Non-Hodgkin's lymphoma of extranodal site (disorder)
448560008,Diffuse non-Hodgkin's lymphoma of extranodal site (disorder)
448561007,Follicular non-Hodgkin's lymphoma of extranodal site (disorder)
1237578005,Primary oculocerebral non-Hodgkin lymphoma (disorder)
278051002,Malignant lymphoma of thyroid gland (disorder)
766935007,Primary bone lymphoma (disorder)
448220006,Non-Hodgkin's lymphoma of bone (disorder)
448666006,Follicular non-Hodgkin's lymphoma of bone (disorder)
449177007,Diffuse non-Hodgkin's lymphoma of bone (disorder)
421283008,Primary lymphoma of brain with acquired immunodeficiency syndrome (disorder)
276836002,Primary cerebral lymphoma (disorder)
713325002,Primary cerebral lymphoma co-occurrent with human immunodeficiency virus infection (disorder)
718200007,Primary pulmonary lymphoma (disorder)
307649006,Microglioma (disorder)
285776004,Intermediate grade B-cell lymphoma (disorder)
1091921000000103,B-cell non-Hodgkin's lymphoma (disorder)
109962001,Diffuse non-Hodgkin's lymphoma (disorder)
109969005,Diffuse large B-cell malignant lymphoma (disorder)
847741000000106,Diffuse large B-cell lymphoma (disorder)
404148006,Diffuse large B-cell lymphoma (nodal/systemic with skin involvement) (disorder)
109966003,"Diffuse non-Hodgkin's lymphoma, immunoblastic (disorder)"
713718006,Diffuse non-Hodgkin immunoblastic lymphoma co-occurrent with human immunodeficiency virus infection (disorder)
277626001,Diffuse high grade B-cell lymphoma (disorder)
302842009,Diffuse malignant lymphoma - centroblastic (disorder)
277632006,Diffuse malignant lymphoma - centroblastic polymorphic (disorder)
277628000,Diffuse malignant lymphoma - large cleaved cell (disorder)
277629008,Diffuse malignant lymphoma - large non-cleaved cell (disorder)
188674006,Diffuse malignant lymphoma - small non-cleaved cell (disorder)
722954005,B-cell lymphoma unclassifiable with features intermediate between classical Hodgkin lymphoma and diffuse large B-cell lymphoma (disorder)
1172704005,High grade B-cell lymphoma with MYC and BCL2 and/or BCL6 rearrangements (disorder)
277627005,Nodular high grade B-cell lymphoma (disorder)
307647008,"Malignant lymphoma, centroblastic type, follicular (disorder)"
109968002,"Diffuse non-Hodgkin's lymphoma, small cell (disorder)"
449173006,Diffuse non-Hodgkin's lymphoma of tonsil (disorder)
449292003,Non-Hodgkin's lymphoma of tonsil (disorder)
448354009,Non-Hodgkin's lymphoma of intestine (disorder)
449176003,Diffuse non-Hodgkin's lymphoma of intestine (disorder)
448867004,Diffuse non-Hodgkin's lymphoma of lung (disorder)
449221001,Diffuse non-Hodgkin's lymphoma of central nervous system (disorder)
448319002,Diffuse non-Hodgkin's lymphoma of nasopharynx (disorder)
449065000,Diffuse non-Hodgkin's lymphoma of nose (disorder)
448468003,Diffuse non-Hodgkin's lymphoma of oral cavity (disorder)
449216004,Diffuse non-Hodgkin's lymphoma of soft tissue (disorder)
449217008,Diffuse non-Hodgkin's lymphoma of skin (disorder)
448465000,Diffuse non-Hodgkin's lymphoma of testis (disorder)
109967007,"Diffuse non-Hodgkin's lymphoma, small cleaved cell (disorder)"
109964000,"Diffuse non-Hodgkin's lymphoma, undifferentiated (disorder)"
699657009,Hepatosplenic gamma-delta cell lymphoma (disorder)
369767007,High grade (lymphoma grade) (finding)
27461004,Immunoproliferative small intestinal disease (morphologic abnormality)
30440004,Lymphoma stage I (finding)
425037004,"Low grade lymphoma, stage 1 (finding)"
89487002,Lymphoma stage Ie (finding)
76422004,Lymphoma stage II (finding)
5701003,Lymphoma stage IIe (finding)
56944001,Lymphoma stage III (finding)
112241002,Lymphoma stage III 1 (finding)
75339006,Lymphoma stage III 2 (finding)
44255004,Lymphoma stage IIIe (finding)
74053007,Lymphoma stage IIIs (finding)
84633001,Lymphoma stage IIIse (finding)
66445009,Lymphoma stage IV (finding)
404140004,Primary cutaneous marginal zone B-cell lymphoma (disorder
402881008,Primary cutaneous B-cell lymphoma (disorder)
400001003,Primary cutaneous lymphoma (disorder)
404144008,Primary cutaneous diffuse large cell B-cell lymphoma (disorder)
735332000,Primary cutaneous diffuse large cell B-cell lymphoma of lower extremity (disorder)
404143002,Primary cutaneous follicular center B-cell lymphoma (disorder)
109979007,B-cell lymphoma (disorder)
715950008,Anaplastic lymphoma kinase positive large B-cell lymphoma (disorder)
351211000119104,B-cell lymphoma of lymph nodes of multiple sites (disorder)
188517003,Burkitt's lymphoma of lymph nodes of multiple sites (disorder)
116871000119103,Mantle cell lymphoma of lymph nodes of multiple sites (disorder)
116841000119105,Marginal zone lymphoma of lymph nodes of multiple sites (disorder)
95192000,Nodular lymphoma of lymph nodes of multiple sites (disorder)
352251000119109,Small lymphocytic B-cell lymphoma of lymph nodes of multiple sites (disorder)
118617000,Burkitt's lymphoma (disorder)
240531002,African Burkitt's lymphoma (disorder)
713897006,Burkitt lymphoma co-occurrent with human immunodeficiency virus infection (disorder)
1255796007,Burkitt lymphoma of lymph nodes of lower limb (disorder)
1255895001,Burkitt lymphoma of lymph nodes of upper limb (disorder)
188511002,Burkitt's lymphoma of intrathoracic lymph nodes (disorder)
188516007,Burkitt's lymphoma of spleen (disorder)
724647003,Diffuse large B-cell lymphoma co-occurrent with chronic inflammation caused by Epstein-Barr virus (disorder)
734066005,Diffuse large B-cell lymphoma of central nervous system (disorder)
716788007,Epstein-Barr virus positive diffuse large B-cell lymphoma of elderly (disorder)
1295235003,Follicular lymphoma (disorder)
277618009,Follicular low grade B-cell lymphoma (disorder)
277624003,Follicular malignant lymphoma - mixed cell type (disorder)
188672005,Follicular non-Hodgkin's mixed small cleaved and large cell lymphoma (disorder)
307637005,"Malignant lymphoma, centroblastic-centrocytic, follicular (disorder)"
307636001,"Malignant lymphoma, mixed lymphocytic-histiocytic, nodular (disorder)"
277625002,Follicular malignant lymphoma - small cleaved cell (disorder)
302848008,"Nodular malignant lymphoma, lymphocytic - intermediate differentiation (disorder)"
302845006,"Nodular malignant lymphoma, lymphocytic - well differentiated (disorder)"
277617004,High grade B-cell lymphoma (disorder)
188679001,Diffuse non-Hodgkin's lymphoma undifferentiated (diffuse) (disorder)
1157162007,Intravascular large B-cell lymphoma (disorder)
866098005,Large B-cell lymphoma arising in HHV8-associated multicentric Castleman disease (disorder)
277615007,Low grade B-cell lymphoma (disorder)
277616008,Diffuse low grade B-cell lymphoma (disorder)
307624007,Diffuse malignant lymphoma - centroblastic-centrocytic (disorder)
445269007,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (disorder)
277622004,Mucosa-associated lymphoma (disorder)
307625008,Malignant lymphoma - centrocytic (disorder)
274905008,"Malignant lymphoma - lymphocytic, intermediate differentiation (disorder)"
404150003,Mantle cell B-cell lymphoma (nodal/systemic with skin involvement) (disorder)
441559006,Mantle cell lymphoma of spleen (disorder)
188676008,Malignant lymphoma - mixed small and large cell (disorder)
188675007,Malignant lymphoma - small cleaved cell (disorder)
277623009,Monocytoid B-cell lymphoma (disorder)
307623001,Malignant lymphoma - lymphoplasmacytic (disorder)
404149003,"Lymphoplasmacytic B-cell lymphoma, nodal/systemic with skin involvement (disorder)"
1255270006,Lymphoplasmacytic lymphoma without immunoglobulin M production (disorder)
404141000,Primary cutaneous immunocytoma (disorder)
190818004,Waldenström macroglobulinemia (disorder)
302841002,Malignant lymphoma - small lymphocytic (disorder)
404138009,Small lymphocytic B-cell lymphoma involving skin (disorder)
443487006,Mantle cell lymphoma (disorder)
447100004,Marginal zone lymphoma (disorder)
724648008,Plasmablastic lymphoma (disorder)
404137004,Precursor B-cell lymphoblastic lymphoma involving skin (disorder)
713516007,Primary effusion lymphoma (disorder)
714463003,Primary effusion lymphoma co-occurrent with infection caused by Human herpesvirus 8 (disorder)
1153348007,Primary effusion lymphoma due to human immune deficiency virus infection (disorder)
444910004,Primary mediastinal (thymic) large B-cell lymphoma (disorder)
763884007,Splenic diffuse red pulp small B-cell lymphoma (disorder)
763666008,Splenic marginal zone B-cell lymphoma (disorder)
724645006,T-cell histiocyte rich large B-cell lymphoma (disorder)
