MedCodeID,Description
6666621000006118,Basal cell carcinoma - adenoid
6666631000006115,Basal cell carcinoma - follicular
6666641000006113,Basal cell carcinoma - infiltrative
6666651000006110,Basal cell carcinoma - keratotic
1770501000006111,Basal cell carcinoma - micronodular
6666681000006119,Basal cell carcinoma with granular cell change
6666691000006116,Basal cell carcinoma with monster cells
6666711000006118,Basal cell carcinoma with signet ring change
6666721000006114,Basal cell carcinoma - primary
6666731000006112,Metastatic basal cell carcinoma
6666741000006119,Recurrent basal cell carcinoma
6666751000006117,Basal cell carcinoma recurrent following excision
6666761000006115,Basal cell carcinoma recurrent following Mohs' excision
6666771000006110,Basal cell carcinoma recurrent following curettage
6666781000006113,Basal cell carcinoma recurrent following cryosurgery
6666791000006111,Basal cell carcinoma recurrent following radiotherapy
6666801000006112,Basal cell carcinoma - first recurrence
6666811000006110,Basal cell carcinoma - second recurrence
6666821000006119,Basal cell carcinoma - third recurrence
6666831000006116,Basal cell carcinoma - multiple recurrences (more than three times)
6670361000006112,Basal cell carcinoma of nose
6670371000006117,"Cancer of nose, basal cell"
6670391000006116,"Cancer of skin of lip, basal cell"
6670381000006119,Basal cell carcinoma of skin of lip
6670401000006119,Basal cell carcinoma of ear
6670411000006116,"Cancer of skin of ear, basal cell"
6685641000006117,PUVA therapy-associated basal cell carcinoma
6685661000006118,Psoralen and long-wave ultraviolet radiation therapy-associated basal cell carcinoma
6685651000006115,Psoralen and long-wave ultraviolet radiation (PUVA) therapy-associated basal cell carcinoma
1770521000006118,Pigmented basal cell carcinoma
6689441000006117,Circumscribed solid basal cell carcinoma
6689451000006115,Nodulo-ulcerative basal cell carcinoma
6689461000006118,Cystic basal cell carcinoma
6689481000006111,Cicatrising basal cell carcinoma
6689471000006113,Morpheic basal cell carcinoma
6689491000006114,Superficial basal cell carcinoma
6689501000006118,Multifocal basal cell carcinoma
6689521000006111,"Cancer of scalp, basal cell"
6689511000006115,Basal cell carcinoma of scalp
6689531000006114,Basal cell carcinoma of forehead
6689541000006116,"Cancer of forehead, basal cell"
6689551000006119,Basal cell carcinoma of temple
6689561000006117,"Cancer of temple, basal cell"
6689571000006112,Basal cell carcinoma of glabella
6689581000006110,Basal cell carcinoma of upper eyelid
6689591000006113,"Cancer of upper eyelid, basal cell"
7005501000006110,Basal cell carcinoma of external auditory canal
7007941000006114,"Cancer of back, basal cell"
7007931000006116,Basal cell carcinoma of back
7009341000006117,"Cancer of chest wall, basal cell"
7009331000006110,Basal cell carcinoma of chest wall
7030751000006115,"Cancer of auricle of ear, basal cell"
7030731000006110,Basal cell carcinoma of auricle of ear
7030741000006117,Basal cell carcinoma of pinna
7093841000006111,Excisional biopsy of basal cell carcinoma
598801000000114,Excision biopsy of rodent ulcer
598561000000110,Excision biopsy of basal cell carcinoma
305791000006112,Fibroepithelial basal cell carcinoma
3198791000006119,Pinkus tumor
3198821000006111,"Fibroepithelial basal cell carcinoma, Pinkus type"
3198801000006118,Fibroepithelioma
3198781000006117,"Basal cell carcinoma, fibroepithelial"
3198811000006115,Fibroepithelioma of Pinkus type
3198831000006114,Pinkus tumour
3420531000006116,"Basal cell carcinoma, desmoplastic type"
3420511000006110,"Infiltrating basal cell carcinoma, non-sclerosing"
1770511000006114,Infiltrating basal cell carcinoma
3420521000006119,"Basal cell carcinoma, morpheic"
3420501000006112,"Infiltrating basal cell carcinoma, sclerosing"
3492821000006113,Multicentric basal cell carcinoma
1770481000006118,Multifocal superficial basal cell carcinoma
313221000006117,[M]Multicentric basal cell carcinoma
8019631000006114,Basal cell carcinoma of naris
8021851000006111,History of basal cell carcinoma of eyelid
7576541000006113,Excision of postauricular basal cell carcinoma with closure
7745031000006116,Nodular basal cell carcinoma of skin
7761571000006118,Basal cell carcinoma of vulva
3517999018,Excision of basal cell carcinoma from right postauricular region with closure
8024271000006117,Basal cell carcinoma of skin in situ
8024281000006119,Carcinoma in situ basal cell
291359010,Basal cell neoplasm
305831000006117,Basal cell tumour
312631000006110,[M]Metatypical carcinoma
291361018,[M]Basal cell neoplasm NOS
1228188010,Basal cell adenocarcinoma
