SNOMEDCTCodes,Description
721846006,"Hypomyelination, hypogonadotropic hypogonadism, hypodontia syndrome (disorder)"
724281002,"Hyposmia, nasal and ocular hypoplasia, hypogonadotropic hypogonadism syndrome (disorder)"
764959000,"Intellectual disability, myopathy, short stature, endocrine defect syndrome (disorder)"
724174003,"Moebius syndrome, axonal neuropathy, hypogonadotropic hypogonadism syndrome (disorder)"
785722006,Obesity due to leptin receptor gene deficiency (disorder)
89392001,Prader-Willi syndrome (disorder)
770680004,Prader-Willi-like syndrome (disorder)
1003380001,6q16 microdeletion syndrome (disorder)
361117008,Female hypogonadotropic hypogonadism (disorder)
129633006,Induced female hypogonadism syndrome (disorder)
846680003,Functional hypogonadotropic hypogonadism (disorder)
421019006,Hypogonadotropic hypogonadism due to follicle-stimulating hormone deficiency (disorder)
420499009,Hypogonadotropic hypogonadism due to isolated gonadotropin deficiency (disorder)
93559003,Hypogonadism with anosmia (disorder)
421821002,Hypogonadotropic hypogonadism due to luteinizing hormone deficiency (disorder)
123953004,Idiopathic hypogonadotropic hypogonadism (disorder)
90182005,Hypophysectomy-induced hypopituitarism (disorder)
367411000119102,Hypopituitarism caused by drug (disorder)
237700006,Hypopituitarism due to iron overload (disorder)
40781006,Hypopituitarism due to pituitary tumor (disorder)
783008000,Pituitary dermoid and epidermoid cysts (disorder)
721288009,Hypopituitarism following procedure (disorder)
14900002,Radiotherapy-induced hypopituitarism (disorder)
237698002,Iatrogenic hypopituitarism (disorder)
267388009,Idiopathic hypopituitarism (disorder)
67873006,Isolated prolactin deficiency (disorder)
61701006,Lymphocytic hypopituitarism (disorder)
237707009,Lymphocytic hypophysitis of pregnancy (disorder)
14289006,Myopathy in hypopituitarism (disorder)
237697007,Oxytocin deficiency (disorder)
32390006,Panhypopituitarism (disorder)
190470005,Idiopathic panhypopituitarism (disorder)
771308008,"Non-acquired combined pituitary hormone deficiency, sensorineural hearing loss, spine abnormalities syndrome (disorder)"
237682009,Panhypopituitarism - anterior and posterior (disorder)
237683004,Panhypopituitarism - X-linked (disorder)
190471009,Post-birth injury panhypopituitarism (disorder)
190472002,Post-infarction panhypopituitarism (disorder)
123760002,Prepuberal panhypopituitarism (disorder)
237685006,Partial hypopituitarism (disorder)
89476005,Pituitary cachexia (disorder)
715668008,Pituitary deficiency due to empty sella turcica syndrome (disorder)
783009008,Pituitary deficiency due to Rathke cleft cysts (disorder)
267389001,Post-birth injury hypopituitarism (disorder)
271386001,Post-infective hypopituitarism (disorder)
237699005,Post-traumatic hypopituitarism (disorder)
267390005,Post-infarction hypopituitarism (disorder)
723999009,"Retinitis pigmentosa, hypopituitarism, nephronophthisis, skeletal dysplasia syndrome (disorder)"
442001,Secondary hypopituitarism (disorder)
82598004,Secondary hypothyroidism (disorder)
37429009,Hypothalamic hypothyroidism (disorder)
237695004,Idiopathic thyroid stimulating hormone deficiency (disorder)
89261000,Isolated thyrotropin deficiency (disorder)
276630006,Transient hypothyrotropinemia (disorder)
7611002,Septo-optic dysplasia sequence (disorder)
237684005,Sheehan's syndrome (disorder)
290653008,Postpartum hypopituitarism (disorder)
367460001,Pituitary dwarfism
237705001,Hypophysitis (disorder)
783243008,Adenohypophysitis (disorder)
237706000,Autoimmune hypophysitis (disorder)
237708004,Granulomatous giant-cell hypophysitis (disorder)
783158009,Infundibulo neurohypophysitis (disorder)
783016009,Panhypophysitis (disorder)
237701005,Pituitary apoplexy (disorder)
95830009,Pituitary infarction (disorder)
234533006,X-linked agammaglobulinemia with growth hormone deficiency (disorder)
71003000,Ateleiotic dwarfism (disorder)
27270004,Pituitary dwarfism with large sella turcica (disorder)
91187007,Pituitary dwarfism with small sella turcica (disorder)
51371005,Pituitary dwarfism with normal somatotropin level AND low somatomedin (disorder)
1186807002,Hereditary growth hormone deficiency (disorder)
783098009,Short stature due to partial growth hormone receptor deficiency (disorder)
766817004,Short stature due to growth hormone secretagogue receptor deficiency (disorder)
38196001,Laron-type isolated somatotropin defect (disorder)
