ProdCodeId,Description
258341000033113,Cilazapril Tablets 250 micrograms
524441000033119,Enalapril Maleate Wafers 2.5 mg
3163341000033119,Felodipine 2.5mg modified-release / Ramipril 2.5mg tablets
3163241000033112,Felodipine 5mg modified-release / Ramipril 5mg tablets
3162241000033117,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets
3160941000033113,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets
3160841000033117,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets
3160641000033118,Quinapril 10mg / Hydrochlorothiazide 12.5mg tablets
3161641000033114,Perindopril erbumine 4mg / Indapamide 1.25mg tablets
4454541000033118,Perindopril arginine 5mg / Indapamide 1.25mg tablets
3279241000033117,Enalapril 5mg/5ml oral suspension sugar free
8263641000033112,Perindopril tosilate 5mg / Indapamide 1.25mg tablets
9105341000033116,Perindopril erbumine 4mg / Amlodipine 10mg tablets
9105241000033114,Perindopril erbumine 4mg / Amlodipine 5mg tablets
9105541000033111,Perindopril erbumine 8mg / Amlodipine 10mg tablets
9105441000033110,Perindopril erbumine 8mg / Amlodipine 5mg tablets
3163041000033116,Verapamil 180mg modified-release / Trandolapril 2mg capsules
1893141000033119,Co-zidocapt 12.5mg/25mg tablets
1893241000033114,Co-zidocapt 25mg/50mg tablets
216441000033110,Capozide 25mg/50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
770141000033115,Innozide 20mg/12.5mg tablets (Merck Sharp & Dohme Ltd)
11241000033113,Accuretic 10mg/12.5mg tablets (Pfizer Ltd)
13141000033119,Acezide 25mg/50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
209241000033119,Capozide LS 12.5mg/25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
2739541000033117,Coversyl Plus tablets (Servier Laboratories Ltd)
1552341000033118,Zestoretic 20 tablets (AstraZeneca UK Ltd)
217041000033116,Carace 20 Plus tablets (Merck Sharp & Dohme Ltd)
1551841000033118,Zestoretic 10 tablets (AstraZeneca UK Ltd)
209841000033115,Carace 10 Plus tablets (Merck Sharp & Dohme Ltd)
1406341000033117,Tarka modified-release capsules (Abbott Laboratories Ltd)
1834341000033110,Triapin 5mg/5mg modified-release tablets (Sanofi)
8264941000033119,Triapin 2.5mg/2.5mg modified-release tablets (Sanofi)
3136141000033118,Caralpha 20mg/12.5mg tablets (Actavis UK Ltd)
3136041000033117,Caralpha 10mg/12.5mg tablets (Actavis UK Ltd)
3279541000033115,Lisicostad 10mg/12.5mg tablets (Genus Pharmaceuticals Ltd)
3279641000033119,Lisicostad 20mg/12.5mg tablets (Genus Pharmaceuticals Ltd)
4454641000033117,Coversyl Arginine Plus 5mg/1.25mg tablets (Servier Laboratories Ltd)
13443541000033119,Lisoretic 20mg/12.5mg tablets (Bristol Laboratories Ltd)
13443441000033115,Lisoretic 10mg/12.5mg tablets (Bristol Laboratories Ltd)
770241000033110,Innovace Titration pack
770741000033116,Innovace Melt Wafers 5 mg
770941000033118,Innovace Melt Wafers 2.5 mg
4521441000033112,"Tritace Tablet Titration Pack 7 x 2.5 mg, 21 x 5 mg, 7 x 10 mg"
6028541000033112,Co-Tritace Tablets 10 mg + 12.5 mg
6028641000033113,Co-Tritace Tablets 10 mg + 25 mg
770541000033112,Innovace Melt Wafers 2.5 mg
771141000033110,Innovace Melt Wafers 5 mg
1504841000033113,Vascace Tablets 250 micrograms
1834241000033117,Triapin Mite Tablets
770641000033113,Innovace Melt Wafers 20 mg
771041000033111,Innovace Melt Wafers 20 mg
770441000033111,Innovace Melt Wafers 10 mg
770841000033114,Innovace Melt Wafers 10 mg
