SNOMEDCTCodes,Description
12166008,Staphylococcal meningitis (disorder)
230148000,Staphylococcus aureus meningitis (disorder)
721749008,Meningitis caused by methicillin resistant Staphylococcus aureus (disorder)
230149008,Staphylococcus epidermidis meningitis (disorder)
4510004,Streptococcal meningitis (disorder)
721746001,Meningitis caused by Streptococcus agalactiae (disorder)
1149095004,Meningitis caused by Streptococcus suis (disorder)
51169003,Pneumococcal meningitis (disorder)
58437007,Tuberculosis of meninges (disorder)
90302003,Tuberculosis of cerebral meninges (disorder)
11676005,Tuberculous leptomeningitis (disorder)
447253004,Tuberculous arachnoiditis (disorder)
24321005,Fungal meningitis (disorder)
45021001,Candidal meningitis (disorder)
46303000,Coccidioidal meningitis (disorder)
14232007,Cryptococcal meningitis (disorder)
1163130005, Meningitis caused by Aspergillus (disorder)
713626006,Meningitis caused by Histoplasmosis (disorder)
713624009,Meningitis caused by Histoplasma capsulatum (disorder)
713625005,Meningitis caused by Histoplasma duboisii (disorder)
721792003,Meningitis caused by Mucorales (disorder)
1084801000119107,Meningitis caused by Sporothrix schenkii (disorder)
762281000,Hypertrophic pachymeningitis due to infection (disorder)
1089791000119107,Meningitis due to infectious mononucleosis (disorder)
276674008,Neonatal meningitis (disorder)
230153005,Parasitic meningitis (disorder)
1163542009,Meningitis caused by Strongyloides stercoralis (disorder)
721824003,Meningitis caused by Taenia solium (disorder)
1163540001,Meningitis caused by Toxocara (disorder)
1089811000119106,Meningoencephalitis caused by Acanthamoeba (disorder)
52281009,Meningoencephalitis caused by Naegleria (disorder)
17949000,Meningoencephalitis due to acquired toxoplasmosis (disorder)
5566009,Trypanosomiasis with meningitis (disorder)
1085361000119104,Meningitis caused by Trypanosoma brucei (disorder)
788980005,Meningitis caused by Trypanosoma brucei gambiense (disorder)
788981009, Meningitis caused by Trypanosoma brucei rhodesiense (disorder)
1089781000119109,Meningitis due to Chagas disease (disorder)
1089821000119104,Meningoencephalitis due to Chagas disease (disorder)
276064006,Lymphocytic meningitis (disorder)
276817007,Lymphocytic meningoencephalitis (disorder)
426128009,Lymphomatous meningitis (disorder)
722658006,Meningitis following procedure (disorder)
771540008,Meningitis due to and following central neuraxial nerve block (disorder)
1263525004,Meningitis due to and following intrathecal injection (disorder)
698633001,Postoperative meningitis (disorder)
698641001,Postoperative aseptic meningitis (disorder)
7125002,Meningoencephalitis (disorder)
1084741000119103,Meningoencephalitis due to Blastomyces dermatitidis (disorder)
128211000119102,Meningoencephalitis due to free-living ameba (disorder)
74772000,Meningomyelitis (disorder)
29197009,Meningoencephalomyelitis (disorder)
963741000000101,Bacterial meningoencephalomyelitis (disorder)
58766009,Granulomatous meningoencephalomyelitis (disorder)
55234004,Pyogranulomatous meningoencephalomyelitis (disorder)
230155003,Non-infective meningitis (disorder)
81981006,Benign multirecurrent endothelioleukocytal meningitis (disorder)
193074007,Chemical meningitis (disorder)
230156002,Malignant meningitis (disorder)
1263523006,Meningitis due to Behcet disease (disorder)
1263517001,Meningitis due to granulomatosis with polyangiitis (disorder)
1263522001,Meningitis due to Sjögren syndrome (disorder)
1263518006,Meningitis due to systemic lupus erythematosus (disorder)
192673008,Sarcoid meningitis (disorder)
192679007,Non-pyogenic meningitis (disorder)
25822001, Pachymeningitis (disorder)
39648006,Fibrous hypertrophic cervical pachymeningitis (disorder)
860825005,Hypertrophic pachymeningitis due to disorder of immune function (disorder)
762282007,Immunoglobulin G4 related pachymeningitis (disorder)
870317001,Pachymeningitis due to inflammatory disorder (disorder)
870314008,Pachymeningitis due to secondary malignant neoplastic disease (disorder)
698782009,Posttraumatic meningitis (disorder)
161478002, History of meningitis (situation)
137401000119102,History of listeria meningitis (situation)
404188001,Sequelae of meningitis (disorder)
860806007,Epilepsy due to infectious meningitis (disorder)
429438008,Sequela of infectious meningitis (disorder)
838381003,Chronic bilateral vestibulopathy due to and following meningitis (disorder)
230749002,Hydrocephalus due to and following meningitis (disorder)
698737005,Obstructive hydrocephalus due to and following meningitis (disorder)
405948001,Nuchal rigidity due to meningitis (finding)
