SNOMEDCTCodes,Description
194792003,Secondary hypertension NOS
194793008,Other specified hypertensive disease
194794002,Hypertensive disease NOS
195225002,Hypertensive: [encephalopathy] or [crisis]
195537001,[X]Hypertensive diseases
195538006,[X]Other secondary hypertension
195539003,[X]Hypertension secondary to other renal disorders
19769006,High-renin essential hypertension
198956003,Other pre-existing hypertension in preg/childbirth/puerp
198957007,"Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium unspecified"
198958002,"Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium - delivered"
198959005,"Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication"
198960000,"Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium - not delivered"
198961001,"Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication"
198962008,"Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium NOS"
198997005,Pre-eclampsia or eclampsia with pre-existing hypertension
198998000,Pre-eclampsia or eclampsia with pre-existing hypertension unspecified
198999008,Pre-eclampsia or eclampsia with pre-existing hypertension - delivered
199000005,Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication
199002002,Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered
199003007,Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication
199004001,Pre-eclampsia or eclampsia with pre-existing hypertension NOS
199005000,"Pre-existing hypertension complicating pregnancy, childbirth and puerperium"
199006004,"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium"
199007008,"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium"
199008003,"Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium"
20753005,Hypertensive heart disease complicating AND/OR reason for care during pregnancy
22857008,Malignant secondary renovascular hypertension
26078007,Hypertension secondary to renal disease complicating AND/OR reason for care during childbirth
266228004,Essential hypertension NOS
266229007,Hypertensive heart disease NOS without congestive cardiac failure
266230002,Hypertensive renal disease NOS
266287006,(Hypertensive disease) or (hypertension)
267305005,Preg.+ pre-existing hypertensn
276789009,Labile hypertension
284961000119106,Chronic kidney disease due to benign hypertension
284971000119100,Chronic kidney disease stage 1 due to benign hypertension
284981000119102,Chronic kidney disease stage 2 due to benign hypertension
284991000119104,Chronic kidney disease stage 3 due to benign hypertension (disorder)
285001000119105,Chronic kidney disease stage 4 due to benign hypertension
285011000119108,Chronic kidney disease stage 5 due to benign hypertension (disorder)
285831000119108,Malignant hypertensive chronic kidney disease
285841000119104,Malignant hypertensive end stage renal disease
285851000119102,Malignant hypertensive chronic kidney disease stage 1
285861000119100,Malignant hypertensive chronic kidney disease stage 2
285871000119106,Malignant hypertensive chronic kidney disease stage 3
285881000119109,Malignant hypertensive chronic kidney disease stage 4
286371000119107,Malignant hypertensive end stage renal disease on dialysis
286951002,Malignant hypertension
288250001,Maternal hypertension
302192008,On treatment for hypertension
31407004,Pre-existing hypertension complicating AND/OR reason for care during puerperium
31992008,Secondary hypertension
34694006,Pre-existing hypertension complicating AND/OR reason for care during childbirth
36221001,Benign hypertensive heart disease
36315003,Malignant hypertensive heart disease without congestive heart failure
367821000119106,Hypertension due to compression of renal parenchyma (disorder)
371125006,Labile essential hypertension (disorder)
37618003,Chronic hypertension complicating AND/OR reason for care during pregnancy
38341003,Hypertensive disease
38481006,Hypertensive renal disease
39018007,Renal arterial hypertension
39727004,Hypertension secondary to renal disease complicating AND/OR reason for care during puerperium
397748008,Hypertension with albuminuria (disorder)
401117004,Moderate hypertension control (finding)
40511000119107,Pre-existing essential hypertension in postpartum
427889009,Hypertension associated with transplantation (disorder)
428163005,Hypertensive left ventricular hypertrophy (disorder)
428575007,Hypertension secondary to kidney transplant (disorder)
429457004,Systolic essential hypertension (disorder)
44111003,Benign secondary hypertension
449759005,Complication of systemic hypertensive disorder (disorder)
46113002,Hypertensive heart failure
46481004,Low-renin essential hypertension
46764007,Hypertension with albuminuria
473392002,Hypertensive nephrosclerosis (disorder)
48146000,Diastolic hypertension
49220004,Hypertensive renal failure
49863005,Accelerated secondary hypertension
50490005,Hypertensive encephalopathy
5148006,Hypertensive heart disease with congestive heart failure
54225002,Malignant hypertensive heart disease
56218007,Systolic hypertension
57684003,Parenchymal renal hypertension
59621000,Essential hypertension
59720008,Sustained diastolic hypertension
59997006,Endocrine hypertension
60899001,Hypertensive heart disease without congestive heart failure
62275004,Hypertensive episode
64715009,Hypertensive heart disease
65402008,Pre-existing hypertension complicating AND/OR reason for care during pregnancy
65443008,Malignant hypertensive renal disease
65518004,Labile diastolic hypertension
66052004,Benign hypertensive heart AND renal disease
66610008,Malignant hypertensive heart AND renal disease
67359005,Pre-eclampsia added to pre-existing hypertension
6962006,Hypertensive retinopathy
698591006,Benign hypertensive renal disease with renal failure (disorder)
69909000,Eclampsia added to pre-existing hypertension
70272006,Malignant hypertension
703310005,Autosomal dominant progressive nephropathy with hypertension (disorder)
704667004,Hypertension concurrent and due to end stage renal disease on dialysis (disorder)
706882009,Hypertensive crisis (disorder)
712487000,End stage renal disease due to benign hypertension
71421000119105,Hypertension in chronic kidney disease due to type 2 diabetes mellitus (disorder)
71701000119105,Hypertension in chronic kidney disease due to type 1 diabetes mellitus
73410007,Benign secondary renovascular hypertension
74451002,Secondary diastolic hypertension
762463000,Diastolic hypertension co-occurrent with systolic hypertension (disorder)
766937004,Hypertension due to gain-of-function mutation in mineralocorticoid receptor (disorder)
77737007,Benign hypertensive heart disease with congestive heart failure
77970009,Benign hypertensive heart disease without congestive heart failure
78975002,Malignant essential hypertension
8218002,Chronic hypertension complicating AND/OR reason for care during childbirth
827068008,Hypertension stage 2
827069000,Hypertension stage 1
83105008,Malignant hypertensive heart disease with congestive heart failure
843821000000102,NA
843841000000109,NA
845891000000103,NA
846371000000103,NA
84850002,Hypertensive congenital adrenal hyperplasia
8501000119104,Hypertensive heart and chronic kidney disease
86041002,Pre-existing hypertension in obstetric context
86234004,Hypertensive heart AND renal disease
863191000000102,NA
871642009,Hypertension due to aortic arch obstruction
8762007,Chronic hypertension in obstetric context
89242004,Malignant secondary hypertension
908631000000108,NA
908651000000101,NA
96701000119107,Hypertensive heart AND chronic kidney disease on dialysis
96711000119105,Hypertensive heart AND chronic kidney disease stage 5
96721000119103,Hypertensive heart AND chronic kidney disease stage 4
96731000119100,Hypertensive heart AND chronic kidney disease stage 3
96741000119109,Hypertensive heart AND chronic kidney disease stage 2
96751000119106,Hypertensive heart AND chronic kidney disease stage 1
9901000,Essential hypertension complicating AND/OR reason for care during puerperium
