SNOMEDCTCodes,Description
71926009,Infective pneumonia acquired prenatally (disorder)
425464007,Nosocomial pneumonia (disorder)
233620002,Pneumonia due to parasitic infestation (disorder)
1082721000119101, Pneumonia caused by Ascaris (disorder)
240635003,Pneumonia caused by Leishmania (disorder)
707508008,Pneumonia caused by Schistosoma haematobium (disorder)
707507003,Pneumonia caused by Schistosoma japonicum (disorder)
707503004, Pneumonia caused by Schistosoma mansoni (disorder)
314978007,Postoperative pneumonia (disorder)
75570004, Viral pneumonia (disorder)
41207000,Adenoviral pneumonia (disorder)
195911009,Chickenpox pneumonia (disorder)
7678002,Cytomegaloviral pneumonia (disorder)
233624006,Herpes simplex pneumonia (disorder)
64917006,Parainfluenza virus pneumonia (disorder)
713084008,Pneumonia caused by Human coronavirus (disorder)
441590008,Pneumonia caused by Severe acute respiratory syndrome coronavirus (disorder)
882784691000119100,Pneumonia caused by severe acute respiratory syndrome coronavirus 2 (disorder)
445096001,Pneumonia caused by Human metapneumovirus (disorder)
16311000119108,Pneumonia caused by Influenza virus (disorder)
772839003,Pneumonia caused by Influenza A virus (disorder)
142931000119100,Pneumonia caused by Influenza A virus subtype H1N1 (disorder)
195881003,Pneumonia caused by respiratory syncytial virus (disorder)
195900001,Pneumonia due to measles (disorder)
233625007,Giant cell pneumonia (disorder)
1092361000119109,Rubella pneumonia (disorder)
1187256004,Viral pneumonia due to infectious mononucleosis caused by human herpesvirus 4 (disorder)
64667001,Interstitial pneumonia (disorder)
236302005,Acute interstitial pneumonia (disorder)
719218000,Cryptogenic organizing pneumonia (disorder)
233713004,Seasonal cryptogenic organizing pneumonia with biochemical cholestasis (disorder)
8549006,Desquamative interstitial pneumonia (disorder)
44274007,Lymphoid interstitial pneumonia (disorder)
129452008,Nonspecific interstitial pneumonia (disorder)
870573008, Interstitial pneumonia with autoimmune features (disorder)
233623000,Mononuclear interstitial pneumonia (disorder)
35037009,Primary atypical interstitial pneumonia (disorder)
7548000,Rheumatic pneumonia (disorder)
278516003,Lobar pneumonia (disorder)
300999006, Basal pneumonia (disorder)
425996009,Bilateral basal pneumonia (disorder)
301000005,Left lower zone pneumonia (disorder)
301001009,Right lower zone pneumonia (disorder)
301002002,Left upper zone pneumonia (disorder)
426696003,Lingular pneumonia (disorder)
266350000,Pneumococcal lobar pneumonia (disorder)
301003007,Right middle zone pneumonia (disorder)
301004001,Right upper zone pneumonia (disorder)
66429007,Unresolved lobar pneumonia (disorder)
233619008,Neonatal pneumonia (disorder)
105977003,Non-infectious pneumonia (disorder)
42680007, Endogenous lipoid pneumonia (disorder)
1010650005,Acute endogenous lipoid pneumonia (disorder)
233728004,Cholesterol pneumonia (disorder)
707449006,Exogenous lipoid pneumonia (disorder)
707552000,Acute exogenous lipoid pneumonia (disorder)
170059221000119102,Lipoid pneumonia due to vaping (disorder)
65141002,Foreign body pneumonia (disorder)
233730002,Lupus pneumonia (disorder)
233731003,Traumatic pneumonia (disorder)
68409003,Organized pneumonia (disorder)
55679008,Peribronchial pneumonia (disorder)
195878008,Pneumonia and influenza (disorder)
1033111000000100, Influenza with pneumonia due to seasonal influenza virus (disorder)
191727003,Post measles pneumonia (disorder)
371072008,Postobstructive pneumonia (disorder)
699014000,Recurrent pneumonia (disorder)
57702005,Unresolved pneumonia (disorder)
429271009,Ventilator-acquired pneumonia (disorder)
161525004,History of pneumonia (situation)
154081000119108,History of aspiration pneumonia (situation)
699015004,History of recurrent pneumonia (situation)
233606009,Atypical pneumonia (disorder)
81164001,Ornithosis with pneumonia (disorder)
