ProdCodeId,Description
6076101000006118,Nifedipine 10mg modified-release capsules
6076131000006114,Nifedipine 20mg m/r capsule
6076121000006111,Nifedipine 20mg modified-release capsules
6076151000006119,Nifedipine 10mg m/r tablet
6076141000006116,Nifedipine 10mg modified-release tablets
6076161000006117,Nifedipine 30mg modified-release tablets
6076171000006112,Nifedipine 30mg m/r tablet
6076191000006113,Nifedipine 60mg m/r tablet
6076181000006110,Nifedipine 60mg modified-release tablets
6076201000006111,Nifedipine 20mg modified-release tablets
6076211000006114,Nifedipine 20mg m/r tablet
6076221000006118,Isradipine 2.5mg tablets
6076241000006113,Isradipine 2.5 mg oral tablet
6076231000006115,Product containing isradipine 2.5 mg/1 each oral tablet
12230631000006112,Product containing precisely isradipine 2.5 milligram/1 each conventional release oral tablet
11812891000006114,Product containing only isradipine 2.5 mg/1 each oral tablet
11780251000006117,Product containing only amlodipine 5 mg/1 each oral tablet
6076261000006112,Product containing amlodipine 5 mg/1 each oral tablet
6076271000006117,Amlodipine 5 mg oral tablet
12230661000006115,Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet
12230651000006117,Amlodipine besylate 5 mg oral tablet
12230641000006119,Amlodipine besilate 5 mg oral tablet
6076251000006110,Amlodipine 5mg tablets
12230691000006111,Amlodipine besylate 10 mg oral tablet
12230681000006113,Amlodipine besilate 10 mg oral tablet
11872231000006119,Product containing only amlodipine 10 mg/1 each oral tablet
6076291000006116,Product containing amlodipine 10 mg/1 each oral tablet
12230671000006110,Product containing precisely amlodipine besilate 10 milligram/1 each conventional release oral tablet
6076281000006119,Amlodipine 10mg tablets
6076301000006115,Amlodipine 10 mg oral tablet
6076321000006113,Felodipine 5mg m/r tablet
6076311000006117,Felodipine 5mg modified-release tablets
6076341000006118,Felodipine 10mg m/r tablet
6076331000006111,Felodipine 10mg modified-release tablets
6076361000006119,Felodipine 2.5mg m/r tablet
6076351000006116,Felodipine 2.5mg modified-release tablets
6076441000006114,Lacidipine 2mg tablets
11781021000006113,Product containing only lacidipine 2 mg/1 each oral tablet
6076461000006113,Lacidipine 2 mg oral tablet
6076451000006111,Product containing lacidipine 2 mg/1 each oral tablet
12230751000006110,Product containing precisely lacidipine 2 milligram/1 each conventional release oral tablet
12230761000006112,Product containing precisely lacidipine 4 milligram/1 each conventional release oral tablet
6076481000006115,Product containing lacidipine 4 mg/1 each oral tablet
11872241000006112,Product containing only lacidipine 4 mg/1 each oral tablet
6076471000006118,Lacidipine 4mg tablets
6076491000006117,Lacidipine 4 mg oral tablet
6076651000006113,Product containing lercanidipine hydrochloride 10 mg/1 each oral tablet
6076661000006110,Lercanidipine hydrochloride 10 mg oral tablet
11781041000006118,Product containing only lercanidipine hydrochloride 10 mg/1 each oral tablet
6076641000006111,Lercanidipine 10mg tablets
12230811000006117,Product containing precisely lercanidipine hydrochloride 10 milligram/1 each conventional release oral tablet
11819961000006118,Product containing only nimodipine 30 mg/1 each oral tablet
6109821000006114,Nimodipine 30mg tablets
6109841000006119,Nimodipine 30 mg oral tablet
12240101000006113,Product containing precisely nimodipine 30 milligram/1 each conventional release oral tablet
6109831000006112,Product containing nimodipine 30 mg/1 each oral tablet
6929371000006110,Diltiazem 120mg m/r tablet
6929361000006115,Diltiazem 120mg modified-release tablets
9008731000006114,Verapress MR 240mg tablets (Sandoz Ltd)
9008941000006118,Verapress MR 240mg tablets (Actavis UK Ltd)
