ProdCodeId,Description
492341000033115,dyazide 50mg/25mg tablets (advanz pharma)
5093641000033110,chlorothiazide 250mg tablets
5376441000033114,timolol 10mg / amiloride 2.5mg / hydrochlorothiazide 25mg tablets (essential generics ltd)
5393041000033115,chlorothiazide and spironolactone capsules 250 mg + 25 mg
5401741000033110,bendroflumethiazide 5mg/5ml oral suspension
5453941000033119,bendroflumethiazide 1.25mg/5ml oral suspension
5566341000033111,olmesartan medoxomil 40mg / hydrochlorothiazide 12.5mg tablets
5566441000033117,olmetec plus 40mg/12.5mg tablets (daiichi sankyo uk ltd)
57341000033115,amilmaxco 5mg/50mg tablets (ashbourne pharmaceuticals ltd)
5899341000033118,chlorothiazide 150mg/5ml oral suspension
5899441000033112,chlorothiazide 25mg/5ml oral suspension
5969841000033119,hydrochlorothiazide 5mg/5ml oral solution
5969941000033110,hydrochlorothiazide 5mg/5ml oral suspension
5991141000033110,chlorothiazide 250mg/5ml oral solution
60341000033110,amil-co 5mg/50mg tablets (ivax pharmaceuticals uk ltd)
6045641000033115,neo-naclex 2.5mg tablets (advanz pharma)
6180641000033112,sevikar hct 20mg/5mg/12.5mg tablets (daiichi sankyo uk ltd)
6180741000033115,sevikar hct 40mg/5mg/12.5mg tablets (daiichi sankyo uk ltd)
6180841000033113,sevikar hct 40mg/10mg/12.5mg tablets (daiichi sankyo uk ltd)
6180941000033117,sevikar hct 40mg/5mg/25mg tablets (daiichi sankyo uk ltd)
6181041000033110,sevikar hct 40mg/10mg/25mg tablets (daiichi sankyo uk ltd)
742541000033112,hydrosaluric 25mg tablets (merck sharp & dohme ltd)
742641000033113,hydrosaluric 50mg tablets (merck sharp & dohme ltd)
744941000033110,hydrochlorothiazide 25mg tablets
74541000033119,aprinox 2.5mg tablets (advanz pharma)
745441000033118,hydrochlorothiazide 50mg tablets
74641000033118,aprinox 5mg tablets (amdipharm plc)
756641000033114,inderetic 80mg/2.5mg capsules (astrazeneca uk ltd)
756741000033117,inderex 160mg/5mg modified-release capsules (astrazeneca uk ltd)
7681541000033117,spironolactone 4mg / chlorothiazide 40mg capsules
770141000033115,innozide 20mg/12.5mg tablets (merck sharp & dohme ltd)
793741000033117,kalten capsules (m & a pharmachem ltd)
902741000033119,methyclothiazide tablets 5 mg
9159341000033112,actelsar hct 40mg/12.5mg tablets (actavis uk ltd)
9159441000033118,actelsar hct 80mg/12.5mg tablets (actavis uk ltd)
9159541000033117,actelsar hct 80mg/25mg tablets (accord healthcare ltd)
9278541000033112,spironolactone 3mg / chlorothiazide 30mg capsules
9292641000033116,tolucombi 40mg/12.5mg tablets (consilient health ltd)
9292741000033113,tolucombi 80mg/12.5mg tablets (consilient health ltd)
9292841000033115,tolucombi 80mg/25mg tablets (consilient health ltd)
935341000033118,moducren tablets (merck sharp & dohme ltd)
935441000033112,moduret 25 tablets (merck sharp & dohme ltd)
935541000033113,moduretic 5mg/50mg tablets (merck sharp & dohme ltd)
937341000033111,monozide 10 tablets (wyeth pharmaceuticals)
965341000033114,neo-naclex 5mg tablets (mercury pharma group ltd)
967041000033118,neo-naclex-k modified-release tablets (mercury pharma group ltd)
