SNOMEDCTCodes,Description
723993005,Sensorineural deafness with dilated cardiomyopathy syndrome (disorder)
719838008,X-linked hereditary sensory and autonomic neuropathy with deafness (disorder)
473424007,Hearing loss of left ear (disorder)
95820000,Bilateral hearing loss (disorder)
430977001,Bilateral neural hearing loss (disorder)
430985005,Bilateral sensory hearing loss (disorder)
473422006,Deafness of left ear (disorder)
1089221000119100,Hearing loss of left ear caused by noise (disorder)
1084151000119100,Hearing loss of bilateral ears caused by noise (disorder)
1010229008,Neural hearing loss of left ear (disorder)
1119387004,Sensorineural hearing loss of left ear (disorder)
1010442006,Sensorineural hearing loss of left ear with normal hearing on right side (disorder)
473423001,Hearing loss of right ear (disorder)
473421004,Deafness of right ear (disorder)
1091831000119101,Hearing loss of right ear caused by noise (disorder)
1010230003,Neural hearing loss of right ear (disorder)
1119386008,Sensorineural hearing loss of right ear (disorder)
1010441004,Sensorineural hearing loss of right ear with normal hearing on left side (disorder)
716112005,Microcephaly with deafness and intellectual disability syndrome (disorder)
21451000119101,Mild to moderate hearing loss (disorder)
95821001,Neonatal hearing loss (disorder)
73415002,Noise-induced hearing loss (disorder)
1260199008,Non-syndromic genetic hearing loss (disorder)
764097002,Postlingual non-syndromic genetic deafness (disorder)
764098007,Prelingual non-syndromic genetic deafness (disorder)
42853003,Paradoxic hearing loss (disorder)
343087000,Partial deafness (disorder)
878796005,Partial transitory deafness (disorder)
1230412003,Profound hearing loss (disorder)
700454004,Profound sensorineural hearing loss (disorder)
403805009,Albinism-deafness syndrome of Tietz (disorder)
30169000,Psychogenic deafness (disorder)
70967007,Dissociative deafness (disorder)
277663005,Simulated hearing loss (disorder)
60700002,Sensorineural hearing loss (disorder)
68467004,Central hearing loss (disorder)
427644005,Bilateral central hearing loss (disorder)
194426007,Combined perceptive hearing loss (disorder)
700453005,Congenital sensorineural hearing loss (disorder)
722285005,Albinism with deafness syndrome (disorder)
702362004,Craniofacial deafness hand syndrome (disorder)
715527006,Deafness and oligodontia syndrome (disorder)
716238003,Deafness with epiphyseal dysplasia and short stature syndrome (disorder)
1260133007,Syndromic sensorineural deafness due to combined oxidative phosphorylation defect (disorder)
67817003,Pili torti-deafness syndrome (disorder)
722468005,Distal renal tubular acidosis co-occurrent with sensorineural deafness (disorder)
232328005,Dominant sensorineural hearing loss (disorder)
15123008,Familial amyloid nephropathy with urticaria AND deafness (disorder)
783614008,Familial steroid-resistant nephrotic syndrome with sensorineural deafness (disorder)
1179555000,Fetal sensorineural hearing loss (disorder)
716239006,Hearing loss and salivary gland insensitivity to aldosterone syndrome (disorder)
717826009,Hereditary sensory and autonomic neuropathy with deafness and global delay (disorder)
1268415009,High frequency sensorineural hearing loss (disorder)
1083811000119108,High frequency sensorineural hearing loss of bilateral ears (disorder)
1237343009,Otodental syndrome (disorder)
240554006,Hutchinson's triad (disorder)
783555001,Hypotrichosis and deafness syndrome (disorder)
1268466004,Low frequency sensorineural hearing loss (disorder)
1179361001,Maternal perinatal sensorineural hearing loss (disorder)
71055004,Mid frequency deafness (disorder)
860851000000105,Mild sensorineural hearing loss (disorder)
860801000000109,Moderate sensorineural hearing loss (disorder)
1179362008,Neonatal sensorineural hearing loss (disorder)
73371001,Neural hearing loss (disorder)
56943007,End organ deafness (disorder)
1187512003,Non-syndromic mitochondrial sensorineural deafness (disorder)
715483009,Olivopontocerebellar atrophy co-occurrent with sensorineural hearing loss (disorder)
722203001,Palmoplantar keratoderma with deafness syndrome (disorder)
1237413006,"Progressive autosomal recessive cerebellar ataxia, sensorineural hearing loss syndrome (disorder)"
699866005,Progressive bulbar palsy with sensorineural deafness (disorder)
232330007,Recessive sensorineural hearing loss (disorder)
700489002,Sensorineural deafness and male infertility (disorder)
236532003,Renal tubular acidosis with progressive nerve deafness (disorder)
1142112002,Sensorineural deafness due to late congenital syphilis (disorder)
194424005,Sensorineural hearing loss of bilateral ears (disorder)
877211000000100,Bilateral congenital sensorineural hearing loss (disorder)
898081000000105,Bilateral mild sensorineural hearing loss (disorder)
898071000000108,Bilateral moderate sensorineural hearing loss (disorder)
877191000000104,Bilateral profound sensorineural hearing loss (disorder)
898061000000101,Bilateral severe sensorineural hearing loss (disorder)
65680009,Sensorineural hearing loss of combined sites (disorder)
723721007,"Sensorineural hearing loss, early graying, essential tremor syndrome (disorder)"
85571008,Sensory hearing loss (disorder)
860811000000106,Severe sensorineural hearing loss (disorder)
715239002,Sudden sensorineural hearing loss (disorder)
232329002,X-linked sensorineural hearing loss (disorder)
3561000119106,Severe hearing loss (disorder)
715504003,Spastic paraparesis co-occurrent with deafness (disorder)
79471008,Sudden hearing loss (disorder)
724636005,Sudden idiopathic hearing loss (disorder)
55647004,Tone deafness (disorder)
37635004,Toxic deafness (disorder)
878795009,Transitory deafness (disorder)
194387002,Transient ischemic deafness (disorder)
89496002,Traumatic deafness (disorder)
129631008,Birth trauma deafness (disorder)
72964008,"Traumatic deafness, non-occupational (disorder)"
472955004,History of hearing loss (situation)
48436005,Articulatory defect due to conductive hearing loss (finding)
441719005,Speech and language developmental delay due to hearing loss (disorder)
275879008,On examination - deaf (disorder)
164063002,On examination - completely deaf (disorder)
164062007,On examination - very deaf (disorder)
298651000000102,Registered deaf (finding)
957031000000107,Uses deafblind intervener (finding)
224283006,Deaf telephone user (finding)
981781000000107,Uses Deafblind Manual Alphabet (finding)
164068006,On examination - tune fork=conductive deaf (disorder)
724531000000100,Deaf and blind (qualifier value)
445488003,Uses telecommunications device for the deaf (finding)
957071000000109,Requires deafblind block alphabet interpreter (finding)
957051000000100,Requires deafblind manual alphabet interpreter (finding)
443218005,Telecommunications device for the deaf installed in home (finding)
957111000000103,Requires deafblind haptic communication interpreter (finding)
