SNOMEDCTCodes,Description
1083061000119100,Spontaneous rupture of tympanic membranes of bilateral ears co-occurrent and due to recurrent acute suppurative otitis media (disorder)
1088181000119100,Spontaneous rupture of tympanic membrane of left ear co-occurrent and due to recurrent acute suppurative otitis media (disorder)
1082561000119104,Recurrent acute suppurative otitis media with spontaneous rupture of ear drum (disorder)
1090791000119102,Spontaneous rupture of tympanic membrane of right ear co-occurrent and due to recurrent acute suppurative otitis media (disorder)
232252000,Recurrent acute non-suppurative otitis media (disorder)
194287004,Recurrent acute otitis media (disorder)
232251007,Recurrent acute suppurative otitis media (disorder)
84261000119106,Acute persistent otitis media (disorder)
7271000119107,Acute bilateral otitis media with effusion (disorder)
270490007,Acute otitis media with effusion (disorder)
194281003,Acute suppurative otitis media (disorder)
1240521000000100,Otitis media due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder)
1090001000119105,Otitis media due to scarlet fever (disorder)
7361000119105,Perforation of tympanic membrane due to otitis media (disorder)
86279000,Acute suppurative otitis media with spontaneous rupture of ear drum (disorder)
13420004,Post measles otitis media (disorder)
1091861000119109,Nonsuppurative otitis media of right middle ear (disorder)
1084181000119107,Nonsuppurative otitis media of bilateral middle ears (disorder)
427836008,History of otitis media (situation)
1980003,Seromucinous otitis media (disorder)
8304007,Acute seromucinous otitis media (disorder)
58194007,Chronic seromucinous otitis media (disorder)
232256002,Otitis media with sanguineous effusion (disorder)
77478005,Acute sanguineous otitis media (disorder)
1088191000119102,Acute sanguineous otitis media of left middle ear (disorder)
1090801000119101,Acute sanguineous otitis media of right middle ear (disorder)
1083071000119106,Acute sanguinous inflammation of bilateral middle ears (disorder)
6485001,Mucosanguinous chronic otitis media (disorder)
1259113002,Cerebrospinal fluid otorrhea due to otitis media (disorder)
1343667005,Atelectasis of tympanic membrane due to adhesive otitis media (disorder)
