ProdCodeId,Description
6070681000006119,Nadolol 40 mg oral tablet
11811911000006117,Product containing only nadolol 40 mg/1 each oral tablet
12228461000006118,Product containing precisely nadolol 40 milligram/1 each conventional release oral tablet
6070701000006116,Product containing nadolol 80 mg/1 each oral tablet
6070711000006118,Nadolol 80 mg oral tablet
12228471000006113,Product containing precisely nadolol 80 milligram/1 each conventional release oral tablet
6070691000006116,Nadolol 80mg tablets
11811921000006113,Product containing only nadolol 80 mg/1 each oral tablet
6070751000006117,Product containing oxprenolol hydrochloride 20 mg/1 each oral tablet
11779861000006116,Product containing only oxprenolol hydrochloride 20 mg/1 each oral tablet
12228481000006111,Product containing precisely oxprenolol hydrochloride 20 milligram/1 each conventional release oral tablet
6070741000006119,Oxprenolol 20mg tablets
6070761000006115,Oxprenolol hydrochloride 20 mg oral tablet
6070781000006113,Product containing oxprenolol hydrochloride 40 mg/1 each oral tablet
12228491000006114,Product containing precisely oxprenolol hydrochloride 40 milligram/1 each conventional release oral tablet
6070791000006111,Oxprenolol hydrochloride 40 mg oral tablet
11779871000006111,Product containing only oxprenolol hydrochloride 40 mg/1 each oral tablet
6070771000006110,Oxprenolol 40mg tablets
6070801000006112,Oxprenolol 80mg tablets
6070821000006119,Oxprenolol hydrochloride 80 mg oral tablet
12228501000006118,Product containing precisely oxprenolol hydrochloride 80 milligram/1 each conventional release oral tablet
11779881000006114,Product containing only oxprenolol hydrochloride 80 mg/1 each oral tablet
6070811000006110,Product containing oxprenolol hydrochloride 80 mg/1 each oral tablet
12228521000006111,Product containing precisely pindolol 5 milligram/1 each conventional release oral tablet
6070871000006118,Pindolol 5mg tablets
6070881000006115,Product containing pindolol 5 mg/1 each oral tablet
6070891000006117,Pindolol 5 mg oral tablet
11811931000006111,Product containing only pindolol 5 mg/1 each oral tablet
11811941000006118,Product containing only pindolol 15 mg/1 each oral tablet
6070921000006111,Pindolol 15 mg oral tablet
6070911000006115,Product containing pindolol 15 mg/1 each oral tablet
6070901000006118,Pindolol 15mg tablets
12228531000006114,Product containing precisely pindolol 15 milligram/1 each conventional release oral tablet
11811951000006116,Product containing only sotalol hydrochloride 40 mg/1 each oral tablet
6070991000006113,Sotalol hydrochloride 40 mg oral tablet
6070971000006112,Sotalol 40mg tablets
12228541000006116,Product containing precisely sotalol hydrochloride 40 milligram/1 each conventional release oral tablet
6070981000006110,Product containing sotalol hydrochloride 40 mg/1 each oral tablet
6071001000006114,Sotalol 80mg tablets
6071021000006116,Sotalol hydrochloride 80 mg oral tablet
12228551000006119,Product containing precisely sotalol hydrochloride 80 milligram/1 each conventional release oral tablet
6071011000006112,Product containing sotalol hydrochloride 80 mg/1 each oral tablet
11779901000006111,Product containing only sotalol hydrochloride 80 mg/1 each oral tablet
6071041000006111,Product containing sotalol hydrochloride 200 mg/1 each oral tablet
11779911000006114,Product containing only sotalol hydrochloride 200 mg/1 each oral tablet
6071031000006118,Sotalol 200mg tablets
6071051000006113,Sotalol hydrochloride 200 mg oral tablet
12228561000006117,Product containing precisely sotalol hydrochloride 200 milligram/1 each conventional release oral tablet
6071081000006117,Sotalol hydrochloride 160 mg oral tablet
6071061000006110,Sotalol 160mg tablets
12228571000006112,Product containing precisely sotalol hydrochloride 160 milligram/1 each conventional release oral tablet
11871931000006117,Product containing only sotalol hydrochloride 160 mg/1 each oral tablet
6071071000006115,Product containing sotalol hydrochloride 160 mg/1 each oral tablet
12228581000006110,Product containing precisely timolol maleate 10 milligram/1 each conventional release oral tablet
6071091000006119,Timolol 10mg tablets
6071101000006113,Product containing timolol maleate 10 mg/1 each oral tablet
6071111000006111,Timolol maleate 10 mg oral tablet
11871941000006110,Product containing only timolol maleate 10 mg/1 each oral tablet
6071611000006119,Bisoprolol fumarate 5 mg oral tablet
12228791000006117,Product containing precisely bisoprolol fumarate 5 milligram/1 each conventional release oral tablet
11779941000006113,Product containing only bisoprolol fumarate 5 mg/1 each oral tablet
6071591000006113,Bisoprolol 5mg tablets
6071601000006117,Product containing bisoprolol fumarate 5 mg/1 each oral tablet
6071621000006110,Bisoprolol 10mg tablets
11871981000006116,Product containing only bisoprolol fumarate 10 mg/1 each oral tablet
12228801000006116,Product containing precisely bisoprolol fumarate 10 milligram/1 each conventional release oral tablet
6071631000006113,Product containing bisoprolol fumarate 10 mg/1 each oral tablet
6071641000006115,Bisoprolol fumarate 10 mg oral tablet
6071691000006112,Product containing bisoprolol fumarate 1.25 mg/1 each oral tablet
11811971000006114,Product containing only bisoprolol fumarate 1.25 mg/1 each oral tablet
12228831000006112,Product containing precisely bisoprolol fumarate 1.25 milligram/1 each conventional release oral tablet
6071681000006114,Bisoprolol 1.25mg tablets
6071701000006112,Bisoprolol fumarate 1.25 mg oral tablet
6071731000006116,Bisoprolol fumarate 2.5 mg oral tablet
6071711000006110,Bisoprolol 2.5mg tablets
12228841000006119,Product containing precisely bisoprolol fumarate 2.5 milligram/1 each conventional release oral tablet
11811981000006112,Product containing only bisoprolol fumarate 2.5 mg/1 each oral tablet
6071721000006119,Product containing bisoprolol fumarate 2.5 mg/1 each oral tablet
6071761000006113,Bisoprolol fumarate 3.75 mg oral tablet
11779951000006110,Product containing only bisoprolol fumarate 3.75 mg/1 each oral tablet
6071741000006114,Bisoprolol 3.75mg tablets
6071751000006111,Product containing bisoprolol fumarate 3.75 mg/1 each oral tablet
12228851000006117,Product containing precisely bisoprolol fumarate 3.75 milligram/1 each conventional release oral tablet
11871991000006118,Product containing only bisoprolol fumarate 7.5 mg/1 each oral tablet
12228861000006115,Product containing precisely bisoprolol fumarate 7.5 milligram/1 each conventional release oral tablet
6071791000006117,Bisoprolol fumarate 7.5 mg oral tablet
6071781000006115,Product containing bisoprolol fumarate 7.5 mg/1 each oral tablet
6071771000006118,Bisoprolol 7.5mg tablets
11779961000006112,Product containing only celiprolol hydrochloride 200 mg/1 each oral tablet
12228871000006110,Product containing precisely celiprolol hydrochloride 200 milligram/1 each conventional release oral tablet
6071821000006114,Celiprolol 200mg tablets
6071831000006112,Product containing celiprolol hydrochloride 200 mg/1 each oral tablet
6071841000006119,Celiprolol hydrochloride 200 mg oral tablet
12228881000006113,Product containing precisely celiprolol hydrochloride 400 milligram/1 each conventional release oral tablet
11811991000006110,Product containing only celiprolol hydrochloride 400 mg/1 each oral tablet
6071871000006110,Celiprolol hydrochloride 400 mg oral tablet
6071861000006115,Product containing celiprolol hydrochloride 400 mg/1 each oral tablet
6071851000006117,Celiprolol 400mg tablets
6071981000006118,Carvedilol 12.5 mg oral tablet
12228891000006111,Product containing precisely carvedilol 12.5 milligram/1 each conventional release oral tablet
11780821000006110,Product containing only carvedilol 12.5 mg/1 each oral tablet
6071961000006111,Carvedilol 12.5mg tablets
6071971000006116,Product containing carvedilol 12.5 mg/1 each oral tablet
12228901000006110,Product containing precisely carvedilol 25 milligram/1 each conventional release oral tablet
6072001000006118,Product containing carvedilol 25 mg/1 each oral tablet
6072011000006115,Carvedilol 25 mg oral tablet
6071991000006115,Carvedilol 25mg tablets
11812001000006112,Product containing only carvedilol 25 mg/1 each oral tablet
11780831000006113,Product containing only carvedilol 3.125 mg/1 each oral tablet
6072021000006111,Carvedilol 3.125mg tablets
6072031000006114,Product containing carvedilol 3.125 mg/1 each oral tablet
12228911000006113,Product containing precisely carvedilol 3.125 milligram/1 each conventional release oral tablet
6072041000006116,Carvedilol 3.125 mg oral tablet
12228921000006117,Product containing precisely carvedilol 6.25 milligram/1 each conventional release oral tablet
6072081000006110,Carvedilol 6.25mg tablets
11812011000006110,Product containing only carvedilol 6.25 mg/1 each oral tablet
6072091000006113,Product containing carvedilol 6.25 mg/1 each oral tablet
6072101000006119,Carvedilol 6.25 mg oral tablet
6072151000006115,Nebivolol 5 mg oral tablet
11812021000006119,Product containing only nebivolol 5 mg/1 each oral tablet
12228951000006114,Product containing precisely nebivolol 5 milligram/1 each conventional release oral tablet
6072131000006110,Nebivolol 5mg tablets
6072141000006117,Product containing nebivolol 5 mg/1 each oral tablet
12349031000006117,Product containing precisely nebivolol 2.5 milligram/1 each conventional release oral tablet
7153701000006116,Nebivolol 2.5 mg oral tablet
7153691000006116,Product containing nebivolol 2.5 mg/1 each oral tablet
7153681000006119,Nebivolol 2.5mg tablets
11792521000006112,Product containing only nebivolol 2.5 mg/1 each oral tablet
7154431000006115,Product containing nebivolol 10 mg/1 each oral tablet
12349071000006119,Product containing precisely nebivolol 10 milligram/1 each conventional release oral tablet
7154441000006113,Nebivolol 10 mg oral tablet
7154421000006118,Nebivolol 10mg tablets
11887311000006112,Product containing only nebivolol 10 mg/1 each oral tablet
