SNOMEDCTCodes,Description
713696000,Renal failure syndrome co-occurrent with human immunodeficiency virus infection (disorder)
713527009,Disorder of peripheral nervous system co-occurrent with human immunodeficiency virus infection (disorder)
81000119104,Symptomatic human immunodeficiency virus infection (disorder)
62479008,Acquired immune deficiency syndrome (disorder)
10746341000119109,Acquired immune deficiency syndrome complicating childbirth (disorder)
420721002,Acquired immunodeficiency syndrome-associated disorder (disorder)
420395004,Acute endocarditis with acquired immunodeficiency syndrome (disorder)
421706001,Blindness with acquired immunodeficiency syndrome (disorder)
697965002,Cholangitis with acquired immunodeficiency syndrome (disorder)
421660003,Failure to thrive in infant with acquired immunodeficiency syndrome (disorder)
420900006,Fatigue with acquired immunodeficiency syndrome (disorder)
420384005,Hematopoietic system disease with acquired immunodeficiency syndrome (disorder)
421230000,Hepatomegaly with acquired immunodeficiency syndrome (disorder)
445945000,Infectious disease with acquired immune deficiency syndrome (disorder)
420544002,Bacterial pneumonia with acquired immunodeficiency syndrome (disorder)
420787001,Pneumococcal pneumonia with acquired immunodeficiency syndrome (disorder)
421047005,Candidiasis of lung with acquired immunodeficiency syndrome (disorder)
422337001,Coccidioidomycosis with acquired immunodeficiency syndrome (disorder)
421403008,Cryptococcosis with acquired immunodeficiency syndrome (disorder)
420877009,Dermatomycosis with acquired immunodeficiency syndrome (disorder)
421077004,Disseminated candidiasis with acquired immunodeficiency syndrome (disorder)
422127002,Herpes zoster with acquired immunodeficiency syndrome (disorder)
420945005,Histoplasmosis with acquired immunodeficiency syndrome (disorder)
421708000,Infective arthritis with acquired immunodeficiency syndrome (disorder)
420818005,Mycobacteriosis with acquired immunodeficiency syndrome (disorder)
421571007,Tuberculosis with acquired immunodeficiency syndrome (disorder)
421431004,Nocardiosis with acquired immunodeficiency syndrome (disorder)
420403001,Pneumocystosis with acquired immunodeficiency syndrome (disorder)
420764009,Salmonella infection with acquired immunodeficiency syndrome (disorder)
421883002,Strongyloidiasis with acquired immunodeficiency syndrome (disorder)
421508002,Viral pneumonia with acquired immunodeficiency syndrome (disorder)
422189002,Low vision with acquired immunodeficiency syndrome (disorder)
420801006,Malaise with acquired immunodeficiency syndrome (disorder)
422282000,Malignant neoplasm with acquired immunodeficiency syndrome (disorder)
420524008,Kaposi's sarcoma with acquired immunodeficiency syndrome (disorder)
420302007,Reticulosarcoma with acquired immunodeficiency syndrome (disorder)
422136003,Neuralgia with acquired immunodeficiency syndrome (disorder)
422012004,Neuritis with acquired immunodeficiency syndrome (disorder)
420658009,Radiculitis with acquired immunodeficiency syndrome (disorder)
416729007,Neutropenia with acquired immunodeficiency syndrome (disorder)
420691000,Nutritional deficiency with acquired immunodeficiency syndrome (disorder)
421597001,Polyneuropathy with acquired immunodeficiency syndrome (disorder)
421874007,Respiratory disorder with acquired immunodeficiency syndrome (disorder)
422177004,Dyspnea with acquired immunodeficiency syndrome (disorder)
421671002,Pneumonia with acquired immunodeficiency syndrome (disorder)
420549007,Salivary gland disease with acquired immunodeficiency syndrome (disorder)
700053002,Sepsis with acquired immunodeficiency syndrome (disorder)
421394009,Skin disorder with acquired immunodeficiency syndrome (disorder)
422194002,Hyperhidrosis with acquired immunodeficiency syndrome (disorder)
420281004,Skin rash with acquired immunodeficiency syndrome (disorder)
420938005,Subacute endocarditis with acquired immunodeficiency syndrome (disorder)
421272004,Subacute myocarditis with acquired immunodeficiency syndrome (disorder)
421766003,Thrombocytopenia with acquired immunodeficiency syndrome (disorder)
1260096003,Wasting syndrome due to acquired immunodeficiency syndrome (disorder)
943041000000105,Human immunodeficiency virus disease resulting in haematological and immunological abnormalities (disorder)
186706006,Human immunodeficiency virus infection constitutional disease (disorder)
48794007,Human immunodeficiency virus infection with infectious mononucleosis-like syndrome (disorder)
186707002,Human immunodeficiency virus infection with neurological disease (disorder)
186708007,Human immunodeficiency virus infection with secondary clinical infectious disease (disorder)
240103002,Human immunodeficiency virus myopathy (disorder)
735524009,Human immunodeficiency virus World Health Organization 2007 stage 2 co-occurrent with malaria (disorder)
735523003,Human immunodeficiency virus World Health Organization 2007 stage 2 co-occurrent with tuberculosis (disorder)
735526006,Human immunodeficiency virus World Health Organization 2007 stage 3 co-occurrent with malaria (disorder)
735525005,Human immunodeficiency virus World Health Organization 2007 stage 3 co-occurrent with tuberculosis (disorder)
735528007,Human immunodeficiency virus World Health Organization 2007 stage 4 co-occurrent with malaria (disorder)
735527002,Human immunodeficiency virus World Health Organization 2007 stage 4 co-occurrent with tuberculosis (disorder)
230598008,Neuropathy caused by human immunodeficiency virus (disorder)
95892003,Persistent generalized lymphadenopathy (disorder)
713531003,Visual impairment co-occurrent with human immunodeficiency virus infection (disorder)
406109008,Human immunodeficiency virus detected by enzyme-linked immunosorbent assay (finding)
721951000000103,People with human immunodeficiency virus or acquired immune deficiency syndrome (qualifier value)
1008801000000105,Human immunodeficiency virus 1 antibody level (observable entity)
998711000000108,Human immunodeficiency virus p24 antigen level (observable entity)
1014171000000103,Human immunodeficiency virus antibody/antigen (Duo) (observable entity)
1008811000000107,Human immunodeficiency virus 2 antibody level (observable entity)
1007841000000109,Human immunodeficiency virus immunoglobulin G avidity (observable entity)
