SNOMEDCTCodes,Description
230276003,Lewy body disease
230277007,Lewy body disease
230280008,Progressive aphasia in Alzheimer's disease
230282000,Post-traumatic dementia
230283005,Punch drunk syndrome
230284004,Spongiform encephalopathy
230285003,Vascular dementia of acute onset
230286002,Subcortical vascular dementia
230287006,Mixed cortical and subcortical vascular dementia
230288001,Semantic dementia
230289009,Patchy dementia
230290000,Epileptic dementia
231463001,Alcoholic dementia NOS
2421000119107,Hallucinations co-occurrent and due to late onset dementia (disorder)
25772007,Multi-infarct dementia with delusions
267688001,Cerebral degenerations NOS &/or Alzheimer's disease &/or Pick's disease &/or Reye's syndrome
26852004,"Primary degenerative dementia of the Alzheimer type, senile onset, with depression"
268613002,Vascular dementia
268614008,Other senile and presenile organic psychoses
268615009,Other alcoholic dementia
268675002,[X]Unspecified dementia
268744003,Dementia (& [presenile] or [senile])
26929004,Alzheimer's disease
278855005,Frontal lobe degeneration
278857002,DFT - Dementia frontal lobe type
279982005,Cerebral degeneration presenting primarily with dementia
281004,Dementia associated with alcoholism
286932008,Other senile/presenile dementia
288631000119104,Vascular dementia with behavioural disturbance
28978003,Nuchal dystonia-dementia syndrome
304603007,New variant of Creutzfeldt-Jakob disease
31081000119101,Presenile dementia with delusions
312991009,Senile dementia of the Lewy body type
32875003,Inhalant-induced persisting dementia
371024007,Senile dementia with delusion (disorder)
371026009,Senile dementia with psychosis (disorder)
390000004,Binswanger's disease
416780008,"Primary degenerative dementia of the Alzheimer type, presenile onset (disorder)"
416975007,"Primary degenerative dementia of the Alzheimer type, senile onset (disorder)"
420614009,Organic dementia associated with AIDS (disorder)
421023003,Presenile dementia associated with AIDS (disorder)
421529006,Dementia associated with AIDS (disorder)
425390006,Dementia associated with Parkinson's Disease (disorder)
42769004,Diffuse Lewy body disease with spongiform cortical change
429458009,Dementia due to Creutzfeldt Jakob disease (disorder)
429998004,Vascular dementia (disorder)
442344002,Dementia due to Huntington chorea
4817008,"Primary degenerative dementia of the Alzheimer type, senile onset, with delirium"
51928006,Dementia paralytica
51996004,Dementia pugilistica
52448006,Dementia
52869003,Bovine spongiform encephalopathy
54502004,"Primary degenerative dementia of the Alzheimer type, presenile onset, with delusions"
55009008,"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions"
56267009,Multi-infarct dementia
59651006,"Sedative, hypnotic AND/OR anxiolytic-induced persisting dementia"
62102009,AIDS with presenile dementia
62239001,Parkinson-dementia complex of Guam
6475002,"Primary degenerative dementia of the Alzheimer type, presenile onset, uncomplicated"
65096006,"Primary degenerative dementia of the Alzheimer type, presenile onset, with delirium"
66108005,"Primary degenerative dementia of the Alzheimer type, senile onset, uncomplicated"
67155006,Gerstmann-Straussler-Scheinker syndrome
69482004,Korsakoff's psychosis
698624003,Dementia associated with cerebral lipidosis
698625002,Dementia associated with normal pressure hydrocephalus (disorder)
698626001,Dementia associated with multiple sclerosis
698687007,Post-traumatic dementia with behavioral change (disorder)
698725008,Dementia associated with neurosyphilis
698726009,Dementia associated with viral encephalitis
698781002,Dementia associated with cerebral anoxia
698954005,"Primary degenerative dementia of the Alzheimer type, senile onset in remission (disorder)"
698955006,"Primary degenerative dementia of the Alzheimer type, presenile onset in remission"
702347001,Presenile dementia with bone cysts
702393003,Frontotemporal dementia with gene located on 3p11 (disorder)
702421006,Familial dementia with neuroserpin inclusion bodies
702426001,Hereditary dysphasic disinhibition dementia
702429008,Familial Pick's disease
70936005,"Multi-infarct dementia, uncomplicated"
713060000,Sporadic Creutzfeldt-Jakob disease (disorder)
713488003,Presenile dementia co-occurrent with human immunodeficiency virus infection
713844000,Dementia co-occurrent with human immunodeficiency virus infection
715662009,Iatrogenic Creutzfeldt-Jakob disease
715737004,Parkinsonism co-occurrent with dementia of Guadeloupe (disorder)
715807002,fCJD (Familial Creutzfeldt-Jakob disease)
716667005,Right temporal atrophy variant frontotemporal dementia (disorder)
716994006,Behavioral variant of frontotemporal dementia (disorder)
722977005,Dementia co-occurrent and due to neurocysticercosis (disorder)
722978000,Dementia caused by toxin (disorder)
722979008,Dementia due to metabolic abnormality (disorder)
722980006,Dementia due to chromosomal anomaly (disorder)
723123001,Ischemic vascular dementia (disorder)
723390000,Rapidly progressive dementia (disorder)
724776007,Dementia due to disorder of central nervous system (disorder)
724777003,Dementia due to infectious disease (disorder)
724992007,Epileptic dementia
725898002,Delirium co-occurrent with dementia (disorder)
73097000,Alcohol amnestic disorder
733184002,Dementia caused by heavy metal exposure
733185001,Dementia following injury caused by exposure to ionising radiation
733190003,Dementia due to primary malignant neoplasm of brain (disorder)
733191004,Dementia due to chronic subdural haematoma
733192006,Dementia due to herpes encephalitis
733193001,Dementia co-occurrent and due to progressive multifocal leukoencephalopathy (disorder)
733194007,Dementia with Down syndrome
73768007,Alzheimer's disease
762350007,Dementia due to prion disease
762351006,Dementia due to and following injury of head (disorder)
762707000,Subcortical dementia (disorder)
783161005,Familial dementia British type (disorder)
783258000,Familial dementia Danish type
788861009,Aggression in dementia
788862002,Agitation due to dementia (finding)
788866004,Anxiety due to dementia (finding)
788867008,Apathetic behaviour due to dementia
788898005,Dementia caused by volatile inhalant (disorder)
788899002,Dementia due to pellagra (disorder)
789011007,Psychological disturbance in dementia
789062005,Wandering due to dementia
789170003,Disinhibited behaviour due to dementia
792004,Jakob-Creutzfeldt disease
79341000119107,Mixed dementia
79358009,Transmissible virus dementia
80098002,Diffuse Lewy body disease
82351000119105,Altered behavior co-occurrent and due to Pick's disease (disorder)
82361000119107,Altered behavior in Huntington's dementia
82371000119101,Dementia due to multiple sclerosis with altered behaviour
82381000119103,Epileptic dementia with behavioral disturbance
82959004,Dementia paralytica juvenilis
833326008,Cortical vascular dementia (disorder)
840452004,Classical sporadic Creutzfeldt-Jakob disease
840464007,Dementia due to carbon monoxide poisoning (disorder)
840465008,Dementia due to iron deficiency
85775002,Alzheimer's neurofibrillary degeneration
860826006,Human-growth hormone ingestion-related Creutzfeldt-Jakob Disease
88339003,Dementia arising in the senium AND/OR presenium
88520007,Creutzfeldt-Jakob agent
90099008,Subcortical leukoencephalopathy
90194001,AIDS with organic dementia
9345005,Dialysis dementia
97751000119108,Altered behaviour in Alzheimer's disease
101421000119107,Dementia due to Parkinson's disease
