SNOMEDCTCodes,Description
711421000000107,Chronic kidney disease monitoring invitation (procedure)
717751000000104,Chronic kidney disease monitoring second letter (procedure)
717511000000105,Chronic kidney disease monitoring telephone invitation (procedure)
717461000000108,Chronic kidney disease monitoring third letter (procedure)
717231000000104,Chronic kidney disease monitoring verbal invitation (procedure)
811941000000105,Chronic kidney disease self-management plan agreed (finding)
811021000000104,Chronic kidney disease self-management plan review (procedure)
431855005,Chronic kidney disease stage 1 (disorder)
284971000119100,Chronic kidney disease stage 1 due to benign hypertension (disorder)
368421000119108,Chronic kidney disease stage 1 due to drug induced diabetes mellitus (disorder)
117681000119102,Chronic kidney disease stage 1 due to hypertension (disorder)
90721000119101,Chronic kidney disease stage 1 due to type 1 diabetes mellitus (disorder)
751000119104,Chronic kidney disease stage 1 due to type 2 diabetes mellitus (disorder)
324121000000109,Chronic kidney disease stage 1 with proteinuria (disorder)
324151000000104,Chronic kidney disease stage 1 without proteinuria (disorder)
431856006,Chronic kidney disease stage 2 (disorder)
284981000119102,Chronic kidney disease stage 2 due to benign hypertension (disorder)
368431000119106,Chronic kidney disease stage 2 due to drug induced diabetes mellitus (disorder)
129181000119109,Chronic kidney disease stage 2 due to hypertension (disorder)
90731000119103,Chronic kidney disease stage 2 due to type 1 diabetes mellitus (disorder)
741000119101,Chronic kidney disease stage 2 due to type 2 diabetes mellitus (disorder)
324181000000105,Chronic kidney disease stage 2 with proteinuria (disorder)
433144002,Chronic kidney disease stage 3 (disorder)
284991000119104,Chronic kidney disease stage 3 due to benign hypertension (disorder)
368441000119102,Chronic kidney disease stage 3 due to drug induced diabetes mellitus (disorder)
129171000119106,Chronic kidney disease stage 3 due to hypertension (disorder)
90741000119107,Chronic kidney disease stage 3 due to type 1 diabetes mellitus (disorder)
731000119105,Chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder)
324251000000105,Chronic kidney disease stage 3 with proteinuria (disorder)
324281000000104,Chronic kidney disease stage 3 without proteinuria (disorder)
700378005,Chronic kidney disease stage 3A (disorder)
324311000000101,Chronic kidney disease stage 3A with proteinuria (disorder)
324341000000100,Chronic kidney disease stage 3A without proteinuria (disorder)
700379002,Chronic kidney disease stage 3B (disorder)
324371000000106,Chronic kidney disease stage 3B with proteinuria (disorder)
324411000000105,Chronic kidney disease stage 3B without proteinuria (disorder)
431857002,Chronic kidney disease stage 4 (disorder)
285001000119105,Chronic kidney disease stage 4 due to benign hypertension (disorder)
368451000119100,Chronic kidney disease stage 4 due to drug induced diabetes mellitus (disorder)
129151000119102,Chronic kidney disease stage 4 due to hypertension (disorder)
90751000119109,Chronic kidney disease stage 4 due to type 1 diabetes mellitus (disorder)
721000119107,Chronic kidney disease stage 4 due to type 2 diabetes mellitus (disorder)
324441000000106,Chronic kidney disease stage 4 with proteinuria (disorder)
324471000000100,Chronic kidney disease stage 4 without proteinuria (disorder)
433146000,Chronic kidney disease stage 5 (disorder)
285011000119108,Chronic kidney disease stage 5 due to benign hypertension (disorder)
368461000119103,Chronic kidney disease stage 5 due to drug induced diabetes mellitus (disorder)
129161000119100,Chronic kidney disease stage 5 due to hypertension (disorder)
90761000119106,Chronic kidney disease stage 5 due to type 1 diabetes mellitus (disorder)
711000119100,Chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder)
714152005,Chronic kidney disease stage 5 on dialysis (disorder)
324501000000107,Chronic kidney disease stage 5 with proteinuria (disorder)
714153000,Chronic kidney disease stage 5 with transplant (disorder)
324541000000105,Chronic kidney disease stage 5 without proteinuria (disorder)
949401000000103,Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A1 (disorder)
949421000000107,Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A2 (disorder)
949481000000108,Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A3 (disorder)
949521000000108,Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A1 (disorder)
949561000000100,Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A2 (disorder)
949621000000109,Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A3 (disorder)
949881000000106,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A1 (disorder)
949901000000109,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A2 (disorder)
949921000000100,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A3 (disorder)
950061000000103,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A1 (disorder)
950081000000107,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A2 (disorder)
950101000000101,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A3 (disorder)
950181000000106,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A1 (disorder)
950211000000107,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A2 (disorder)
950231000000104,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A3 (disorder)
950251000000106,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A1 (disorder)
950291000000103,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A2 (disorder)
950311000000102,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A3 (disorder)
897308007,Chronic kidney disease with osteoporosis (disorder)
236454004,Chronic lead nephropathy (disorder)
197613008,Chronic mesangial proliferative glomerulonephritis (disorder)
57557005,Chronic milk alkali syndrome (disorder)
197707007,Chronic nephritic syndrome (disorder)
368901000119106,Chronic nephritic syndrome co-occurrent and due to membranoproliferative glomerulonephritis type III (disorder)
28191000119109,Chronic nephritic syndrome with membranous glomerulonephritis (disorder)
197714009,"Chronic nephritic syndrome, dense deposit disease (disorder)"
197715005,"Chronic nephritic syndrome, diffuse crescentic glomerulonephritis (disorder)"
197712008,"Chronic nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis (disorder)"
197713003,"Chronic nephritic syndrome, diffuse mesangiocapillary glomerulonephritis (disorder)"
197709005,"Chronic nephritic syndrome, focal and segmental glomerular lesions (disorder)"
197708002,"Chronic nephritic syndrome, minor glomerular abnormality (disorder)"
225230008,Chronic peritoneal dialysis (procedure)
425369003,Chronic progressive renal failure (disorder)
195791000119101,Chronic proliferative glomerulonephritis (disorder)
236579003,Chronic rejection of renal transplant - grade I (disorder)
236580000,Chronic rejection of renal transplant - grade II (disorder)
236581001,Chronic rejection of renal transplant - grade III (disorder)
236578006,Chronic rejection of renal transplant (disorder)
90688005,Chronic renal failure syndrome (disorder)
723190009,Chronic renal insufficiency (disorder)
60926001,Chronic tubulointerstitial nephritis (disorder)
190829000,Chronic urate nephropathy (disorder)
722761003,Complement component 3 glomerulonephritis (disorder)
722758004,Complement component 3 glomerulopathy (disorder)
725592009,Congenital membranous nephropathy due to maternal anti-neutral endopeptidase alloimmunization (disorder)
48796009,Congenital nephrotic syndrome (disorder)
722118005,Congenital nephrotic syndrome due to congenital infection (disorder)
722369003,Congenital nephrotic syndrome due to diffuse mesangial sclerosis (disorder)
236384008,Congenital nephrotic syndrome with focal glomerulosclerosis (disorder)
733453005,"Congenital nephrotic syndrome, interstitial lung disease, epidermolysis bullosa syndrome (disorder)"
268854008,Congenital renal failure
238318009,Continuous ambulatory peritoneal dialysis (procedure)
278905001,Continuous ambulatory peritoneal dialysis diet (finding)
233589006,Continuous arteriovenous hemodiafiltration (procedure)
233579007,Continuous arteriovenous hemodialysis (procedure)
238319001,Continuous cycling peritoneal dialysis (procedure)
233588003,Continuous hemodiafiltration (procedure)
233578004,Continuous hemodialysis (procedure)
714749008,Continuous renal replacement therapy (procedure)
233590002,Continuous venovenous hemodiafiltration (procedure)
233580005,Continuous venovenous hemodialysis (procedure)
236398000,Crescentic glomerulonephritis (disorder)
236505008,Cryoglobulinemic glomerulonephritis (disorder)
236590008,Cytomegalovirus-induced glomerulonephritis (disorder)
236586006,De novo glomerulonephritis (disorder)
722760002,Dense deposit disease (disorder)
11000731000119102,Dependence on continuous ambulatory peritoneal dialysis (finding)
16320631000119104,Dependence on continuous ambulatory peritoneal dialysis due to end stage renal disease (finding)
11000771000119104,Dependence on continuous cycling peritoneal dialysis (finding)
443143006,Dependence on hemodialysis (finding)
428982002,Dependence on hemodialysis due to end stage renal disease (finding)
443596009,Dependence on peritoneal dialysis (finding)
428937001,Dependence on peritoneal dialysis due to end stage renal disease (finding)
898185002,Dependence on prolonged intermittent renal replacement therapy due to renal failure (finding)
298141000000107,Did not attend chronic kidney disease monitoring clinic (finding)
64212008,Diffuse crescentic glomerulonephritis (disorder)
3704008,Diffuse endocapillary proliferative glomerulonephritis (disorder)
858421000000106,Discussion about kidney transplantation (procedure)
86211000119102,Disorder of bilateral kidneys due to vesicoureteral reflux (disorder)
236385009,Drash syndrome (disorder)
722433005,Dyschondrosteosis and nephritis syndrome (disorder)
708933000,Emergency hemodiafiltration (procedure)
708932005,Emergency hemodialysis (procedure)
712487000,End stage renal disease due to benign hypertension (disorder)
111411000119103,End stage renal disease due to hypertension (disorder)
368471000119109,End stage renal disease on dialysis due to drug induced diabetes mellitus (disorder)
153891000119101,End stage renal disease on dialysis due to hypertension (disorder)
90771000119100,End stage renal disease on dialysis due to type 1 diabetes mellitus (disorder)
236435004,End stage renal failure on dialysis (disorder)
236434000,End stage renal failure untreated by renal replacement therapy (disorder)
236436003,End stage renal failure with renal transplant (disorder)
46177005,End-stage renal disease (disorder)
236393009,Endocapillary glomerulonephritis (disorder)
234485006,Epstein syndrome (disorder)
444271000,Erythropoietin resistance in anemia of chronic kidney disease (disorder)
716881000000104,Excepted from chronic kidney disease quality indicators - informed dissent (finding)
716891000000102,Excepted from chronic kidney disease quality indicators - patient unsuitable (finding)
717361000000100,Exception reporting - chronic kidney disease quality indicators (finding)
236583003,Failed renal transplant (disorder)
718141008,Familial idiopathic steroid-resistant nephrotic syndrome (disorder)
445404003,Familial immunoglobulin A nephropathy (disorder)
83923004,Familial interstitial nephritis (disorder)
236383002,Familial mesangial sclerosis (disorder)
707208009,Familial non-obstructive reflux-associated chronic pyelonephritis (disorder)
783614008,Familial steroid-resistant nephrotic syndrome with sensorineural deafness (disorder)
236422008,Fechtner syndrome (disorder)
73305009,Fibrillary glomerulonephritis (disorder)
197601003,Finnish congenital nephrotic syndrome (disorder)
83866005,Focal AND segmental proliferative glomerulonephritis (disorder)
8199003,Focal embolic nephritis syndrome (disorder)
197626007,Focal membranoproliferative glomerulonephritis (disorder)
711531007,Focal mesangial proliferative glomerulonephritis (disorder)
721297008,Galloway Mowat syndrome (disorder)
22702000,Glomerulitis (disorder)
36171008,Glomerulonephritis (disorder)
101711000119105,Glomerulonephritis co-occurrent and due to antineutrophil cytoplasmic antibody positive vasculitis (disorder)
89681000119101,Glomerulonephritis co-occurrent and due to scleroderma (disorder)
90971000119103,Glomerulonephritis co-occurrent and due to vasculitis (disorder)
425455002,Glomerulonephritis due to diabetes mellitus (disorder)
427555000,Glomerulonephritis due to granulomatosis with polyangiitis (disorder)
85381000119105,Glomerulonephritis due to Henoch-Sch?nlein purpura (disorder)
120241000119100,Glomerulonephritis due to hepatitis C (disorder)
50581000,Goodpasture's syndrome (disorder)
37061001,Granulomatous sarcoid nephropathy (disorder)
18682911000001103,Haemodialysis (qualifier value)
233586004,Hemodiafiltration (procedure)
302497006,Hemodialysis (procedure)
718019005,Hemodialysis care management (procedure)
462550000,"Hemodialysis system, institutional/home-use (physical object)"
67970008,"Hemodialysis, maintenance at home (procedure)"
68341005,"Hemodialysis, supervision at home (procedure)"
702428000,"Hereditary angiopathy with nephropathy, aneurysms, and muscle cramps syndrome (disorder)"
367521000119108,Hereditary diffuse crescentic glomerulonephritis (disorder)
367531000119106,Hereditary diffuse endocapillary proliferative glomerulonephritis (disorder)
367541000119102,Hereditary diffuse membranous glomerulonephritis (disorder)
367551000119100,Hereditary diffuse mesangial proliferative glomerulonephritis (disorder)
367561000119103,Hereditary diffuse mesangiocapillary glomerulonephritis (disorder)
367511000119101,"Hereditary mesangiocapillary glomerulonephritis, type 2 (disorder)"
399340005,Hereditary nephritis (disorder)
368941000119108,Hereditary nephropathy co-occurrent with membranoproliferative glomerulonephritis type III (disorder)
472953006,History of chronic renal impairment (situation)
774521000000103,History of diabetic nephropathy (situation)
90171000119101,History of nephrotic syndrome (situation)
704667004,Hypertension concurrent and due to end stage renal disease on dialysis (disorder)
128001000119105,Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus (disorder)
127991000119101,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus (disorder)
71701000119105,Hypertension in chronic kidney disease due to type 1 diabetes mellitus (disorder)
71421000119105,Hypertension in chronic kidney disease due to type 2 diabetes mellitus (disorder)
140131000119102,Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus (disorder)
140121000119100,Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder)
140111000119107,Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus (disorder)
140101000119109,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder)
96751000119106,Hypertensive heart AND chronic kidney disease stage 1 (disorder)
96741000119109,Hypertensive heart AND chronic kidney disease stage 2 (disorder)
96731000119100,Hypertensive heart AND chronic kidney disease stage 3 (disorder)
96721000119103,Hypertensive heart AND chronic kidney disease stage 4 (disorder)
96711000119105,Hypertensive heart AND chronic kidney disease stage 5 (disorder)
38481006,Hypertensive renal disease (disorder)
49220004,Hypertensive renal failure (disorder)
776416004,"Hyperuricemia, pulmonary hypertension, renal failure, alkalosis syndrome (disorder)"
237888005,Hypophosphatemic rickets with nephrotic-glycosuric dwarfism (disorder)
64168005,"Idiopathic crescentic glomerulonephritis, type I (disorder)"
359694003,"Idiopathic crescentic glomerulonephritis, type II (disorder)"
55652009,"Idiopathic crescentic glomerulonephritis, type III (disorder)"
236394003,Idiopathic endocapillary glomerulonephritis (disorder)
106911000119102,Idiopathic glomerulonephritis (disorder)
722119002,Idiopathic membranous glomerulonephritis (disorder)
445258009,Idiopathic rapidly progressive glomerulonephritis (disorder)
123752003,Immune-complex glomerulonephritis (disorder)
236407003,Immunoglobulin A nephropathy (disorder)
282364005,Immunoglobulin A nephropathy associated with liver disease (disorder)
236411009,Immunoglobulin M nephropathy (disorder)
726082003,Immunotactoid glomerulonephritis (disorder)
381000124105,Increase dialyzer size for hemodialysis (procedure)
57274006,Initial hemodialysis (procedure)
233587008,Intermittent hemodiafiltration (procedure)
233575001,Intermittent hemodialysis (procedure)
233577009,Intermittent hemodialysis with continuous ultrafiltration (procedure)
233576000,Intermittent hemodialysis with sequential ultrafiltration (procedure)
238321006,Intermittent peritoneal dialysis (procedure)
368931000119104,Isolated proteinuria co-occurrent and due to membranoproliferative glomerulonephritis type III (disorder)
213150003,Kidney transplant failure and rejection (disorder)
771447009,Laminin subunit beta 2 related infantile-onset nephrotic syndrome (disorder)
782655004,Laparoscopic transplant of kidney using robotic assistance (procedure)
783157004,Leigh syndrome with nephrotic syndrome (disorder)
721183009,Low alkaline phosphatase due to chronic kidney disease (disorder)
445170001,Macroalbuminuric nephropathy due to diabetes mellitus (disorder)
708930002,Maintenance hemodiafiltration (procedure)
708931003,Maintenance hemodialysis (procedure)
236508005,Malignancy-associated glomerulonephritis (disorder)
285831000119108,Malignant hypertensive chronic kidney disease (disorder)
285851000119102,Malignant hypertensive chronic kidney disease stage 1 (disorder)
285861000119100,Malignant hypertensive chronic kidney disease stage 2 (disorder)
285871000119106,Malignant hypertensive chronic kidney disease stage 3 (disorder)
285881000119109,Malignant hypertensive chronic kidney disease stage 4 (disorder)
153851000119106,Malignant hypertensive chronic kidney disease stage 5 (disorder)
285841000119104,Malignant hypertensive end stage renal disease (disorder)
286371000119107,Malignant hypertensive end stage renal disease on dialysis (disorder)
236413007,Membranous glomerulonephritis - stage I (disorder)
236414001,Membranous glomerulonephritis - stage II (disorder)
236415000,Membranous glomerulonephritis - stage III (disorder)
236416004,Membranous glomerulonephritis - stage IV (disorder)
77182004,Membranous glomerulonephritis (disorder)
722120008,Membranous glomerulonephritis caused by drug (disorder)
722168002,Membranous glomerulonephritis co-occurrent with infectious disease (disorder)
722086002,Membranous glomerulonephritis due to malignant neoplastic disease (disorder)
236417008,Membranous glomerulonephritis stage V (disorder)
35546006,Mesangial proliferative glomerulonephritis (disorder)
80321008,Mesangiocapillary glomerulonephritis (disorder)
236409000,Mesangiocapillary glomerulonephritis type III (disorder)
236410005,Mesangiocapillary glomerulonephritis type IV (disorder)
59479006,"Mesangiocapillary glomerulonephritis, type II (disorder)"
18521000119106,Microalbuminuria due to type 1 diabetes mellitus (disorder)
90781000119102,Microalbuminuria due to type 2 diabetes mellitus (disorder)
236499007,Microalbuminuric nephropathy due to diabetes mellitus (disorder)
733472005,"Microcephalus, glomerulonephritis, marfanoid habitus syndrome (disorder)"
44785005,Minimal change disease (disorder)
708975004,Mixed renal osteodystrophy (disorder)
367051000119105,Morphologic change of kidney due to chronic nephritic syndrome (disorder)
717760006,Multi-drug resistant nephrotic syndrome (disorder)
1426004,Necrotizing glomerulonephritis (disorder)
7724006,Nephritic syndrome (disorder)
368921000119102,Nephritic syndrome co-occurrent and due to membranoproliferative glomerulonephritis type III (disorder)
52254009,Nephrotic syndrome (disorder)
197603000,Nephrotic syndrome associated with another disorder (disorder)
368911000119109,Nephrotic syndrome co-occurrent and due to membranoproliferative glomerulonephritis type III (disorder)
295111000119108,Nephrotic syndrome co-occurrent and due to systemic lupus erythematosus (disorder)
713695001,Nephrotic syndrome co-occurrent with human immunodeficiency virus infection (disorder)
197605007,Nephrotic syndrome due to diabetes mellitus (disorder)
71721000119101,Nephrotic syndrome due to type 1 diabetes mellitus (disorder)
71441000119104,Nephrotic syndrome due to type 2 diabetes mellitus (disorder)
197604006,Nephrotic syndrome in amyloidosis (disorder)
197606008,Nephrotic syndrome in malaria (disorder)
197607004,Nephrotic syndrome in polyarteritis nodosa (disorder)
363233007,Nephrotic syndrome secondary to glomerulonephritis (disorder)
363234001,Nephrotic syndrome secondary to systemic disease (disorder)
197591002,Nephrotic syndrome with membranoproliferative glomerulonephritis (disorder)
266549004,Nephrotic syndrome with minimal change glomerulonephritis (disorder)
197589005,Nephrotic syndrome with proliferative glomerulonephritis (disorder)
773647007,"Nephrotic syndrome, deafness, pretibial epidermolysis bullosa syndrome (disorder)"
197599000,"Nephrotic syndrome, dense deposit disease (disorder)"
197600002,"Nephrotic syndrome, diffuse crescentic glomerulonephritis (disorder)"
197597003,"Nephrotic syndrome, diffuse endocapillary proliferative glomerulonephritis (disorder)"
197595006,"Nephrotic syndrome, diffuse membranous glomerulonephritis (disorder)"
197596007,"Nephrotic syndrome, diffuse mesangial proliferative glomerulonephritis (disorder)"
197598008,"Nephrotic syndrome, diffuse mesangiocapillary glomerulonephritis (disorder)"
197594005,"Nephrotic syndrome, focal and segmental glomerular lesions (disorder)"
197593004,"Nephrotic syndrome, minor glomerular abnormality (disorder)"
40233000,Nephrotic-nephritic syndrome (disorder)
238323009,Night-time intermittent peritoneal dialysis (procedure)
718192000,Non-amyloid fibrillary glomerulonephritis (disorder)
399190000,Non-progressive hereditary glomerulonephritis (disorder)
71192002,Peritoneal dialysis (procedure)
73257006,Peritoneal dialysis catheter maintenance (procedure)
14684005,Peritoneal dialysis excluding cannulation (procedure)
676002,Peritoneal dialysis including cannulation (procedure)
714814006,Persistent hematuria co-occurrent and due to dense deposit disease (disorder)
714816008,Persistent hematuria co-occurrent and due to diffuse crescentic glomerulonephritis (disorder)
714818009,Persistent hematuria co-occurrent and due to diffuse endocapillary proliferative glomerulonephritis (disorder)
421305000,Persistent microalbuminuria due to type 1 diabetes mellitus (disorder)
420715001,Persistent microalbuminuria due to type 2 diabetes mellitus (disorder)
723449004,Pierson syndrome (disorder)
236397005,Post-infectious glomerulonephritis - Garland variety (disorder)
236395002,Post-infectious glomerulonephritis (disorder)
118781000119108,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy (disorder)
10757401000119104,Pre-existing hypertensive heart and chronic kidney disease in mother complicating childbirth (disorder)
10757481000119107,Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy (disorder)
68779003,Primary immunoglobulin A nephropathy (disorder)
239932005,Primary pauci-immune necrotizing and crescentic glomerulonephritis (disorder)
15911000119103,Primary tubulointerstitial nephritis (disorder)
236419006,Progressive hereditary glomerulonephritis without deafness (disorder)
441815006,Proliferative glomerulonephritis (disorder)
236500003,Proteinuric nephropathy due to diabetes mellitus (disorder)
236530006,Pulmonic stenosis and congenital nephrosis (disorder)
236392004,Rapidly progressive glomerulonephritis (disorder)
197689003,Rapidly progressive nephritic syndrome (disorder)
368881000119109,Rapidly progressive nephritic syndrome co-occurrent and due to membranoproliferative glomerulonephritis type III (disorder)
197696001,"Rapidly progressive nephritic syndrome, dense deposit disease (disorder)"
197697005,"Rapidly progressive nephritic syndrome, diffuse crescentic glomerulonephritis (disorder)"
197694003,"Rapidly progressive nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis (disorder)"
197692004,"Rapidly progressive nephritic syndrome, diffuse membranous glomerulonephritis (disorder)"
197693009,"Rapidly progressive nephritic syndrome, diffuse mesangial proliferative glomerulonephritis (disorder)"
197695002,"Rapidly progressive nephritic syndrome, diffuse mesangiocapillary glomerulonephritis (disorder)"
197691006,"Rapidly progressive nephritic syndrome, focal and segmental glomerular lesions (disorder)"
197690007,"Rapidly progressive nephritic syndrome, minor glomerular abnormality (disorder)"
714813000,Recurrent hematuria co-occurrent and due to dense deposit disease (disorder)
714815007,Recurrent hematuria co-occurrent and due to diffuse crescentic glomerulonephritis (disorder)
714817004,Recurrent hematuria co-occurrent and due to diffuse endocapillary proliferative glomerulonephritis (disorder)
707332000,Recurrent proliferative glomerulonephritis (disorder)
365241000000101,Removed from kidney transplant waiting list at patient request (finding)
265764009,Renal dialysis (procedure)
16726004,Renal osteodystrophy (disorder)
897310009,Renal osteodystrophy with high bone turnover (disorder)
897312001,Renal osteodystrophy with low bone turnover (disorder)
897311008,Renal osteodystrophy with normal bone turnover (disorder)
236570004,Renal transplant rejection (disorder)
183985008,Renal transplant planned (situation)
91003006,Salt-losing nephropathy (disorder)
425384007,Sarcoidosis with glomerulonephritis (disorder)
723995003,Schimke immuno-osseous dysplasia (disorder)
13335004,Sclerosing glomerulonephritis (disorder)
40391000119106,Secondary chronic nephritis (disorder)
50411000119108,Secondary tubulointerstitial nephritis (disorder)
37085009,Shunt nephritis (disorder)
717191005,Sporadic idiopathic steroid-resistant nephrotic syndrome (disorder)
225231007,Stab peritoneal dialysis (procedure)
11932001,Stabilizing hemodialysis (procedure)
449820008,Steroid resistant nephrotic syndrome of childhood (disorder)
445119005,Steroid sensitive nephrotic syndrome of childhood (disorder)
236401002,Steroid-dependent minimal change glomerulonephritis (disorder)
236382007,Steroid-dependent nephrotic syndrome (disorder)
236400001,Steroid-resistant minimal change glomerulonephritis (disorder
236381000,Steroid-resistant nephrotic syndrome (disorder)
236399008,Steroid-sensitive minimal change glomerulonephritis (disorder)
236380004,Steroid-sensitive nephrotic syndrome (disorder)
123609007,Subacute glomerulonephritis (disorder)
365181000000103,Suspended from kidney transplant waiting list due to patient being unfit (finding)
68815009,Systemic lupus erythematosus glomerulonephritis syndrome (disorder)
73286009,"Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organization class I (disorder)"
4676006,"Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organization class II (disorder)"
76521009,"Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organization class III (disorder)"
52042003,"Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organization class V (disorder)"
11013005,"Systemic lupus erythematosus glomerulonephritis syndrome, World Health Organization class VI (disorder)"
236418003,Thin basement membrane disease (disorder)
238322004,Tidal peritoneal dialysis (procedure)
236588007,Transplant glomerulopathy - early form (disorder)
236589004,Transplant glomerulopathy - late form (disorder)
236587002,Transplant glomerulopathy (disorder)
70536003,Transplant of kidney (procedure)
320681000119102,Tubulointerstitial nephropathy due to Sjogren syndrome (disorder)
726106004,X-linked diffuse leiomyomatosis with Alport syndrome (disorder)
