SNOMEDCTCodes,Description
78197004,"Comedocarcinoma, noninfiltrating (morphologic abnormality)"
128879006,Cribriform carcinoma in situ (morphologic abnormality)
128880009,"Ductal carcinoma in situ, solid type (morphologic abnormality)"
18680006,Intraductal carcinoma and lobular carcinoma in situ (morphologic abnormality)
128696009,Intraductal micropapillary carcinoma (morphologic abnormality)
30566004,Noninfiltrating intraductal papillary adenocarcinoma (morphologic abnormality)
703576009,Intraductal papilloma with ductal carcinoma in situ (morphologic abnormality)
35232005,Infiltrating duct and lobular carcinoma (morphologic abnormality)
450897002,Mixed acinar-ductal carcinoma (morphologic abnormality)
1079811000119104,Ductal carcinoma in situ of left breast (disorder)
109889007,Ductal carcinoma in situ of breast (disorder)
1079821000119106,Ductal carcinoma in situ of right breast (disorder)
737169005,Ductal comedocarcinoma in situ of breast (disorder)
826978004,Solid ductal carcinoma in situ of breast (disorder)
422399001,"Infiltrating ductal carcinoma of breast, stage 1 (disorder)"
422479008,"Infiltrating ductal carcinoma of breast, stage 2 (disorder)"
423114009,"Infiltrating ductal carcinoma of breast, stage 3 (disorder)"
424229006,"Infiltrating ductal carcinoma of breast, stage 4 (disorder)"
2890001000004108,Nuclear grade of ductal carcinoma in situ of breast (observable entity)
397201007,Microcalcifications present in ductal carcinoma in situ (finding)
1240396004,Presence of ductal carcinoma in situ in excised breast specimen (observable entity)
1080171000119100,Infiltrating ductal carcinoma of axillary tail of right female breast (disorder)
1287179008,Presence of necrosis in ductal carcinoma in situ in excised breast specimen (observable entity)
1080161000119106,Infiltrating ductal carcinoma of upper outer quadrant of left female breast (disorder)
1080201000119101,Infiltrating ductal carcinoma of lower inner quadrant of right female breast (disorder)
384705006,Presence of ductal carcinoma in situ at surgical margin in excised specimen of breast (observable entity)
2390001000004106,Presence of ductal carcinoma in situ at anterior surgical margin in excised breast specimen (observable entity)
3960001000004107,Presence of ductal carcinoma in situ at inferior surgical margin in excised breast specimen (observable entity)
3130001000004101,Presence of ductal carcinoma in situ at lateral surgical margin in excised breast specimen (observable entity)
3160001000004105,Presence of ductal carcinoma in situ at medial surgical margin in excised breast specimen (observable entity)
2210001000004103,Presence of ductal carcinoma in situ at posterior surgical margin in excised breast specimen (observable entity)
3560001000004100,Presence of ductal carcinoma in situ at superior surgical margin in excised breast specimen (observable entity)
77284006,Lobular carcinoma in situ (morphologic abnormality)
444739008,Classic lobular carcinoma in situ (morphologic abnormality)
1290750006,Florid lobular carcinoma in situ (morphologic abnormality)
444591006,Pleomorphic lobular carcinoma in situ (morphologic abnormality)
1290700004,Metastatic lobular carcinoma (disorder)
50881000146106,Metastatic lobular carcinoma (morphologic abnormality)
443757001,Lobular carcinoma in situ with microinvasion (morphologic abnormality)
54666007,Paget's disease and intraductal carcinoma of breast (morphologic abnormality)
82591005,Paget's disease and infiltrating duct carcinoma of breast (morphologic abnormality)
