ProdCodeId,Description
6073271000006113,Terazosin 1mg+2mg tablet
6073261000006118,Terazosin 2mg tablets and Terazosin 1mg tablets
6073291000006114,Product containing terazosin 2 mg/1 each oral tablet
6073281000006111,Terazosin 2mg tablets
12229441000006112,Terazosin (as terazosin hydrochloride) 2 mg oral tablet
6073301000006110,Terazosin 2 mg oral tablet
11872061000006115,Product containing only terazosin 2 mg/1 each oral tablet
12229431000006119,Product containing precisely terazosin (as terazosin hydrochloride) 2 milligram/1 each conventional release oral tablet
12229451000006114,Product containing precisely doxazosin (as doxazosin mesylate) 1 milligram/1 each conventional release oral tablet
6073331000006119,Doxazosin 1 mg oral tablet
6073321000006117,Product containing doxazosin 1 mg/1 each oral tablet
6073311000006113,Doxazosin 1mg tablets
12229461000006111,Doxazosin (as doxazosin mesilate) 1 mg oral tablet
12229471000006116,Doxazosin (as doxazosin mesylate) 1 mg oral tablet
11780881000006114,Product containing only doxazosin 1 mg/1 each oral tablet
6073361000006111,Doxazosin 2 mg oral tablet
12229491000006115,Doxazosin (as doxazosin mesilate) 2 mg oral tablet
6073341000006112,Doxazosin 2mg tablets
6073351000006114,Product containing doxazosin 2 mg/1 each oral tablet
12229501000006111,Doxazosin (as doxazosin mesylate) 2 mg oral tablet
12229481000006118,Product containing precisely doxazosin (as doxazosin mesylate) 2 milligram/1 each conventional release oral tablet
11780891000006112,Product containing only doxazosin 2 mg/1 each oral tablet
12229531000006115,Doxazosin (as doxazosin mesylate) 4 mg oral tablet
6073371000006116,Doxazosin 4mg tablets
6073391000006115,Doxazosin 4 mg oral tablet
12229511000006114,Doxazosin (as doxazosin mesilate) 4 mg oral tablet
11780061000006111,Product containing only doxazosin 4 mg/1 each oral tablet
6073381000006118,Product containing doxazosin 4 mg/1 each oral tablet
12229521000006118,Product containing precisely doxazosin (as doxazosin mesylate) 4 milligram/1 each conventional release oral tablet
6133921000006111,Alfuzosin 2.5mg tablets
12249321000006114,Product containing precisely alfuzosin hydrochloride 2.5 milligram/1 each conventional release oral tablet
6133941000006116,Alfuzosin hydrochloride 2.5 mg oral tablet
11818801000006116,Product containing only alfuzosin hydrochloride 2.5 mg/1 each oral tablet
6133931000006114,Product containing alfuzosin hydrochloride 2.5 mg/1 each oral tablet
6133961000006117,Alfuzosin hydrochloride 10mg m/r tablet
6133951000006119,Alfuzosin 10mg modified-release tablets
6133981000006110,Tamsulosin hydrochloride 400micrograms m/r capsule
6133971000006112,Tamsulosin 400microgram modified-release capsules
11877121000006112,Product containing only doxazosin 8 mg/1 each oral tablet
12333251000006119,Doxazosin 8mg tablets
6965431000006114,Doxazosin 8 mg oral tablet
12333261000006117,Product containing precisely doxazosin 8 milligram/1 each conventional release oral tablet
6965441000006116,Product containing doxazosin 8 mg/1 each oral tablet
