SNOMEDCTCodes,Description
366941000119107,Haematuria co-occurrent and due to acute cystitis
367171000119100,Hematuria co-occurrent and due to cystitis
368991000119100,Urinary tract infection caused by Enterococcus (disorder)
369001000119100,Urinary tract infection caused by Klebsiella
369011000119102,Urinary tract infection caused by Pseudomonas (disorder)
371061003,Urinary tract infection due to urinary catheter
371093006,Urosepsis (disorder)
37133005,Tuberculous pyelitis
38176009,Urinary tract infection following molar AND/OR ectopic pregnancy
38822007,Cystitis
4009004,Lower urinary tract infectious disease
40635000,Cystitis due to Pseudomonas
4181000119109,Obstructive pyelonephritis
42231000009109,Bacterial nephritis (disorder)
422747000,Upper urinary tract infection (disorder)
423322005,Recurrent obstructive pyelonephritis (disorder)
424551004,Bacterial cystitis (disorder)
425562008,Recurrent bacterial cystitis (disorder)
429728004,Bacterial urethritis (disorder)
431308006,Acute upper urinary tract infection (disorder)
431309003,Acute urinary tract infection (disorder)
431737008,Acute lower urinary tract infection (disorder)
4324001,Subacute cystitis
44323002,Tuberculous pyelonephritis
44412000,Chronic gonococcal urethritis
45816000,Pyelonephritis
48278001,Diphtheritic cystitis
48631008,Pyonephrosis
5093001,Cystitis with actinomycosis
51105006,Nongonococcal urethritis due to Ureaplasma urealyticum
51131008,Nongonococcal urethritis due to Chlamydia trachomatis
521000119104,"Acute cystitis in pregnancy, antepartum"
53991003,Cystitis with bilharziasis
54026009,Cystitis with Echinococcus infestation
5945005,Legal abortion with urinary tract infection
60867007,Klebsiella cystitis
609491002,Termination of pregnancy complicated by urinary tract infection
60979006,Schistosoma hematobium infection
61373006,Bacteriuria
63302006,Chronic pyelonephritis
66892003,Failed attempted abortion with urinary tract infection
66993009,Acute infectious tubulointerstitial nephritis
67685000,Prostatocystitis
68226007,Acute cystitis
68566005,Urinary tract infectious disease
700372006,Catheter-associated urinary tract infection
720406004,Asymptomatic bacteriuria (finding)
721104000,Sepsis due to urinary tract infection (disorder)
788962001,Infection of urinary tract caused by Herpes simplex
838353009,Acute pyelonephritis caused by bacterium
84619001,Nongonococcal urethritis
87307008,Abortion with urinary tract infection
8776008,Cystitis with amebiasis
88813005,Chronic gonococcal cystitis
91195006,Acute fungal tubulointerstitial nephritis
95889002,Mycoplasmal pyelonephritis
99631000119101,Febrile urinary tract infection
