SNOMEDCTCodes,Description
12241000000109,Assessment for admission to hospital of sentenced prisoner under Section 47 of the Mental Health Act 1983 (England and Wales) (procedure)
12191000000109,Assessment for admission to hospital on a hospital order under Section 37 of the Mental Health Act 1983 (England and Wales) (procedure)
12201000000106,Assessment for admission to hospital on an interim hospital order under Section 38 of the Mental Health Act 1983 (England and Wales) (procedure)
12171000000105,Assessment for admission to hospital on remand for a report under Section 35 of the Mental Health Act 1983 (England and Wales) (procedure)
12181000000107,Assessment for admission to hospital on remand for treatment under Section 36 of the Mental Health Act 1983 (England and Wales) (procedure)
12211000000108,Assessment for admission to hospital under committal by a magistrates court under Section 44 of the Mental Health Act 1983 (England and Wales) (procedure)
12221000000102,Assessment for admission to hospital while subject to armed forces disciplinary procedure under Section 46 of the Mental Health Act 1983 (England and Wales) (procedure)
790051000000103,Assessment for admission to mental health service under the Mental Health Act 1983 (England and Wales) (procedure)
12141000000104,Assessment for detention in hospital under Section 5 of the Mental Health Act 1983 (England and Wales) (procedure)
12151000000101,Assessment for detention in hospital using Nurses' Holding Power under Section 5(4) of the Mental Health Act 1983 (England and Wales) (procedure)
12161000000103,Assessment for emergency detention in hospital under Section 5(2) of the Mental Health Act 1983 (procedure)
12131000000108,Assessment for emergency admission to hospital under Section 4 of the Mental Health Act 1983 (England and Wales) (procedure)
273376009,Communication assessment profile for adults with a mental handicap (assessment scale)
716536003,Assessment using Modified Mini-Mental State Examination (procedure)
714355000,Assessment using Short Warwick-Edinburgh Mental Well-being Scale (procedure)
1324501000000107,Access assessment for admission to specialised mental health service (procedure)
445997007,Assessment using Middlesex elderly assessment of mental state (procedure)
1077151000000106,Assessment under the Mental Health Act 1983 (England and Wales) started (situation)
1077221000000105,Assessment under the Mental Health Act 1983 (England and Wales) completed (situation)
718916000,Assessment using Comprehensive Assessment of At-risk Mental States (procedure)
517301000000103,Assessment of mental capacity in accordance with Mental Capacity Act (2005) (procedure)
865964007,Assessment using Psychiatric Research Interview for Substance and Mental Disorders (procedure)
715326003,Assessment using American Association on Mental Retardation Adaptive Behavior Scale (procedure)
1077041000000107,Streamed from emergency department to mental health service following initial assessment (situation)
281122004,Health of the Nation Outcome Scale item 8 - other mental/behavioral problems (assessment scale)
718887000,Comprehensive Assessment of At-risk Mental States unusual thought content level of distress score (observable entity)
718889002,Comprehensive Assessment of At-risk Mental States disorganized speech frequency and duration score (observable entity)
718888005,Comprehensive Assessment of At-risk Mental States unusual thought content global rating scale score (observable entity)
439312002,Occupational circumstances assessment interview and rating scale forensic mental health version 4.0 (assessment scale)
718915001,Comprehensive Assessment of At-Risk Mental States non-bizarre ideas level of distress score (observable entity)
1048411000000102,Comprehensive Health Assessment Tool - Young people in the Secure Estate: mental health assessment (procedure)
446812005,Occupational circumstances assessment interview and rating scale version 4.0 score for forensic mental health (observable entity)
862451000000109,Child and Adolescent Mental Health Services Outcome Research Consortium goal based outcome measure (assessment scale)
273843002,Structured clinical interview for Diagnostic and Statistical Manual of Mental Disorders-Third Edition Revised (assessment scale)
491531000000103,Assessment using post-traumatic stress disorder checklist for Diagnostic and Statistical Manual of Mental Disorders - Fifth Edition (procedure)
1053181000000107,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 8 - other mental and behavioural problems (assessment scale)
273844008,"Structured interview for Diagnostic and Statistical Manual of Mental Disorders, Third Edition, personality disorders (assessment scale)"
284061009,"Global assessment of functioning - 1993 Diagnostic and Statistical Manual of Mental Disorders, Fourth Edition adaptation (assessment scale)"
17751000000103,Completion of Mental Health Act 1983 (England and Wales) Section 39 form (procedure)
17761000000100,Completion of Mental Health Act 1983 (England and Wales) Section 62 form (procedure)
4531000000109,Completion of Mental Health Act 1983 (England and Wales) Section 38 form (procedure)
4491000000109,Completion of form relating to the Mental Health Act 1983 (England and Wales) (procedure)
4541000000100,Completion of Mental Health Act 1983 (England and Wales) Section 117 form (procedure)
4521000000107,Completion of Mental Health Act 1983 (England and Wales) form 10 (procedure)
17741000000101,Completion of Mental Health Act 1983 (England and Wales) form 12 (procedure)
17711000000102,Completion of Mental Health Act 1983 (England and Wales) form 2 (procedure)
4501000000103,Completion of Mental Health Act 1983 (England and Wales) form 3 (procedure)
17721000000108,Completion of Mental Health Act 1983 (England and Wales) form 4 (procedure)
4511000000101,Completion of Mental Health Act 1983 (England and Wales) form 7 (procedure)
17731000000105,Completion of Mental Health Act 1983 (England and Wales) form 9 (procedure)
305513003,Under care of psychiatrist (finding)
305514009,Under care of child and adolescent psychiatrist (finding)
305515005,Under care of forensic psychiatrist (finding)
305516006,Under care of liaison psychiatrist (finding)
305518007,Under care of psychiatrist for mental handicap (finding)
305517002,Under care of psychogeriatrician (finding)
305519004,Under care of rehabilitation psychiatrist (finding)
896751000000101,Seen in Child and Adolescent Mental Health Service community drop in clinic (finding)
897021000000105,Referral to Child and Adolescent Mental Health Service occupational therapy service (procedure)
293591000000102,Seen by child and adolescent mental health service (finding)
380241000000107,Refer to Child and Adolescent Mental Health Service (procedure)
864101000000106,Under care of child and adolescent mental health service (finding)
870791000000104,Discharge from child and adolescent mental health service (procedure)
700502006,Informing patient of outcome of child and adolescent mental health service choice appointment (procedure)
736254008,Psychiatry care plan (record artifact)
773447000,Forensic psychiatry care plan (record artifact)
773450002,Liaison psychiatry care plan (record artifact)
1363601000000101,Neuropsychiatry care plan (record artifact
773446009,Rehabilitation psychiatry care plan (record artifact)
