ProdCodeId,Description
12434441000033111,fobumix easyhaler 80micrograms/dose / 4.5micrograms/dose dry powder inhaler (orion pharma (uk) ltd)
12461841000033117,hydrocortisone sodium phosphate 3.35mg/ml eye drops 0.4ml unit dose preservative free
12461941000033113,softacort 3.35mg/ml eye drops 0.4ml unit dose (thea pharmaceuticals ltd)
12476741000033110,benacort 64micrograms nasal spray (mcneil products ltd)
124841000033111,betamethasone valerate 0.025% cream
12526841000033110,eythalm 1mg/ml eye drops (aspire pharma ltd)
125341000033118,betnovate rd 0.025% cream (glaxosmithkline uk ltd)
125441000033112,betamethasone valerate 0.1% cream
125541000033113,betnovate 0.1% cream (glaxosmithkline uk ltd)
125641000033114,betnovate-c cream (chemidex pharma ltd)
12568641000033117,dexamethasone (base) 3.3mg/1ml solution for injection ampoules
12568741000033114,dexamethasone (base) 3.8mg/1ml solution for injection vials
12568841000033116,dexamethasone (base) 6.6mg/2ml solution for injection ampoules
12568941000033112,dexamethasone (base) 6.6mg/2ml solution for injection vials
125741000033117,betnovate-n cream (chemidex pharma ltd)
12575941000033114,dexamethasone 8mg tablets
12583941000033119,audavate 0.1% cream (accord healthcare ltd)
125841000033110,betamethasone cream 0.025 %
12633241000033111,hydrocortisone 500microgram granules in capsules for opening
12633341000033118,hydrocortisone 1mg granules in capsules for opening
12633441000033112,hydrocortisone 2mg granules in capsules for opening
12633541000033113,hydrocortisone 5mg granules in capsules for opening
12633641000033114,alkindi 0.5mg granules in capsules for opening (diurnal ltd)
12633741000033117,alkindi 1mg granules in capsules for opening (diurnal ltd)
12633841000033110,alkindi 2mg granules in capsules for opening (diurnal ltd)
12633941000033119,alkindi 5mg granules in capsules for opening (diurnal ltd)
12641241000033111,budesonide 1mg orodispersible tablets sugar free
12641341000033118,jorveza 1mg orodispersible tablets (dr. falk pharma uk ltd)
1266341000033117,scheriproct ointment (leo pharma)
1266941000033118,scheriproct suppositories (leo pharma)
127041000033114,betamethasone 0.1% ear/eye/nose drops
127141000033113,betnesol 0.1% eye/ear/nose drops (rph pharmaceuticals ab)
127241000033118,betnesol-n ear/eye/nose drops (rph pharmaceuticals ab)
127541000033116,betnesol-n eye ointment (focus pharmaceuticals ltd)
12890041000033114,hydrocortisone 10mg soluble tablets sugar free
13010241000033114,hydventia 10mg tablets (ocxia)
13010341000033116,hydventia 20mg tablets (ocxia)
13132941000033116,hydrocortisone acetate 1% cream
131341000033118,betnesol 4mg/1ml solution for injection ampoules (focus pharmaceuticals ltd)
131541000033113,betamethasone 4mg/1ml solution for injection ampoules
131841000033110,betamethasone valerate 0.1% lotion
132741000033111,betnovate 0.1% lotion (glaxosmithkline uk ltd)
13291041000033119,betamethasone valerate 0.1% ointment 50% in unguentum m cream (drug tariff special order)
133341000033119,bettamousse 0.1% cutaneous foam (rph pharmaceuticals ab)
133441000033113,betamethasone 0.1% foam
134041000033118,betamethasone sodium phosphate nose drops 0.1 %
134241000033114,betamethasone valerate 0.025% ointment
134441000033110,betnovate rd 0.025% ointment (glaxosmithkline uk ltd)
134541000033111,betamethasone 0.1% eye ointment
134641000033112,betamethasone valerate 0.1% ointment
134741000033115,betnesol 0.1% eye ointment (focus pharmaceuticals ltd)
134841000033113,betnovate 0.1% ointment (glaxosmithkline uk ltd)
134941000033117,betnovate-c ointment (chemidex pharma ltd)
135041000033117,betamethasone dipropionate 0.05% ointment
1351841000033115,sofradex ear/eye drops (sanofi)
135241000033113,betnovate-n ointment (chemidex pharma ltd)
1356341000033119,solu-cortef 100mg powder for solution for injection vials (pfizer ltd)
1357541000033112,solu-medrone 40mg powder and solvent for solution for injection vials (pfizer ltd)
13604641000033111,hydrocortisone 50mg suppositories
1360941000033111,sofradex ear/eye ointment (florizel ltd)
1361441000033110,solu-medrone 1g powder and solvent for solution for injection vials (pfizer ltd)
1361541000033111,solu-medrone 125mg powder and solvent for solution for injection vials (pfizer ltd)
1361641000033112,solu-medrone 2g powder and solvent for solution for injection vials (pfizer ltd)
1361741000033115,solu-medrone 500mg powder and solvent for solution for injection vials (pfizer ltd)
136241000033118,betnovate rectal ointment (glaxosmithkline uk ltd)
13717941000033115,dalonev ointment (mibe pharma uk ltd)
138341000033112,betacap 0.1% scalp application (dermal laboratories ltd)
138441000033118,betamethasone valerate 0.1% scalp application
138541000033117,betnovate 0.1% scalp application (glaxosmithkline uk ltd)
138641000033116,betamethasone scalp application 0.05 %
1415341000033111,terra-cortril nystatin cream (pfizer ltd)
1421741000033116,terra-cortril ointment (intrapharm laboratories ltd)
143041000033117,betnelan 500microgram tablets (focus pharmaceuticals ltd)
1437341000033114,timodine cream (alliance pharmaceuticals ltd)
144641000033113,betamethasone 500microgram soluble tablets sugar free
144841000033114,betnesol 500microgram soluble tablets (focus pharmaceuticals ltd)
145441000033110,betamethasone 500microgram tablets
1489141000033114,uniroid hc ointment (chemidex pharma ltd)
1489941000033111,uniroid hc suppositories (chemidex pharma ltd)
1515541000033112,vioform-hydrocortisone cream (novartis consumer health uk ltd)
1521141000033113,vioform-hydrocortisone ointment (novartis consumer health uk ltd)
1546441000033114,xyloproct 5%/0.275% ointment (aspen pharma trading ltd)
1579841000033116,budesonide breath-actuated dry powder inhaler 100 micrograms/dose
1579941000033112,budesonide breath-actuated dry powder inhaler 200 micrograms/dose
1580041000033111,budesonide breath-actuated dry powder inhaler 400 micrograms/dose
1581041000033119,calcort 30mg tablets (shire pharmaceuticals ltd)
1581141000033115,calcort 1mg tablets (shire pharmaceuticals ltd)
1601041000033111,dexamethasone 0.1% eye drops 0.5ml unit dose preservative free
1601141000033110,dexa-rhinaspray duo nasal spray (boehringer ingelheim ltd)
1601341000033113,deflazacort 30mg tablets
1601441000033119,deflazacort 1mg tablets
1617741000033115,hydrocortisone acetate solid bp
1617841000033113,hydrocortisone powder
163741000033113,budesonide 200micrograms/dose inhaler
163841000033115,budesonide 50micrograms/dose inhaler
163941000033111,budesonide 100micrograms/dose nasal spray
165241000033118,budesonide cream 0.025 %
1656541000033119,minims dexamethasone 0.1% eye drops 0.5ml unit dose (bausch & lomb uk ltd)
165741000033112,budesonide 2mg/100ml enema
1668541000033113,prednisolone sodium phosphate 0.05% eye drops
169341000033114,budesonide 3mg gastro-resistant modified-release capsules
169541000033119,budesonide nasal aerosol 50 micrograms/puff
170041000033114,budesonide ointment 0.025 %
171241000033113,budesonide refill canister 200 micrograms/dose
171341000033115,budesonide refill canister 50 micrograms/dose
171441000033114,budesonide respules 500 micrograms/2 ml single dose unit
171541000033110,budesonide respules 1 mg/2 ml single dose unit
171641000033111,budesonide spacer inhaler 50 micrograms/dose
171741000033119,budesonide spacer inhaler 200 micrograms/dose
1718241000033117,budenofalk 3mg gastro-resistant capsules (dr. falk pharma uk ltd)
1718341000033110,budesonide 3mg gastro-resistant capsules
174441000033112,budesonide turbohaler 200 micrograms/dose
174541000033113,budesonide turbohaler 400 micrograms/dose
174641000033114,budesonide turbohaler 100 micrograms/dose
1830141000033115,hydrocortisone 5mg/5ml oral suspension
1845541000033115,hydrocortisone 1% / clotrimazole 1% cream
1846141000033117,betamethasone valerate 0.1% / fusidic acid 2% cream
1846241000033112,hydrocortisone acetate 1% / fusidic acid 2% cream
1846341000033119,gentamicin 0.3% / hydrocortisone acetate 1% ear drops
1846441000033113,hydrocortisone 1% / miconazole 2% cream
1846541000033114,hydrocortisone 1% / miconazole 2% ointment
1860641000033118,dexamethasone and hypromellose eye drops 0.1 % + 0.5 %
188841000033113,calmurid hc cream (galderma (uk) ltd)
189141000033113,canesten hc cream (bayer plc)
1915141000033110,budesonide 500micrograms/2ml nebuliser liquid unit dose vials
1915241000033115,budesonide 1mg/2ml nebuliser liquid unit dose vials
2017641000033118,betamethasone dipropionate 0.05% scalp lotion
2104641000033116,betamethasone dipropionate 0.05% cream
210841000033110,calcort 6mg tablets (sanofi)
2131641000033110,anusol plus hc suppositories (church & dwight uk ltd)
2131741000033118,anusol plus hc ointment (church & dwight uk ltd)
2146441000033119,dexsol 2mg/5ml oral solution (rosemont pharmaceuticals ltd)
2146541000033118,dexamethasone 2mg/5ml oral solution sugar free
2149441000033113,hydrocortisone 25mg/5ml oral suspension
2372141000033116,*cortisone acetate tablets
2372241000033111,*cortisone acetate granules
2372341000033118,*cortisone acetate liquid
2372441000033112,*cortisone acetate powder
2372541000033113,*cortisone acetate pills (sucrose)
240841000033115,chloromycetin hydrocortisone eye ointment
2509341000033118,*prednisolone tablets
2509441000033112,*prednisolone granules
2509541000033113,*prednisolone liquid
2509641000033114,*prednisolone powder
2509741000033117,*prednisolone pills (sucrose)
25541000033119,alphaderm 1%/10% cream (alliance pharmaceuticals ltd)
2584641000033112,tobradex 3mg/ml / 1mg/ml eye drops (novartis pharmaceuticals uk ltd)
2587541000033118,symbicort 100/6 turbohaler (astrazeneca uk ltd)
2587641000033117,symbicort 200/6 turbohaler (astrazeneca uk ltd)
25941000033113,alphosyl hc cream (glaxosmithkline consumer healthcare)
2612641000033111,prednisolone sodium phosphate 0.5% eye drops preservative free
2612741000033119,prednisolone sodium phosphate 1% eye drops preservative free
2613041000033114,canesten hydrocortisone cream (bayer plc)
2616841000033111,eurax hc cream (thornton & ross ltd)
2623541000033112,prednisolone sodium phosphate 0.3% eye drops
2623741000033116,hydrocortisone 5mg/5ml oral suspension sugar free
2637441000033119,prednisolone acetate 1% eye drops
2668541000033114,prednisolone sodium phosphate 0.1% eye drops
2710641000033117,prednisolone sodium phosphate 0.125% eye drops preservative free
2725841000033119,budesonide 200microgram inhalation powder capsules
2725941000033110,budesonide 400microgram inhalation powder capsules
2726041000033117,budesonide 200 cyclocaps (teva uk ltd)
2726141000033118,budesonide 400 cyclocaps (teva uk ltd)
2737441000033110,dovobet ointment (leo pharma)
2744441000033118,prednisolone sodium phosphate 0.03% eye drops
2760741000033113,"dexamethasone injection 5 mg/ml, 1 ml ampoule"
2760841000033115,"dexamethasone injection 5 mg/ml, 2 ml vial"
2798341000033112,pulmicort 200micrograms/dose inhaler with nebuchamber (astrazeneca uk ltd)
2798441000033118,budesonide inhaler with spacer device 200 micrograms/dose
2859741000033112,prednisolone sodium phosphate 0.003% eye drops
2905641000033115,symbicort 400/12 turbohaler (astrazeneca uk ltd)
2918641000033113,prednisolone sodium phosphate 0.5% eye drops 0.5ml unit dose preservative free
2923341000033116,germoloids hc spray (bayer plc)
2925341000033117,vistamethasone 0.1% ear/eye/nose drops (martindale pharmaceuticals ltd)
2925441000033111,vistamethasone n ear/eye/nose drops (martindale pharmaceuticals ltd)
2958641000033119,"dexamethasone phosphate injection 24 mg/ml, 5 ml vial"
3013841000033115,calcipotriol 0.005% / betamethasone dipropionate 0.05% ointment
3034041000033119,fludrocortisone 20micrograms/5ml oral suspension
3075841000033110,budesonide 64micrograms/dose nasal spray
3075941000033119,rhinocort aqua 64 nasal spray (mcneil products ltd)
3141341000033112,budesonide 200micrograms/dose dry powder inhalation cartridge with device
3141441000033118,"novolizer budesonide inhalation cartridge + device 200 micrograms/dose, 100 doses"
3160541000033119,hydrocortisone 1% / pramocaine 1% foam enema
3164341000033116,budesonide 100micrograms/dose / formoterol 6micrograms/dose dry powder inhaler
3164441000033110,budesonide 200micrograms/dose / formoterol 6micrograms/dose dry powder inhaler
3164541000033111,budesonide 400micrograms/dose / formoterol 12micrograms/dose dry powder inhaler
3224541000033115,betamethasone valerate 0.1% / clioquinol 3% cream
3224641000033119,betamethasone valerate 0.1% / clioquinol 3% ointment
3224741000033111,betamethasone dipropionate 0.05% / salicylic acid 2% scalp application
3224841000033118,betamethasone dipropionate 0.05% / salicylic acid 3% ointment
3229241000033116,methylprednisolone 40mg/1ml / lidocaine 10mg/1ml (1%) suspension for injection vials
3229341000033114,methylprednisolone 80mg/2ml / lidocaine 20mg/2ml (1%) suspension for injection vials
3229641000033118,betamethasone 0.1% / neomycin 0.5% ear/eye/nose drops
3229741000033110,neomycin 0.5% / betamethasone 0.1% eye ointment
3229841000033117,hydrocortisone 1.5% / neomycin 0.5% ear/eye ointment
3229941000033113,hydrocortisone 1.5% / neomycin 0.5% ear/eye drops
3230241000033113,prednisolone 0.5% / neomycin 0.5% ear/eye drops
3230341000033115,dexamethasone 0.1% / tobramycin 0.3% eye drops
3230641000033111,tramazoline 120micrograms/dose / dexamethasone 20micrograms/dose nasal spray
3231141000033113,hydrocortisone 1% / urea 10% cream
3231941000033110,betamethasone valerate 0.1% / neomycin 0.5% cream
3232041000033116,betamethasone valerate 0.1% / neomycin 0.5% ointment
3248741000033115,econazole 1% / hydrocortisone 1% cream
3248841000033113,hydrocortisone 0.25% / crotamiton 10% cream
3248941000033117,hydrocortisone acetate 1% / sodium fusidate 2% ointment
3256341000033119,budesonide 200micrograms/dose dry powder inhalation cartridge
3256441000033113,"novolizer budesonide inhalation cartridge refill 200 micrograms/dose, 100 doses"
3257541000033112,chlorquinaldol 3% / hydrocortisone butyrate 0.1% cream
3257641000033113,chlorquinaldol 3% / hydrocortisone butyrate 0.1% ointment
3257741000033116,betamethasone dipropionate 0.064% / clotrimazole 1% cream
3269441000033114,cinchocaine 5mg / hydrocortisone 5mg suppositories
3269541000033110,cinchocaine 0.5% / hydrocortisone 0.5% ointment
3269641000033111,lidocaine 1% / hydrocortisone 0.2% spray
3269741000033119,cinchocaine 0.5% / prednisolone 0.19% ointment
327541000033113,colifoam 10% aerosol (mylan)
3280241000033117,cinchocaine 1mg / prednisolone hexanoate 1.3mg suppositories
3280341000033110,lidocaine 5% / hydrocortisone acetate 0.275% ointment
3345441000033112,dexamethasone 8mg/2ml solution for injection vials
3345541000033113,dexamethasone 4mg/1ml solution for injection ampoules
336341000033118,corlan lozenges 2.5 mg
336441000033112,corlan 2.5mg pellets (auden mckenzie (pharma division) ltd)
369541000033110,cortisone acetate tablets 5 mg
371941000033113,cortisone 25mg tablets
372041000033119,cortisone tablets 5 mg
375741000033113,cortisone acetate tablets 25 mg
3836641000033115,clioquinol 3% / hydrocortisone 1% cream
3836741000033112,hydrocortisone 1% / clioquinol 3% ointment
3871541000033110,budesonide 100micrograms/dose dry powder inhaler
3871641000033111,budesonide 200micrograms/dose dry powder inhaler
3871741000033119,budesonide 400micrograms/dose dry powder inhaler
3871841000033112,easyhaler budesonide 100micrograms/dose dry powder inhaler (orion pharma (uk) ltd)
3871941000033116,easyhaler budesonide 200micrograms/dose dry powder inhaler (orion pharma (uk) ltd)
3872041000033110,easyhaler budesonide 400micrograms/dose dry powder inhaler (orion pharma (uk) ltd)
3978341000033119,hydrocortisone sodium phosphate 100mg/1ml solution for injection ampoules
3978441000033113,hydrocortisone sodium phosphate 500mg/5ml solution for injection ampoules
3978541000033114,efcortesol 100mg/1ml solution for injection ampoules (advanz pharma)
3978641000033110,efcortesol 500mg/5ml solution for injection ampoules (advanz pharma)
3978741000033118,dexamethasone 0.1% eye drops preservative free
400441000033113,daktacort 2%/1% cream (janssen-cilag ltd)
4044641000033112,fludrocortisone 100micrograms/5ml oral suspension
405841000033116,daktacort ointment (janssen-cilag ltd)
4171241000033116,budesonide 2mg foam enema
4171341000033114,budenofalk 2mg foam enema (dr. falk pharma uk ltd)
418341000033119,dexamethasone 0.1% eye drops
420641000033117,depo-medrone 120mg/3ml suspension for injection vials (pfizer ltd)
420741000033114,depo-medrone 80mg/2ml suspension for injection vials (pfizer ltd)
421341000033117,depo-medrone with lidocaine suspension for injection 2ml vials (pfizer ltd)
4214041000033115,beclometasone 5mg gastro-resistant modified-release tablets
4214141000033116,clipper 5mg gastro-resistant modified-release tablets (chiesi ltd)
421541000033112,decadron shock-pak injection 20 mg/ml
422241000033116,dexamethasone injection 20 mg/ml
422741000033110,decadron injection 4 mg/ml
422841000033117,deltastab 25mg/1ml suspension for injection ampoules (advanz pharma)
423141000033116,depo-medrone 40mg/1ml suspension for injection vials (pfizer ltd)
423441000033112,dexamethasone injection 4 mg
423541000033113,dexamethasone phosphate injection 4 mg/ml
423641000033114,depo-medrone with lidocaine suspension for injection 1ml vials (pfizer ltd)
428941000033110,deflazacort 6mg tablets
429841000033113,dexamethasone tablets 250 micrograms
430841000033118,decadron 500microgram tablets (merck sharp & dohme ltd)
431541000033114,deltacortril 2.5mg gastro-resistant tablets (phoenix labs ltd)
431641000033110,deltacortril 5mg gastro-resistant tablets (phoenix labs ltd)
431841000033111,dexamethasone 2mg tablets
431941000033115,dexamethasone 500microgram tablets
440041000033114,dioderm 0.1% cream (dermal laboratories ltd)
440141000033113,diprosone 0.05% cream (merck sharp & dohme ltd)
4451741000033112,dermacort hydrocortisone 0.1% cream (marlborough pharmaceuticals ltd)
4453141000033112,fucibet lipid cream (leo pharma)
451441000033112,diprosalic 0.05%/2% scalp application (merck sharp & dohme ltd)
4518241000033113,hydrocortisone 100mg suppositories
454441000033110,diprosalic 0.05%/3% ointment (merck sharp & dohme ltd)
454541000033111,diprosone 0.05% ointment (merck sharp & dohme ltd)
459241000033110,diprosone 0.05% lotion (merck sharp & dohme ltd)
4657141000033116,zenoxone 1% cream (teva uk ltd)
4805341000033110,calcipotriol 0.005% / betamethasone dipropionate 0.05% gel
4805441000033116,xamiol gel (leo pharma)
4815041000033111,budesonide 100micrograms/dose inhaler cfc free
4815141000033110,budesonide 200micrograms/dose inhaler cfc free
4815241000033115,pulmicort 100micrograms/dose inhaler cfc free (astrazeneca uk ltd)
4815341000033113,pulmicort 200micrograms/dose inhaler cfc free (astrazeneca uk ltd)
493641000033115,econacort cream (bristol-myers squibb pharmaceuticals ltd)
494041000033112,eczederm with hydrocortisone cream
497641000033113,efcortelan 0.5% cream (chemidex pharma ltd)
497741000033116,efcortelan 1% cream (chemidex pharma ltd)
497841000033114,efcortelan 2.5% cream (glaxosmithkline uk ltd)
498641000033114,efcortelan 0.5% ointment (chemidex pharma ltd)
498741000033117,efcortelan 1% ointment (chemidex pharma ltd)
498841000033110,efcortelan 2.5% ointment (chemidex pharma ltd)
5128841000033117,betesil 2.25mg medicated plasters (derma uk ltd)
5131941000033118,betamethasone valerate 2.25mg medicated plasters
515541000033112,entocort 2mg/100ml enema (tillotts pharma ltd)
521541000033116,entocort cr 3mg capsules (tillotts pharma ltd)
5393341000033118,budelin novolizer 200micrograms/dose inhalation powder (mylan)
5393441000033112,budelin novolizer 200micrograms/dose inhalation powder refill (mylan)
5404341000033111,coal tar solution 5% in betamethasone valerate 0.025% ointment
5497541000033111,decadron elixir 500 micrograms/5 ml
5506241000033117,dexamethasone 4mg tablets
5522441000033112,flavaco with hydrocortisone otic drops
552841000033110,eurax hydrocortisone cream (novartis consumer health uk ltd)
588541000033116,fludrocortisone 250micrograms/5ml oral suspension
5900641000033111,dexamethasone 5mg/5ml oral solution
5900741000033119,dexamethasone 5mg/5ml oral suspension
5900841000033112,dexamethasone 500micrograms/5ml oral solution
5900941000033116,dexamethasone 500micrograms/5ml oral suspension
5909241000033119,dovobet gel (leo pharma)
593341000033117,florinef 100microgram tablets (aspen pharma trading ltd)
595841000033110,fludrocortisone 100microgram tablets
5968041000033118,fludrocortisone 50micrograms/5ml oral suspension
5989241000033115,"dexamethasone solution for injection 3.3 mg/ml, 1 ml ampoule"
6062941000033110,dexamethasone solution for injection 6.6 mg/2 ml vial
6112641000033113,hydromol hc intensive cream (alliance pharmaceuticals ltd)
6131241000033113,pigmanorm cream (imported (germany))
6137741000033111,dexamethasone 700microgram intravitreal implant with device
6137841000033118,ozurdex 700microgram intravitreal implant in applicator (allergan ltd)
616541000033113,fucibet cream (leo pharma)
616641000033114,fucidin h cream (leo pharma)
618041000033119,fucidin h ointment (leo pharma)
62841000033119,anugesic hc cream (pfizer ltd)
628841000033117,gentisone hc ear drops (advanz pharma)
6453841000033113,fludrocortisone 125micrograms/5ml oral suspension
6455641000033113,methylprednisolone aceponate 0.1% ointment
6512041000033112,budesonide 9mg gastro-resistant granules sachets
6512141000033111,budenofalk 9mg gastro-resistant granules sachets (dr. falk pharma uk ltd)
6512741000033110,martapan 2mg/5ml oral solution (martindale pharmaceuticals ltd)
652941000033112,gregoderm ointment (unigreg ltd)
66441000033118,anusol hc ointment (church & dwight uk ltd)
68141000033110,anusol hc suppositories (church & dwight uk ltd)
68541000033118,anugesic-hc suppositories (pfizer ltd)
728441000033112,hydrocortisone acetate bandage 1 %
728541000033113,hydrocortisone and silicone bandage 7.5 cm x 2 m
729241000033115,hydrocortisone 0.5% cream
729341000033113,hydrocortisone 2.5% cream
729541000033118,hydrocortisone and neomycin cream
729741000033114,hydrocortisone butyrate 0.1% cream
729941000033112,hydrocortisone 0.1% cream
730241000033112,hydrocortisone 1% cream
732141000033116,hydrocortisone 0.1% topical emulsion
732341000033118,hydrocortisone acetate 0.5% eye ointment
732441000033112,hydrocortisone 1% eye ointment
732541000033113,hydrocortisone 2.5% eye ointment
732641000033114,hydrocortisone acetate 1% eye drops
733541000033119,hydrocortisone 10% foam aerosol enema
734241000033119,hydrocortistab 25mg/1ml suspension for injection ampoules (advanz pharma)
735641000033117,hydrocortisone sodium succinate 100mg powder for solution for injection vials
735741000033114,hydrocortisone sodium succinate injection 500 mg/vial
736341000033117,hydrocortisone injection 100 mg/vial
736441000033111,hydrocortisone acetate 25mg/1ml suspension for injection ampoules
736541000033112,hydrocortisone injection 500 mg/vial
737341000033115,hydrocortisone butyrate lipocream 0.1 %
737841000033112,hydrocortisone lotion 1 %
737941000033116,hydrocortisone butyrate 0.1% scalp lotion
738041000033118,hydrocortisone 2.5mg muco-adhesive buccal tablets sugar free
739241000033118,hydrocortisone 0.5% ointment
739341000033111,hydrocortisone 2.5% ointment
739541000033116,hydrocortisone butyrate 0.1% ointment
740041000033115,hydrocortisone 1% ointment
740241000033111,hydrocortisone 10mg/5ml oral suspension
740541000033113,hydrocortisone retention enema 100 mg/60 ml
741241000033116,hydrocortisone 25mg suppositories
742241000033110,hydrocortisone 20mg tablets
744541000033116,hydrocortisone 10mg tablets
744641000033115,hydrocortone 10mg tablets (auden mckenzie (pharma division) ltd)
744741000033112,hydrocortone 20mg tablets (auden mckenzie (pharma division) ltd)
8046741000033113,prednisolone sodium phosphate 5mg suppositories
8113741000033118,oxytetracycline 3% / hydrocortisone 1% ointment
8141941000033110,hydrocortisone 5mg modified-release tablets
8142041000033116,hydrocortisone 20mg modified-release tablets
8142141000033117,plenadren 5mg modified-release tablets (shire pharmaceuticals ltd)
8142241000033112,plenadren 20mg modified-release tablets (shire pharmaceuticals ltd)
8195841000033113,hydrocortisone sodium succinate 100mg powder and solvent for solution for injection vials
8195941000033117,solu-cortef 100mg powder and solvent for solution for injection vials (pfizer ltd)
842841000033112,lotriderm cream (merck sharp & dohme ltd)
