ProdCodeId,Description
1842541000033110,ziagen 20mg/ml oral solution (viiv healthcare uk ltd)
1848241000033111,rebetol 200mg capsules (merck sharp & dohme ltd)
1853241000033115,lamivudine 100mg tablets
1853341000033113,lamivudine 25mg/5ml oral solution
1854941000033110,zeffix 100mg tablets (glaxosmithkline uk ltd)
1855041000033110,zeffix 5mg/ml oral solution (glaxosmithkline uk ltd)
1892941000033111,synagis 50mg powder and solvent for solution for injection vials (abbvie ltd)
1893041000033118,synagis 100mg powder and solvent for solution for injection vials (abbvie ltd)
1895341000033117,nevirapine 50mg/5ml oral suspension
1895441000033111,viramune 50mg/5ml oral suspension (boehringer ingelheim ltd)
1924641000033113,lysovir 100mg capsules (alliance pharmaceuticals ltd)
2011841000033111,aciclovir 250mg/10ml solution for infusion vials
2011941000033115,aciclovir 500mg/20ml solution for infusion vials
2012041000033114,aciclovir 1g/40ml solution for infusion vials
2066741000033112,ganciclovir 500mg capsules
2066841000033119,cymevene 500mg capsules (roche products ltd)
2098341000033114,didanosine 200mg dispersible chewable tablets sugar free
2098441000033115,videx 200mg chewable dispersible tablets (bristol-myers squibb pharmaceuticals ltd)
2111041000033111,"fomivirsen sodium injection 6.6 mg/ml, 0.25 ml vial"
2111141000033110,"vitravene injection 6.6 mg/ml, 0.25 ml vial"
2192241000033113,didanosine 125mg gastro-resistant capsules
2192341000033115,didanosine 200mg gastro-resistant capsules
2192441000033114,didanosine 250mg gastro-resistant capsules
2192541000033110,didanosine 400mg gastro-resistant capsules
2192641000033111,videx ec 125mg capsules (bristol-myers squibb pharmaceuticals ltd)
2192741000033119,videx ec 200mg capsules (bristol-myers squibb pharmaceuticals ltd)
2192841000033112,videx ec 250mg capsules (bristol-myers squibb pharmaceuticals ltd)
2192941000033116,videx ec 400mg capsules (bristol-myers squibb pharmaceuticals ltd)
2213541000033119,amprenavir 50mg capsules
2213641000033118,amprenavir 150mg capsules
2213741000033110,amprenavir 15mg/ml oral solution sugar free
2213841000033117,agenerase 50mg capsules (glaxosmithkline uk ltd)
2213941000033113,agenerase 150mg capsules (glaxosmithkline uk ltd)
2214041000033110,agenerase 15mg/ml oral solution (glaxosmithkline uk ltd)
2228541000033118,trizivir tablets (viiv healthcare uk ltd)
2288841000033111,kaletra 133.3mg/33.3mg capsules (abbott laboratories ltd)
2288941000033115,kaletra 80mg/20mg/1ml oral solution (abbvie ltd)
254641000033113,cidofovir 375mg/5ml solution for infusion vials
2603041000033111,ganciclovir 0.15% eye gel
2603141000033110,virgan 0.15% eye gel (thea pharmaceuticals ltd)
2656741000033111,indinavir 100mg capsules
2656841000033118,crixivan 100mg capsules (merck sharp & dohme ltd)
2656941000033114,indinavir 333mg capsules
2657041000033110,crixivan 333mg capsules (merck sharp & dohme ltd)
2711541000033112,clearsore 5% cream (pinewood healthcare)
2712041000033112,lamivudine 300mg tablets
2712141000033111,epivir 300mg tablets (viiv healthcare uk ltd)
2720341000033117,tenofovir 245mg tablets
2720441000033111,viread 245mg tablets (gilead sciences ireland uc)
2725441000033117,zovirax double strength 400mg/5ml oral suspension (glaxosmithkline uk ltd)
2726741000033119,ranovir 200mg tablets (ranbaxy (uk) ltd)
2726841000033112,ranovir 400mg tablets (ranbaxy (uk) ltd)
2726941000033116,ranovir 800mg tablets (ranbaxy (uk) ltd)
2738241000033110,valganciclovir 450mg tablets
2738341000033117,valcyte 450mg tablets (roche products ltd)
2796441000033117,efavirenz 30mg/ml oral solution sugar free
2796541000033116,sustiva 30mg/ml oral solution (bristol-myers squibb pharmaceuticals ltd)
2860041000033113,efavirenz 600mg tablets
2860141000033112,sustiva 600mg tablets (bristol-myers squibb pharmaceuticals ltd)
2864941000033118,oseltamivir 75mg capsules
2865041000033118,oseltamivir 60mg/5ml oral suspension sugar free
2865141000033119,tamiflu 75mg capsules (roche products ltd)
2865241000033114,tamiflu 12mg/ml oral suspension (roche products ltd)
2873541000033116,copegus 200mg tablets (roche products ltd)
2906941000033116,adefovir 10mg tablets
2907041000033115,hepsera 10mg tablets (gilead sciences ireland uc)
2950641000033116,enfuvirtide 108mg powder and solvent for solution for injection vials
2950741000033113,fuzeon 108mg powder and solvent for solution for injection vials (roche products ltd)
2968041000033115,zovirax cold sore 5% cream (glaxosmithkline consumer healthcare)
2972241000033118,soothelip 5% cream (bayer plc)
3006541000033112,emtricitabine 200mg capsules
3006641000033113,emtriva 200mg capsules (gilead sciences ireland uc)
3057941000033112,atazanavir 100mg capsules
3058041000033110,atazanavir 150mg capsules
3058141000033114,atazanavir 200mg capsules
3058241000033119,reyataz 100mg capsules (bristol-myers squibb pharmaceuticals ltd)
3058341000033112,reyataz 150mg capsules (bristol-myers squibb pharmaceuticals ltd)
3058441000033118,reyataz 200mg capsules (bristol-myers squibb pharmaceuticals ltd)
3088841000033114,idoxuridine 5% topical solution
3109241000033114,saquinavir mesilate 200mg capsules
3109341000033116,nelfinavir 50mg/g oral powder
3109441000033110,nelfinavir 250mg tablets
3159441000033116,fosamprenavir 700mg tablets
3159541000033115,telzir 700mg tablets (viiv healthcare uk ltd)
3180741000033113,zidovudine 300mg / lamivudine 150mg tablets
3180941000033111,lopinavir 133.3mg / ritonavir 33.3mg capsules
3181041000033118,lopinavir 400mg/5ml / ritonavir 100mg/5ml oral solution
3216941000033114,fosamprenavir 50mg/ml oral suspension
3217041000033110,telzir 50mg/ml oral suspension (viiv healthcare uk ltd)
3227041000033115,aviral 5% cream (pliva pharma ltd)
3247841000033112,abacavir 600mg / lamivudine 300mg tablets
3247941000033116,kivexa 600mg/300mg tablets (viiv healthcare uk ltd)
3268341000033110,emtricitabine 200mg / tenofovir 245mg tablets
3268441000033116,truvada 200mg/245mg tablets (gilead sciences ireland uc)
3271441000033115,emtricitabine 10mg/ml oral solution sugar free
3271541000033119,emtriva 10mg/ml oral solution (gilead sciences ireland uc)
3296941000033110,saquinavir mesilate 500mg tablets
3297041000033111,invirase 500mg tablets (roche products ltd)
3834341000033116,tipranavir 250mg capsules
3834441000033110,aptivus 250mg capsules (boehringer ingelheim ltd)
385341000033116,crixivan 200mg capsules (merck sharp & dohme ltd)
385441000033110,crixivan 400mg capsules (merck sharp & dohme ltd)
389041000033115,cymevene 250mg capsules (roche products ltd)
392441000033116,cymevene powder 500 mg
3935641000033117,valaciclovir 250mg tablets
3935741000033114,valtrex 250mg tablets (glaxosmithkline uk ltd)
3939541000033116,lopinavir 200mg / ritonavir 50mg tablets
3939641000033115,kaletra 200mg/50mg tablets (abbvie ltd)
3941000033119,aciclovir 5% cream
3944341000033111,entecavir 1mg tablets
3944441000033117,entecavir 500microgram tablets
3944541000033116,baraclude 1mg tablets (bristol-myers squibb pharmaceuticals ltd)
3944641000033115,baraclude 0.5mg tablets (bristol-myers squibb pharmaceuticals ltd)
395741000033119,cymevene 500mg powder for concentrate for solution for infusion vials (cheplapharm arzneimittel gmbh)
4022441000033118,entecavir 50micrograms/ml oral solution sugar free
4022541000033117,baraclude 0.05mg/ml oral solution (bristol-myers squibb pharmaceuticals ltd)
4039341000033116,copegus 400mg tablets (roche products ltd)
4054041000033116,darunavir 300mg tablets
4054341000033119,prezista 300mg tablets (janssen-cilag ltd)
4141000033118,aciclovir 200mg dispersible tablets
4178241000033113,telbivudine 600mg tablets
4178341000033115,sebivo 600mg tablets (novartis pharmaceuticals uk ltd)
4241000033113,aciclovir 400mg dispersible tablets
4385341000033113,maraviroc 150mg tablets
4385441000033119,maraviroc 300mg tablets
4385541000033118,celsentri 150mg tablets (viiv healthcare uk ltd)
4385641000033117,celsentri 300mg tablets (viiv healthcare uk ltd)
4419641000033111,atripla 600mg/200mg/245mg tablets (gilead sciences ireland uc)
4425541000033115,raltegravir 400mg tablets
4425641000033119,isentress 400mg tablets (merck sharp & dohme ltd)
4428741000033117,oseltamivir 30mg capsules
4428841000033110,oseltamivir 45mg capsules
4428941000033119,tamiflu 30mg capsules (roche products ltd)
4429041000033111,tamiflu 45mg capsules (roche products ltd)
4502441000033113,lopinavir 100mg / ritonavir 25mg tablets
4502541000033114,kaletra 100mg/25mg tablets (abbvie ltd)
4502641000033110,atazanavir 300mg capsules
4502741000033118,reyataz 300mg capsules (bristol-myers squibb pharmaceuticals ltd)
45141000033113,amantadine 100mg capsules
462941000033118,didanosine tablets 100 mg
463041000033111,didanosine 25mg dispersible chewable tablets sugar free
463441000033119,didanosine tablets 150 mg
4656541000033110,etravirine 100mg tablets
4656641000033111,intelence 100mg tablets (janssen-cilag ltd)
4804041000033112,cymex ultra 5% cream (actavis uk ltd)
4941000033116,aciclovir 3% eye ointment
4944241000033116,darunavir 400mg tablets
4944341000033114,darunavir 600mg tablets
4944441000033115,prezista 400mg tablets (janssen-cilag ltd)
4944541000033119,prezista 600mg tablets (janssen-cilag ltd)
5006941000033112,valganciclovir 50mg/ml oral solution sugar free
5007041000033113,valcyte 50mg/ml oral solution (roche products ltd)
5131641000033113,oseltamivir 15mg/ml oral solution
5138641000033115,oseltamivir 15mg/ml oral suspension
5264841000033119,darunavir 75mg tablets
5264941000033110,darunavir 150mg tablets
5265041000033110,prezista 75mg tablets (janssen-cilag ltd)
5265141000033114,prezista 150mg tablets (janssen-cilag ltd)
530641000033114,epivir 50mg/5ml oral solution (viiv healthcare uk ltd)
532841000033114,epivir 150mg tablets (viiv healthcare uk ltd)
5366641000033117,tipranavir 100mg/ml oral solution sugar free
5366741000033114,aptivus 100mg/ml oral solution (boehringer ingelheim ltd)
562441000033117,famvir 250mg tablets (phoenix labs ltd)
562541000033116,famciclovir 250mg tablets
562641000033115,famvir 125mg tablets (phoenix labs ltd)
562741000033112,famciclovir 125mg tablets
562941000033110,famvir 750mg tablets (novartis pharmaceuticals uk ltd)
563041000033117,famciclovir 750mg tablets
56341000033117,amantadine 50mg/5ml oral solution sugar free
5640341000033113,ritonavir 100mg tablets
5640441000033119,norvir 100mg tablets (abbvie ltd)
5751741000033111,rebetol 40mg/ml oral solution (merck sharp & dohme ltd)
600041000033119,foscavir 6g/250ml solution for infusion bottles (clinigen healthcare ltd)
602041000033118,foscarnet sodium 6g/250ml solution for infusion bottles
621041000033117,ganciclovir 250mg capsules
623941000033117,ganciclovir 500mg powder for solution for infusion vials
6428741000033114,boceprevir 200mg capsules
6428841000033116,victrelis 200mg capsules (merck sharp & dohme ltd)
6449441000033110,telaprevir 375mg tablets
6449541000033111,incivo 375mg tablets (janssen-cilag ltd)
6457341000033110,nevirapine 50mg modified-release tablets
6457441000033116,nevirapine 100mg modified-release tablets
6457541000033115,nevirapine 400mg modified-release tablets
6457641000033119,viramune 50mg modified-release tablets (boehringer ingelheim ltd)
6457741000033111,viramune 100mg modified-release tablets (boehringer ingelheim ltd)
6457841000033118,viramune 400mg modified-release tablets (boehringer ingelheim ltd)
6511741000033116,rilpivirine 25mg tablets
6511841000033114,edurant 25mg tablets (janssen-cilag ltd)
6516041000033113,etravirine 200mg tablets
6516141000033112,intelence 200mg tablets (janssen-cilag ltd)
666741000033118,herpid 5% topical solution (astellas pharma ltd)
670641000033119,hivid 375microgram tablets (roche products ltd)
670741000033111,hivid 750microgram tablets (roche products ltd)
7441000033118,aciclovir 250mg powder for solution for infusion vials
748841000033112,idoxuridine in dimethyl sulphoxide application 40 %
748941000033116,idoxuridine in dimethyl sulphoxide application 5 %
749641000033119,idoxuridine eye drops 0.1 %
749741000033111,idoxuridine eye ointment 0.5 %
757741000033115,invirase 200mg capsules (roche products ltd)
757841000033113,indinavir 200mg capsules
757941000033117,indinavir 400mg capsules
7877141000033117,eviplera 200mg/25mg/245mg tablets (gilead sciences ireland uc)
812541000033116,lamivudine 50mg/5ml oral solution
817941000033113,lamivudine 150mg tablets
8194741000033116,oseltamivir 6mg/ml oral suspension sugar free
8194841000033114,tamiflu 6mg/ml oral suspension (roche products ltd)
8198441000033119,darunavir 100mg/ml oral suspension sugar free
8198541000033118,prezista 100mg/ml oral suspension (janssen-cilag ltd)
8262241000033119,darunavir 800mg tablets
8262341000033112,prezista 800mg tablets (janssen-cilag ltd)
8272041000033118,tenofovir 123mg tablets
8272141000033119,tenofovir 163mg tablets
8272241000033114,tenofovir 204mg tablets
8272341000033116,viread 123mg tablets (gilead sciences ireland uc)
8272441000033110,viread 163mg tablets (gilead sciences ireland uc)
8272541000033111,viread 204mg tablets (gilead sciences ireland uc)
8272641000033112,tenofovir 33mg/g granules
8272741000033115,viread 33mg/g granules (gilead sciences ireland uc)
8300341000033119,raltegravir 100mg chewable tablets
8300441000033113,raltegravir 25mg chewable tablets
8300541000033114,isentress 25mg chewable tablets (merck sharp & dohme ltd)
8300641000033110,isentress 100mg chewable tablets (merck sharp & dohme ltd)
8341000033111,aciclovir 500mg powder for solution for infusion vials
8492041000033113,etravirine 25mg tablets
8492141000033112,intelence 25mg tablets (janssen-cilag ltd)
9069041000033110,dolutegravir 50mg tablets
9069141000033114,tivicay 50mg tablets (viiv healthcare uk ltd)
9069341000033112,stribild 150mg/150mg/200mg/245mg tablets (gilead sciences ireland uc)
9105641000033112,elvitegravir 150mg tablets
9105741000033115,elvitegravir 85mg tablets
9105841000033113,vitekta 85mg tablets (gilead sciences ireland uc)
9105941000033117,vitekta 150mg tablets (gilead sciences ireland uc)
9224441000033118,sofosbuvir 400mg tablets
9224541000033117,sovaldi 400mg tablets (gilead sciences ireland uc)
9290441000033117,simeprevir 150mg capsules
9290541000033116,olysio 150mg capsules (janssen-cilag ltd)
9682741000033112,daclatasvir 30mg tablets
9682841000033119,daclatasvir 60mg tablets
9682941000033110,daklinza 30mg tablets (bristol-myers squibb pharmaceuticals ltd)
9683041000033117,daklinza 60mg tablets (bristol-myers squibb pharmaceuticals ltd)
9701941000033113,triumeq 50mg/600mg/300mg tablets (viiv healthcare uk ltd)
979041000033119,norvir 100mg capsules (abbott laboratories ltd)
983741000033113,norvir 80mg/ml oral solution (abbvie ltd)
9841000033113,aciclovir suspension 400 mg/5 ml
9941000033117,aciclovir suspension 200 mg/5 ml
