SNOMEDCTCodes,Description
1208822004,Arterial obstruction due to thrombotic embolism from aneurysm of abdominal aorta (disorder)
1208816008,Arterial obstruction due to thrombotic embolism from aneurysm of popliteal artery (disorder)
1208818009,Arterial obstruction due to thrombotic embolism from aneurysm of thoracic aorta (disorder)
1208844009,Arterial obstruction due to thrombotic embolism from aneurysm of ventricle (disorder)
723873001,Arterial obstruction due to thrombotic embolism from mural thrombus of heart (disorder)
1208856005,Arterial obstruction due to thrombotic embolism from mural thrombus of atrium of heart (disorder)
1208858006,Arterial obstruction due to thrombotic embolism from mural thrombus of ventricle of heart (disorder)
195343000,Embolism and thrombosis of hepatic artery (disorder)
195342005,Embolism and thrombosis of the celiac artery (disorder)
195340002,Embolism and thrombosis of the splenic artery (disorder)
195339004,Embolism and thrombosis of the subclavian artery (disorder)
195335005,Embolism and/or thrombosis of the common iliac artery (disorder)
233935004,Pulmonary thromboembolism (disorder)
707414004,Acute pulmonary thromboembolism (disorder)
707412000,Chronic pulmonary thromboembolism (disorder)
707413005,Chronic pulmonary thromboembolism without pulmonary hypertension (disorder)
200299000,Obstetric blood-clot pulmonary embolism (disorder)
200303005,Obstetric blood-clot pulmonary embolism with antenatal complication (disorder)
200304004,Obstetric blood-clot pulmonary embolism with postnatal complication (disorder)
1163244009,Pulmonary thromboembolism following operative procedure (disorder)
60989005,Thromboembolism of renal arteries (disorder)
1010730002,Thromboembolus of artery of lower limb (disorder)
195325004,Embolism and thrombosis of the anterior tibial artery (disorder)
195326003,Embolism and thrombosis of the dorsalis pedis artery (disorder)
195323006,Embolism and thrombosis of the femoral artery (disorder)
195324000,Embolism and thrombosis of the popliteal artery (disorder)
195327007,Embolism and thrombosis of the posterior tibial artery (disorder)
1010729007,Thromboembolus of artery of upper limb (disorder)
195341003,Embolism and thrombosis of the axillary artery (disorder)
195319003,Embolism and thrombosis of the brachial artery (disorder)
195320009,Embolism and thrombosis of the radial artery (disorder)
195321008,Embolism and thrombosis of the ulnar artery (disorder)
733126003,Acute occlusion of artery of upper limb caused by thromboembolus (disorder)
734299002,Thromboembolus of external iliac artery (disorder)
734298005,Thromboembolus of internal iliac artery (disorder)
446712002,Thromboembolus of precerebral artery (disorder)
698363002,Postoperative thromboembolus of precerebral artery (disorder)
239203003,Arterial thrombosis of flap (disorder)
111497000,Arterial thrombosis of spinal cord (disorder)
449873008,Atherosclerotic plaque disruption with thrombosis of artery (disorder)
297148004,Celiac artery thrombosis (disorder)
398274000,Coronary artery thrombosis (disorder)
421327009,Coronary artery stent thrombosis (disorder)
194821006,Coronary thrombosis not resulting in myocardial infarction (disorder)
28248000,Left anterior descending coronary artery thrombosis (disorder)
56276002,Left main coronary artery thrombosis (disorder)
10365005,Right main coronary artery thrombosis (disorder)
139971000119106,Thrombosis of coronary artery bypass graft (disorder)
312594005,Head and neck arterial thrombosis (disorder)
7931000119101,Anterior choroidal artery thrombosis (disorder)
86003009,Carotid artery thrombosis (disorder)
425420004,Thrombosis of internal carotid artery (disorder)
1269243009,Thrombosis of bilateral carotid arteries (disorder)
734374000,Thrombosis of left carotid artery (disorder)
734382000,Thrombosis of right carotid artery (disorder)
95459002,Cerebellar artery thrombosis (disorder)
1156018007,Thrombosis of left cerebellar artery (disorder)
1269244003,Thrombosis of bilateral cerebellar arteries (disorder)
1156019004,Thrombosis of right cerebellar artery (disorder)
71444005,Cerebral arterial thrombosis (disorder)
1269238002,Thrombosis of anterior cerebral artery (disorder)
1269239005,Thrombosis of left anterior cerebral artery (disorder)
1269240007,Thrombosis of right anterior cerebral artery (disorder)
705129007,Thrombosis of middle cerebral artery (disorder)
734384004,Thrombosis of right middle cerebral artery (disorder)
734383005,Thrombosis of left middle cerebral artery (disorder)
1156016006,Thrombosis of left posterior cerebral artery (disorder)
1156017002,Thrombosis of right posterior cerebral artery (disorder)
1269245002,Thrombosis of bilateral posterior cerebral arteries (disorder)
425932008,Thrombosis of posterior communicating artery (disorder)
48601002,Thrombosis of precerebral artery (disorder)
88174006,Basilar artery thrombosis (disorder)
408665008,Pontine artery thrombosis (disorder)
14977000,Multiple AND bilateral precerebral artery thrombosis (disorder)
64775002,Vertebral artery thrombosis (disorder)
15978471000119109,Thrombosis of left vertebral artery (disorder)
1269246001,Thrombosis of bilateral vertebral arteries (disorder)
15978431000119106,Thrombosis of right vertebral artery (disorder)
26214006,Thrombosis of retinal artery (disorder)
733325006,Combined occlusion by thrombus of retinal artery and retinal vein (disorder)
83940008,Hepatic artery thrombosis (disorder)
57834008,Pulmonary artery thrombosis (disorder)
89135007,Thromboarteritis (disorder)
16026391000119106,Thrombosis of aorta (disorder)
33591000,Thrombosis of arteries of the extremities (disorder)
300919005,Digital arterial thrombosis (disorder)
90958004,Thrombosis of arteries of lower extremity (disorder)
297162006,Crural artery thrombosis (disorder)
52156004,Femoral artery thrombosis (disorder)
297149007,Common femoral artery thrombosis (disorder)
16013151000119102,Thrombosis of left common femoral artery (disorder)
16012991000119101,Thrombosis of left femoral artery (disorder)
16013071000119100,Thrombosis of bilateral common femoral arteries (disorder)
16013111000119103,Thrombosis of right common femoral artery (disorder)
16013031000119107,Thrombosis of right femoral artery (disorder)
16013191000119107 ,Thrombosis of bilateral femoral arteries (disorder)
297155002,Superficial femoral artery thrombosis (disorder)
87239004,Popliteal artery thrombosis (disorder)
16012911000119105,Thrombosis of left popliteal artery (disorder)
16012951000119106,Thrombosis of right popliteal artery (disorder)
297153009,Profunda femoris artery thrombosis (disorder)
297146000,Brachial artery thrombosis (disorder)
297154003,Subclavian artery thrombosis (disorder)
15972461000119101,Thrombosis of left iliac artery (disorder)
15972501000119101,Thrombosis of right iliac artery (disorder)
82453008,Thrombosis of iliac artery (disorder)
297150007,Common iliac artery thrombosis (disorder)
15972541000119104,Thrombosis of bilateral iliac arteries (disorder)
243410003,Thrombosis of mesenteric artery (disorder)
197000003,Superior mesenteric artery thrombosis (disorder)
840961000000108,Thrombosis of stent of renal artery (disorder)
15972701000119106,Thrombosis of splenic artery (disorder)
126729006,Thrombotic microangiopathy (disorder)
1144964006,Acute intravascular thrombotic microangiopathy (disorder)
1144912000,Chronic thrombotic microangiopathy (disorder)
232417611000119100,Thrombotic microangiopathy following hemopoietic stem cell transplant (disorder)
78129009,Thrombotic thrombocytopenic purpura (disorder)
439007008,Acquired thrombotic thrombocytopenic purpura (disorder)
438476003,Autoimmune thrombotic thrombocytopenic purpura (disorder)
441322009,Drug induced thrombotic thrombocytopenic purpura (disorder)
1264001009,De novo thrombotic microangiopathy following transplant of kidney (disorder)
24355008,Thromboendarterectomy of coronary artery by open chest approach (procedure)
8831004,Removal of coronary artery thrombus (procedure)
25558001,Removal of thrombus from thoracic artery (procedure)
79025009,Thrombectomy of aortic arch (procedure)
71198003,Aorto-iliac thromboendarterectomy (procedure)
23748004,Thrombectomy of ascending aorta (procedure)
84179007,Thrombectomy of descending aorta (procedure)
48710004,Thrombectomy with catheter of aortoiliac artery by abdominal incision (procedure)
112821001,Thrombectomy with catheter of aortoiliac artery by leg incision (procedure)
432046006,Percutaneous aspiration thrombectomy of mesenteric artery using fluoroscopic guidance with contrast (procedure)
431753006,Percutaneous mechanical thrombectomy of mesenteric artery using fluoroscopic guidance with contrast (procedure)
869261000000104,Percutaneous mechanical thrombectomy of renal artery using fluoroscopic guidance with contrast (procedure)
63586007,Thrombectomy with catheter of celiac artery by abdominal incision (procedure)
21841006,Thrombectomy with catheter of mesenteric artery by abdominal incision (procedure)
50086002,Thrombectomy with catheter of renal artery by abdominal incision (procedure)
38260008,Thromboendarterectomy of abdominal artery (procedure)
85664008,Thromboendarterectomy with graft of celiac artery (procedure)
64933009,Thromboendarterectomy with graft of iliac artery (procedure)
710006,Thromboendarterectomy with graft of mesenteric artery (procedure)
5176003,Thromboendarterectomy with graft of renal artery (procedure)
431538001,Percutaneous aspiration thrombectomy of artery of upper limb using fluoroscopy guidance with contrast (procedure)
431255003,Percutaneous mechanical thrombectomy of artery of upper limb using fluoroscopic guidance with contrast (procedure)
76681003,Thrombectomy with catheter of innominate artery by arm incision (procedure)
71308004,Thrombectomy of pulmonary artery (procedure)
431596004,Percutaneous mechanical thrombectomy of pulmonary artery using fluoroscopic guidance with contrast (procedure)
426900002,Pulmonary thromboendarterectomy (procedure)
72173001,Thrombectomy with catheter of innominate artery by neck incision (procedure)
48195000,Thrombectomy with catheter of innominate artery by thoracic incision (procedure)
26076006,Thromboendarterectomy of thoracic artery (procedure)
75146008,Thromboendarterectomy with graft of innominate artery by thoracic incision (procedure)
431939002,Percutaneous aspiration thrombectomy of artery of lower limb using fluoroscopy guidance with contrast (procedure)
439541007,Percutaneous thrombectomy of cerebral artery using fluoroscopic guidance with contrast (procedure)
21710002,Removal of thrombus from intracranial artery (procedure)
65975002,Thrombectomy of head and neck artery (procedure)
39887009,Thrombectomy with catheter of carotid artery by neck incision (procedure)
15023006,Thromboendarterectomy with graft of carotid artery by neck incision (procedure)
85448008,Thromboendarterectomy with graft of vertebral artery by neck incision (procedure)
15007006,Thrombectomy of arterial graft (procedure)
64784002,Thrombectomy and repair of arterial graft (procedure)
67358002,Thrombectomy of lower limb artery (procedure)
432946009,Percutaneous mechanical thrombectomy of artery of lower limb using fluoroscopic guidance with contrast (procedure)
405380007,Thrombectomy of tibioperoneal artery (procedure)
20492004,Thrombectomy with catheter of femoropopliteal artery by leg incision (procedure)
42471000,Thrombectomy with catheter of popliteal-tibio-peroneal artery by leg incision (procedure)
82467004,Thromboendarterectomy of lower limb artery (procedure)
77445003,Thromboendarterectomy with graft of common femoral artery (procedure)
90481009,Thromboendarterectomy with graft of deep profunda femoral artery (procedure)
15853003,Thromboendarterectomy with graft of femoral and popliteal arteries (procedure)
68324008,"Thromboendarterectomy with graft of femoral, popliteal and tibioperoneal arteries (procedure)"
45782002,Thrombectomy with catheter of axillary artery by arm incision (procedure)
24262002,Thrombectomy with catheter of radial artery by arm incision (procedure)
73354002,Thrombectomy with catheter of brachial artery by arm incision (procedure)
8760004,Thrombectomy with catheter of subclavian artery by arm incision (procedure)
3758004,Thrombectomy with catheter of subclavian artery by neck incision (procedure)
82417006,Thrombectomy with catheter of subclavian artery by thoracic incision (procedure)
60385006,Thrombectomy with catheter of ulnar artery by arm incision (procedure)
72396009,Thromboendarterectomy of upper limb artery (procedure)
90499001,Thromboendarterectomy with graft of axillary-brachial artery (procedure)
72672007,Thromboendarterectomy with graft of iliofemoral artery (procedure)
69489008,Thromboendarterectomy with graft of subclavian artery by neck incision (procedure)
83662005,Thromboendarterectomy with graft of subclavian artery by thoracic incision (procedure)
52005005,"Thromboendarterectomy with graft, combined aortoiliac (procedure)"
16903003,"Thromboendarterectomy with graft, combined aortoiliofemoral (procedure)"
405347000,Thrombolysis of aorta (procedure)
310581000000100,Fluoroscopy guided percutaneous thrombolysis of aorta and femoral artery (procedure)
233335005,Thrombolysis of artery (procedure)
418491007,Fluoroscopic angiography with contrast and thrombolysis of intracranial artery (procedure)
233343000,Percutaneous thrombolysis of arterial graft (procedure)
309449009,Percutaneous transluminal thrombolysis of femoral graft using streptokinase (procedure)
276984007,Percutaneous thrombolysis of artery (procedure)
240931005,Percutaneous thrombolysis of brachial artery (procedure)
419436006,Fluoroscopic angiography with contrast and thrombolysis of upper limb artery (procedure)
240932003,Percutaneous thrombolysis of celiac artery (procedure)
240935001,Percutaneous thrombolysis of hepatic artery (procedure)
315342004,Percutaneous thrombolysis of lower limb artery (procedure)
233338007,Percutaneous thrombolysis of common femoral artery (procedure)
233342005,Percutaneous thrombolysis of crural artery (procedure)
233341003,Percutaneous thrombolysis of popliteal artery (procedure)
233340002,Percutaneous thrombolysis of profunda femoris (procedure)
233339004,Percutaneous thrombolysis of superficial femoral artery (procedure)
405356008,Thrombolysis of lower limb artery via brachial artery catheter (procedure)
418154007,Fluoroscopic angiography with contrast and thrombolysis of femoral artery (procedure)
418454001,Fluoroscopic angiography with contrast and thrombolysis of lower limb artery (procedure)
240934002,Percutaneous thrombolysis of renal artery (procedure)
431302007,Percutaneous thrombolysis of renal artery using fluoroscopic guidance (procedure)
433688005,Percutaneous thrombolysis of transplanted renal artery using fluoroscopic guidance (procedure)
240930006,Percutaneous thrombolysis of subclavian artery (procedure)
240933008,Percutaneous thrombolysis of superior mesenteric artery (procedure)
426485003,Percutaneous transluminal thrombolysis of artery (procedure)
428068004,Percutaneous transluminal thrombolysis and reconstruction of artery (procedure)
440235008,Percutaneous thrombolysis of cerebral artery using fluoroscopic guidance (procedure)
232731009,Percutaneous thrombolysis of coronary artery (procedure)
911601000000106,Percutaneous thrombolysis of hepatic artery using fluoroscopic guidance (procedure)
911611000000108,Percutaneous thrombolysis of transplanted hepatic artery using fluoroscopic guidance (procedure)
230935003,Percutaneous thrombolysis of intracranial artery (procedure)
433113006,Percutaneous thrombolysis of mesenteric artery using fluoroscopic guidance (procedure)
433240003,Percutaneous thrombolysis of pulmonary artery using fluoroscopic guidance (procedure)
439098007,Percutaneous thrombolysis of spinal artery using fluoroscopic guidance (procedure)
32912007,Thrombolysis of coronary artery by intravenous infusion (procedure)
405346009,Thrombolysis of iliac artery (procedure)
315343009,Percutaneous thrombolysis of iliac artery (procedure)
233336006,Percutaneous thrombolysis of common iliac artery (procedure)
233337002,Percutaneous thrombolysis of external iliac artery (procedure)
240936000,Percutaneous thrombolysis of internal iliac artery (procedure)
405596009,Thrombolysis of iliac artery via femoral artery catheter (procedure)
405348005,Thrombolysis of upper limb artery (procedure)
405345008,Thrombolysis of lower limb artery (procedure)
42593007,Thrombectomy of aorta (procedure)
397046001,Thrombectomy of artery (procedure)
37499001,Thrombectomy of abdominal artery (procedure)
31529002,Thrombosis of arteries of upper extremity (disorder)
733127007,Acute occlusion of artery of upper limb caused by thrombus (disorder)
427184002,Thrombosis of ulnar artery (disorder)
16007751000119109,Thrombosis of artery of right upper extremity (disorder)
16007791000119104,Thrombosis of right ulnar artery (disorder)
16007831000119105,Thrombosis of bilateral ulnar arteries (disorder)
16007871000119108,Thrombosis of artery of left upper extremity (disorder)
16007911000119106,Thrombosis of left ulnar artery (disorder)
16833281000119106,History of arterial thrombosis (situation)
29641000119104,Cerebrovascular accident due to thrombus of basilar artery (disorder)
371040005,Thrombotic stroke (disorder)
195213000,Cerebellar stroke syndrome (disorder)
1269237007,Cerebrovascular accident due to thrombosis of anterior cerebral artery (disorder)
195772021000119105,Cerebrovascular accident due to thrombosis of left anterior cerebral artery (disorder)
828066161000119106,Cerebrovascular accident due to thrombosis of right anterior cerebral artery (disorder)
957319791000119104,Cerebrovascular accident due to thrombosis of left cerebellar artery (disorder)
488408691000119104,Cerebrovascular accident due to thrombosis of bilateral cerebellar arteries (disorder)
851365731000119106,Cerebrovascular accident due to thrombosis of left posterior cerebral artery (disorder)
297778421000119102,Cerebrovascular accident due to thrombosis of bilateral posterior cerebral arteries (disorder)
759950981000119101,Cerebrovascular accident due to thrombosis of left vertebral artery (disorder)
578968971000119100,Cerebrovascular accident due to thrombosis of bilateral vertebral arteries (disorder)
496369931000119104,Cerebrovascular accident due to thrombosis of right cerebellar artery (disorder)
38595071000119104,Cerebrovascular accident due to thrombosis of right posterior cerebral artery (disorder)
511452481000119102,Cerebrovascular accident due to thrombosis of right vertebral artery (disorder)
329641000119104,Cerebrovascular accident due to thrombus of basilar artery (disorder)
330791000119108,Cerebrovascular accident due to thrombus of left carotid artery (disorder)
563789641000119101,Cerebrovascular accident due to thrombosis of bilateral carotid arteries (disorder)
16002111000119106,Cerebrovascular accident due to thrombus of left middle cerebral artery (disorder)
329651000119102,Cerebrovascular accident due to thrombus of right carotid artery (disorder)
16002031000119102,Cerebrovascular accident due to thrombus of right middle cerebral artery (disorder)
864271000000105,Thrombosis of artery of transplanted kidney (disorder)
