ProdCodeId,Description
219241000033117,canesten 200mg pessaries (bayer plc)
2276341000033111,chlorhexidine gluconate 1% solution
238441000033115,chlorhexidine gluconate 4% solution
238641000033118,chlorhexidine gluconate cream 5 % (chlorhexidine gluconate 1 %)
244641000033110,chlorhexidine gluconate solution 0.25 %
244741000033118,chlorhexidine gluconate solution 4 %
244841000033111,chlorhexidine gluconate 5% solution
245141000033116,chlorhexidine gluconate solution 7.5 %
245241000033111,chlorhexidine gluconate solution 20 %
245341000033118,chlorhexidine gluconate solution 0.05 %
2613041000033114,canesten hydrocortisone cream (bayer plc)
2638241000033119,abtrim 1% cream (ashbourne pharmaceuticals ltd)
2638341000033112,abtrim 500mg pessaries (ashbourne pharmaceuticals ltd)
2654341000033115,povidone-iodine 10% vaginal gel
266241000033110,clotrimazole 1% cream
266341000033117,clotrimazole 10% vaginal cream
2711541000033112,clearsore 5% cream (pinewood healthcare)
2758341000033118,lamisil at 1% spray (glaxosmithkline consumer healthcare)
279241000033114,clotrimazole 1% powder
2827341000033116,gyno-daktarin vaginal capsules 400 mg
283041000033114,clotrimazole 1% solution
283141000033113,clotrimazole 1% spray
2865341000033116,acea 0.75% gel (ferndale pharmaceuticals ltd)
2872441000033114,hydrex 4% surgical scrub (ecolab healthcare division)
288541000033113,clotrimazole 200mg pessaries
288741000033117,clotrimazole 100mg pessaries
288841000033110,clotrimazole 500mg pessaries
2889841000033113,metrosa 0.75% gel (m & a pharmachem ltd)
2890841000033115,action cold sore cream 50 mg/gram
2918141000033115,povidone-iodine 4% shampoo
2927841000033118,chlorhexidine gluconate 0.25% cream
2945341000033115,dandrazol 2% shampoo (transdermal ltd)
2956941000033113,sterets tisept solution 25ml sachets (molnlycke health care ltd)
2957041000033114,sterets tisept solution 100ml sachets (molnlycke health care ltd)
2969541000033118,candiden 500mg pessaries (akita pharmaceuticals ltd)
2969641000033117,candiden 1% cream (akita pharmaceuticals ltd)
2972141000033113,dandrazol anti-dandruff 2% shampoo (transdermal ltd)
2972241000033118,soothelip 5% cream (bayer plc)
3038241000033115,lamisil at 1% cream (glaxosmithkline consumer healthcare)
3059841000033114,canesten oral & cream duo (bayer plc)
3095741000033111,lidocaine and chlorhexidine gel (11 ml syringe) 2 % + 0.25 %
3095841000033118,lidocaine and chlorhexidine gel (6 ml syringe) 2 % + 0.25 %
3105441000033113,sulfadiazine silver 1% cream
3110241000033117,dimeticone 10% cream
316141000033112,conotrane cream (karo pharma)
3189641000033111,acorvio 2% cream (ferndale pharmaceuticals ltd)
3191141000033118,gyno-pevaryl 1 combi pack (janssen-cilag ltd)
3201841000033112,ecostatin-1 pessaries 150mg (bristol-myers squibb pharmaceuticals ltd)
3227041000033115,aviral 5% cream (pliva pharma ltd)
3231941000033110,betamethasone valerate 0.1% / neomycin 0.5% cream
3232041000033116,betamethasone valerate 0.1% / neomycin 0.5% ointment
3232441000033113,dimeticone 22% / benzalkonium chloride 0.1% cream
3248741000033115,econazole 1% / hydrocortisone 1% cream
3257741000033116,betamethasone dipropionate 0.064% / clotrimazole 1% cream
3258041000033115,"nystatin 100,000units/g / chlorhexidine hydrochloride 1% cream"
3259141000033110,chlorhexidine gluconate 0.015% / cetrimide 0.15% solution 25ml sachets
3259241000033115,chlorhexidine gluconate 0.015% / cetrimide 0.15% solution 100ml sachets
3259341000033113,fluocinolone acetonide 0.025% / neomycin 0.5% cream
3282241000033118,neomycin 0.5% / chlorhexidine hydrochloride 0.1% cream
3309341000033112,griseofulvin 1% spray
3309441000033118,grisol af 1% spray (transdermal ltd)
3851641000033113,dimeticone 10% / cetrimide 0.3% cream
3856241000033117,dimeticone 4% lotion
3856341000033110,hedrin 4% lotion (thornton & ross ltd)
3928741000033117,loceryl curanail 5% medicated nail lacquer (galderma (uk) ltd)
3935141000033110,canesten dermatological 1% spray (bayer plc)
3935241000033115,canesten af dual action 1% spray (bayer plc)
3941000033119,aciclovir 5% cream
3962141000033114,fluconazole 150mg capsule and clotrimazole 2% cream
400541000033114,daktarin 2% cream (janssen-cilag ltd)
4011641000033115,"chloraprep solution 3ml applicators (becton, dickinson uk ltd)"
402641000033114,daktarin 2% powder (mcneil products ltd)
4089641000033119,daktarin aktiv 0.16% spray powder (johnson & johnson ltd)
417641000033114,dermovate-nn cream (chemidex pharma ltd)
425641000033110,dermovate-nn ointment (chemidex pharma ltd)
4259341000033111,canesten combi internal & external cream (bayer plc)
4423441000033117,daktarin aktiv 2% cream (johnson & johnson ltd)
4456941000033119,scholl advance athlete's foot 1% cream (ssl international plc)
4504541000033118,chlorhexidine gluconate 2% / isopropyl alcohol 70% solution 3ml applicators
4504741000033114,chlorhexidine gluconate 2% / isopropyl alcohol 70% solution 1.5ml applicators
4504841000033116,chlorhexidine gluconate 2% / isopropyl alcohol 70% solution 10.5ml applicators
4504941000033112,chlorhexidine gluconate 2% / isopropyl alcohol 70% solution 26ml applicators
4505041000033112,"chloraprep solution 0.67ml applicators (becton, dickinson uk ltd)"
4505141000033111,"chloraprep solution 1.5ml applicators (becton, dickinson uk ltd)"
4505241000033116,"chloraprep solution 10.5ml applicators (becton, dickinson uk ltd)"
4505341000033114,"chloraprep solution 26ml applicators (becton, dickinson uk ltd)"
4593541000033117,daktarin aktiv 2% powder (mcneil products ltd)
4804041000033112,cymex ultra 5% cream (actavis uk ltd)
493641000033115,econacort cream (bristol-myers squibb pharmaceuticals ltd)
493741000033112,ecostatin 1% cream (bristol-myers squibb pharmaceuticals ltd)
494141000033111,econazole 1% cream
494241000033116,econazole 150mg pessaries and econazole 1% cream
495241000033117,ecostatin 150mg pessaries (bristol-myers squibb pharmaceuticals ltd)
495441000033116,econazole 150mg pessaries
496341000033119,ecostatin twin pack (bristol-myers squibb pharmaceuticals ltd)
5144441000033110,gyno-daktarin vaginal capsules 200 mg
52441000033112,amorolfine 5% medicated nail lacquer
5292341000033115,hibitane plus 5% concentrate solution (molnlycke health care ltd)
5575141000033111,chlorhexidine gluconate 1% cream
5750141000033117,chlorhexidine 0.5% gel
5750241000033112,cepton 0.5% medicated clear gel (boston healthcare ltd)
579841000033116,flamazine 1% cream (smith & nephew healthcare ltd)
5869341000033116,hibi liquid hand rub+ 0.5% solution (molnlycke health care ltd)
596441000033115,flagyl compak (hawgreen ltd)
5977141000033114,"chloraprep with tint solution 10.5ml applicators (becton, dickinson uk ltd)"
5977241000033119,"chloraprep with tint solution 26ml applicators (becton, dickinson uk ltd)"
6020541000033110,savlon antiseptic liquid (novartis consumer health uk ltd)
6134741000033117,"clobetasol 500microgram / neomycin 5mg / nystatin 100,000units/g ointment (essential generics ltd)"
6134841000033110,"clobetasol 500microgram / neomycin 5mg / nystatin 100,000units/g cream (essential generics ltd)"
6135141000033115,dimeticone 4% cutaneous spray
6135241000033110,hedrin 4% spray (thornton & ross ltd)
616241000033111,fucidin 20mg/g cream (leo pharma)
616441000033112,fusidic acid 2% cream
617041000033118,fucidin 2% gel (leo pharma)
628341000033114,gentamicin cream 0.3 %
63441000033114,anabact 0.75% gel (cambridge healthcare supplies ltd)
6439441000033114,lidocaine 2% and chlorhexidine gel
6445341000033119,clotrimazole 10% cream and clotrimazole 2% cream
653041000033119,graneodin ointment (bristol-myers squibb pharmaceuticals ltd)
656041000033112,gyno-daktarin combipack (janssen-cilag ltd)
656141000033111,gyno-pevaryl 150 combi pack (janssen-cilag ltd)
656241000033116,gyno-pevaryl 1% cream (janssen-cilag ltd)
656341000033114,gyno-daktarin 2% vaginal cream (janssen-cilag ltd)
656441000033115,gyno-daktarin combipack cream 2 %
656941000033113,gyno-daktarin 1200mg vaginal capsules (janssen-cilag ltd)
657141000033113,gyno-pevaryl once 150mg vaginal pessary (janssen-cilag ltd)
657241000033118,gyno-daktarin 100mg pessaries (janssen-cilag ltd)
657341000033111,gyno-daktarin combipack pessaries 100 mg
657441000033117,gyno-pevaryl 150mg vaginal pessaries (janssen-cilag ltd)
729541000033118,hydrocortisone and neomycin cream
798241000033118,ketoconazole 2% cream
802641000033118,ketoconazole 2% shampoo
809241000033114,lamisil 1% cream (glaxosmithkline consumer healthcare)
8115441000033114,canesten combi 500mg soft gel pessary and 2% cream (bayer plc)
8115541000033110,canesten 500mg soft gel pessaries (bayer plc)
8126241000033114,omicur 5% medicated nail lacquer (morningside healthcare ltd)
82441000033115,ascabiol emulsion 25% (sanofi)
842841000033112,lotriderm cream (merck sharp & dohme ltd)
845741000033111,loceryl 5% medicated nail lacquer (galderma (uk) ltd)
854541000033116,lyclear 1% creme rinse (omega pharma ltd)
854641000033115,lyclear 5% dermal cream (omega pharma ltd)
863341000033119,malathion 0.5% alcoholic lotion
866041000033114,malathion 1% cream shampoo
876241000033111,metrotop 0.8% gel (molnlycke health care ltd)
876341000033118,metrogel 0.75% gel (galderma (uk) ltd)
906641000033110,miconazole 100mg pessaries and miconazole 2% cream
906741000033118,miconazole 2% cream
907341000033117,miconazole 2% powder
912541000033113,miconazole 2% vaginal cream
916341000033117,miconazole 1.2g vaginal capsules
916641000033113,miconazole 100mg pessaries
917241000033113,miconazole 0.16% dry powder spray
942841000033117,mupirocin 2% ointment
949241000033114,naseptin nasal cream (alliance pharmaceuticals ltd)
959241000033112,neomycin 0.5% cream
968841000033114,nizoral 2% cream (janssen-cilag ltd)
973741000033118,nizoral 2% shampoo (thornton & ross ltd)
994141000033113,nystaform hc cream (typharm ltd)
994241000033118,"nystan 100,000units/g cream (bristol-myers squibb pharmaceuticals ltd)"
994341000033111,"nystatin 100,000units/g cream"
994541000033116,nystaform cream (typharm ltd)
995341000033112,nystaform hc ointment (typharm ltd)
995441000033118,"nystan 100,000units/g ointment (bristol-myers squibb pharmaceuticals ltd)"
995541000033117,"nystatin 100,000units/g ointment"
995941000033111,"nystan 100,000unit pessaries (bristol-myers squibb pharmaceuticals ltd)"
996241000033114,"nystatin 100,000unit pessaries"
