SNOMEDCTCodes,Description
415509000,Secondary restrictive cardiomyopathy (disorder)
79754008,Restrictive cardiomyopathy secondary to amyloidosis (disorder)
33006007,Restrictive cardiomyopathy secondary to endocardial fibroelastosis (disorder)
64615000,Restrictive cardiomyopathy secondary to glycogen storage disease (disorder)
76931005,Restrictive cardiomyopathy secondary to granulomas (disorder)
56941009,Restrictive cardiomyopathy secondary to hemochromatosis (disorder)
15544002,Restrictive cardiomyopathy secondary to infiltrations (disorder)
24584003,Restrictive cardiomyopathy secondary to malignancy (disorder)
39041004,Restrictive cardiomyopathy secondary to sarcoidosis (disorder)
415295002,Restrictive cardiomyopathy (disorder)
233878008,Familial restrictive cardiomyopathy (disorder)
715655000,Transthyretin related familial amyloid cardiomyopathy (disorder)
30884007,Restrictive cardiomyopathy secondary to familial storage disease (disorder)
90828009,Primary restrictive cardiomyopathy (disorder)
42099002,Primary endomyocardial fibrosis restrictive cardiomyopathy (disorder)
33258008,Primary eosinophilic endomyocardial restrictive cardiomyopathy (disorder)
64041007,Primary idiopathic restrictive cardiomyopathy (disorder)
233877003,Restrictive cardiomyopathy without endomyocardial fibrosis (disorder)
53703001,Primary eosinophilic endomyocardial cardiomyopathy (disorder)
398754006,Restrictive cardiomyopathy with endomyocardial fibrosis (disorder)
715626008,Tropical endomyocardial fibrosis (disorder)
713523008,Cardiomyopathy co-occurrent with human immunodeficiency virus infection (disorder)
399020009,Congestive cardiomyopathy (disorder)
720609003,Cardiomyopathy with cataract and hip spine disease syndrome (disorder)
233871002,Congestive obstructive cardiomyopathy (disorder)
165468981000119105,Toxic dilated cardiomyopathy (disorder)
72972005,Dilated cardiomyopathy caused by drug (disorder)
880042006,Dilated cardiomyopathy caused by anthracycline (disorder)
1234750000,Dilated cardiomyopathy caused by ethanol (disorder)
702424003,Dilated cardiomyopathy 3B (disorder)
64749001,Dilated cardiomyopathy due to infiltration (disorder)
719451006,Dilated cardiomyopathy with hypergonadotropic hypogonadism syndrome (disorder)
1179293006,Erythrokeratodermia cardiomyopathy syndrome (disorder)
766883006,Familial dilated cardiomyopathy with conduction defect due to lamin A/C mutation (disorder)
472327008,Fetal dilated cardiomyopathy (disorder)
719380003,Microcephalus cardiomyopathy syndrome (disorder)
111000119104,Nonischemic congestive cardiomyopathy (disorder)
413994008,Dilated cardiomyopathy with connective tissue disorder (disorder)
195021004,Primary dilated cardiomyopathy (disorder)
52029003,Primary familial dilated cardiomyopathy (disorder)
471890009,Dilated cardiomyopathy with genetic marker (disorder)
53043001,Primary idiopathic dilated cardiomyopathy (disorder)
699668009,Secondary nonischemic congestive cardiomyopathy (disorder)
12563008,Dilated cardiomyopathy caused by radiation (disorder)
723993005,Sensorineural deafness with dilated cardiomyopathy syndrome (disorder)
719839000,Tubular renal disease with cardiomyopathy syndrome (disorder)
719824001,Vici syndrome (disorder)
719835006,Wooly hair and palmoplantar keratoderma with dilated cardiomyopathy syndrome (disorder)
35728003,Familial cardiomyopathy (disorder)
27097002,Danish type familial amyloid cardiomyopathy (disorder)
83978005,Primary familial hypertrophic cardiomyopathy (disorder)
472323007,Fetal cardiomyopathy (disorder)
472324001,Fetal hypertrophic cardiomyopathy (disorder)
419097006,Glycogen storage disease due to lysosomal associated membrane protein 2 deficiency (disorder)
233873004,Hypertrophic cardiomyopathy (disorder)
720610008,Cardiomyopathy and renal anomaly syndrome (disorder)
1204194004,Hypertrophic cardiomyopathy of apex of heart (disorder)
45227007,Hypertrophic obstructive cardiomyopathy (disorder)
471885006,Hypertrophic cardiomyopathy with genetic marker (disorder)
195020003,Hypertrophic cardiomyopathy without obstruction (disorder)
724173009,Maternally inherited cardiomyopathy and hearing loss syndrome (disorder)
700065003,Primary hypertrophic cardiomyopathy (disorder)
63183009,Primary idiopathic hypertrophic cardiomyopathy (disorder)
719272007,Progressive sensorineural hearing loss and hypertrophic cardiomyopathy syndrome (disorder)
471841009,Inflammatory cardiomyopathy (disorder)
64077000,Myocardial degeneration (disorder)
195032004,Dystrophic cardiomyopathy (disorder)
871646007,Infiltrative cardiomyopathy (disorder)
69609002,Nonobstructive cardiomyopathy (disorder)
471870000,Pacing-induced cardiomyopathy (disorder)
774148007,Polyglucosan body myopathy type 1 (disorder)
62377009,Postpartum cardiomyopathy (disorder)
89461002,Primary cardiomyopathy (disorder)
68602002,Primary endomyocardial fibrosis cardiomyopathy (disorder)
240077004,Severe scapuloperoneal muscular dystrophy with cardiomyopathy (disorder)
426300009,Tachycardia-induced cardiomyopathy (disorder)
441541008,Takotsubo cardiomyopathy (disorder)
103331000119103,Toxic cardiomyopathy (disorder)
16228931000119102,Cardiomyopathy caused by drug (disorder)
471875005,Ventricular myocardial noncompaction cardiomyopathy (disorder)
447935001,Left ventricular myocardial noncompaction cardiomyopathy (disorder)
1187642008,"Macrocephaly, intellectual disability, left ventricular non compaction syndrome (disorder)"
426856002,Ischemic congestive cardiomyopathy (disorder)
702343002,Early onset myopathy with fatal cardiomyopathy (disorder)
1204192000,Aneurysm of apex of heart due to apical hypertrophic cardiomyopathy (disorder)
703259006,Mitral valve regurgitation due to cardiomyopathy (disorder)
15629741000119102,Systolic heart failure stage C due to ischemic cardiomyopathy (disorder)
15629641000119107,Systolic heart failure stage B due to ischemic cardiomyopathy (disorder)
15629541000119106,Congestive heart failure stage C due to ischemic cardiomyopathy (disorder)
703275009,Heart failure with reduced ejection fraction due to cardiomyopathy (disorder)
717821004,Glycogen storage disease with severe cardiomyopathy due to glycogenin deficiency (disorder)
440074009,Nonsurgical reduction of cardiac septum for hypertrophic obstructive cardiomyopathy with angiography of coronary artery (procedure)
